date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx601012_convert,86.48,88.02,79.36,80.27,-0.0688,,,,,86322,,,
2022-01-14,xx601012_convert,80.4,81.27,77.6,79.25,-0.0127,,,,,81617,,,
2022-01-21,xx601012_convert,80.88,82.41,75.62,76.0,-0.041,,,,,46314,,,
2022-01-28,xx601012_convert,75.5,77.7,67.2,70.11,-0.0775,,,,,70005,,,
2022-02-11,xx601012_convert,71.6,74.33,64.8,65.15,-0.0707,,,,,49755,,,
2022-02-18,xx601012_convert,64.74,70.34,63.54,68.55,0.0522,,,,,36276,,,
2022-02-25,xx601012_convert,68.48,76.25,66.6,74.56,0.0877,,,,,77439,,,
2022-03-04,xx601012_convert,74.56,81.86,74.15,77.8,0.0435,,,,,62505,,,
2022-03-11,xx601012_convert,76.96,82.83,74.0,80.51,0.0348,,,,,29265,,,
2022-03-18,xx601012_convert,80.62,83.59,75.88,80.68,0.0021,,,,,86456,,,
2022-03-25,xx601012_convert,80.79,83.38,75.8,75.9,-0.0592,keep,0,1000000,1000000,92156,0.0,0.0,
2022-04-01,xx601012_convert,74.97,77.68,70.0,72.6,-0.0435,keep,0,1000000,1000000.0,59026,0.0,0.0,
2022-04-08,xx601012_convert,70.0,70.08,66.84,67.9,-0.0647,keep,0,1000000,1000000.0,97297,0.0,0.0,
2022-04-15,xx601012_convert,67.4,67.88,65.0,66.4,-0.0221,keep,0,1000000,1000000.0,52380,0.0,0.0,
2022-04-22,xx601012_convert,65.93,70.65,60.8,62.0,-0.0663,keep,0,1000000,1000000.0,33783,0.0,0.0,
2022-04-29,xx601012_convert,60.0,68.7,56.2,67.96,0.0961,keep,0,1000000,1000000.0,99272,0.0,0.0,
2022-05-06,xx601012_convert,68.32,70.91,67.0,67.03,-0.0137,keep,0,1000000,1000000.0,81964,0.0,0.0,
2022-05-13,xx601012_convert,66.69,73.0,66.36,69.76,0.0407,keep,0,1000000,1000000.0,65784,0.0,0.0,
2022-05-20,xx601012_convert,69.95,77.44,68.0,76.68,0.0992,keep,0,1000000,1000000.0,71979,0.0,0.0,
2022-05-27,xx601012_convert,76.68,77.48,72.6,75.12,-0.0203,keep,0,1000000,1000000.0,94010,0.0,0.0,
2022-06-02,xx601012_convert,75.46,80.17,75.0,79.98,0.0647,keep,0,1000000,1000000.0,75219,0.0,0.0,
2022-06-10,xx601012_convert,57.72,63.56,57.0,61.06,0.0724,keep,0,1000000,1000000.0,23682,0.0,0.0,
2022-06-17,xx601012_convert,60.01,61.54,57.5,60.85,-0.0034,keep,0,1000000,1000000.0,53735,0.0,0.0,
2022-06-24,xx601012_convert,61.46,64.5,59.7,64.35,0.0575,keep,0,1000000,1000000.0,54865,0.0,0.0,
2022-07-01,xx601012_convert,65.48,68.0,63.18,64.89,0.0084,keep,0,1000000,1000000.0,71620,0.0,0.0,
2022-07-08,xx601012_convert,62.7,65.49,62.08,62.18,-0.0418,keep,0,1000000,1000000.0,69514,0.0,0.0,
2022-07-15,xx601012_convert,61.3,64.48,58.63,62.04,-0.0023,keep,0,1000000,1000000.0,87750,0.0,0.0,
2022-07-22,xx601012_convert,62.69,62.88,59.01,60.14,-0.0306,keep,0,1000000,1000000.0,95517,0.0,0.0,
2022-07-29,xx601012_convert,60.5,62.88,58.6,61.5,0.0226,keep,0,1000000,1000000.0,17350,0.0,0.0,
2022-08-05,xx601012_convert,61.7,61.8,54.7,56.73,-0.0776,keep,0,1000000,1000000.0,94758,0.0,0.0,
2022-08-12,xx601012_convert,56.79,59.07,55.01,58.58,0.0326,keep,0,1000000,1000000.0,28179,0.0,0.0,
2022-08-19,xx601012_convert,59.0,61.74,55.92,56.12,-0.042,keep,0,1000000,1000000.0,40994,0.0,0.0,
2022-08-26,xx601012_convert,54.89,55.55,52.0,53.06,-0.0545,keep,0,1000000,1000000.0,52446,0.0,0.0,
2022-09-02,xx601012_convert,52.17,53.98,50.5,50.95,-0.0398,keep,0,1000000,1000000.0,65930,0.0,0.0,
2022-09-09,xx601012_convert,50.78,54.28,49.8,53.18,0.0438,keep,0,1000000,1000000.0,54392,0.0,0.0,
2022-09-16,xx601012_convert,53.62,53.8,48.3,48.3,-0.0918,keep,0,1000000,1000000.0,30495,0.0,0.0,
2022-09-23,xx601012_convert,48.29,50.65,47.47,48.54,0.005,keep,0,1000000,1000000.0,21408,0.0,0.0,
2022-09-30,xx601012_convert,48.05,50.3,47.8,47.91,-0.013,keep,0,1000000,1000000.0,71951,0.0,0.0,
2022-10-14,xx601012_convert,48.25,51.7,45.08,51.22,0.0691,keep,0,1000000,1000000.0,26946,0.0,0.0,
2022-10-21,xx601012_convert,50.5,51.28,46.27,47.5,-0.0726,keep,0,1000000,1000000.0,90622,0.0,0.0,
2022-10-28,xx601012_convert,46.99,52.18,45.18,49.25,0.0368,keep,0,1000000,1000000.0,11125,0.0,0.0,
2022-11-04,xx601012_convert,49.0,53.36,47.62,52.4,0.064,keep,0,1000000,1000000.0,84327,0.0,0.0,
2022-11-11,xx601012_convert,51.98,52.5,47.8,48.34,-0.0775,keep,0,1000000,1000000.0,25956,0.0,0.0,
2022-11-18,xx601012_convert,48.34,48.58,45.72,47.0,-0.0277,keep,0,1000000,1000000.0,69663,0.0,0.0,
2022-11-25,xx601012_convert,47.58,47.94,45.66,45.73,-0.027,keep,0,1000000,1000000.0,60826,0.0,0.0,
2022-12-02,xx601012_convert,44.3,48.4,44.03,47.98,0.0492,keep,0,1000000,1000000.0,47662,0.0,0.0,
2022-12-09,xx601012_convert,47.9,47.93,45.28,46.3,-0.035,keep,0,1000000,1000000.0,54788,0.0,0.0,
