date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx300413_convert,56.9,59.8,52.49,54.91,-0.0404,,,,,36664,,,,
2022-01-14,xx300413_convert,54.2,54.9,44.93,44.97,-0.181,,,,,16582,,,,
2022-01-21,xx300413_convert,45.13,46.99,39.14,39.27,-0.1268,,,,,47618,,,,
2022-01-28,xx300413_convert,39.27,39.51,34.75,34.76,-0.1148,,,,,93003,,,,
2022-02-11,xx300413_convert,35.06,37.09,33.72,36.08,0.038,,,,,96464,,,,
2022-02-18,xx300413_convert,35.68,37.93,35.4,36.9,0.0227,,,,,65367,,,,
2022-02-25,xx300413_convert,36.65,37.19,32.89,34.27,-0.0713,,,,,65855,,,,
2022-03-04,xx300413_convert,34.65,34.78,32.7,33.82,-0.0131,,,,,22397,,,,
2022-03-11,xx300413_convert,33.3,33.55,29.15,30.45,-0.0996,,,,,57873,,,,
2022-03-18,xx300413_convert,30.16,31.32,27.01,30.47,0.0007,,,,,72053,,,,
2022-03-25,xx300413_convert,30.47,32.15,29.97,30.71,0.0079,keep,0,1000000,1000000,41173,0.0,0.0,,
2022-04-01,xx300413_convert,30.86,32.32,30.56,31.9,0.0387,keep,0,1000000,1000000.0,64202,0.0,0.0,,
2022-04-08,xx300413_convert,31.9,32.79,30.15,30.51,-0.0436,keep,0,1000000,1000000.0,63268,0.0,0.0,,
2022-04-15,xx300413_convert,30.3,30.6,28.88,29.28,-0.0403,keep,0,1000000,1000000.0,22863,0.0,0.0,,
2022-04-22,xx300413_convert,28.85,30.29,27.39,28.33,-0.0324,keep,0,1000000,1000000.0,79004,0.0,0.0,,
2022-04-29,xx300413_convert,28.33,36.95,28.13,35.8,0.2637,buy,0,1000000,1000000.0,66003,0.0,0.0,,
2022-05-06,xx300413_convert,35.0,35.8,33.0,33.58,-0.062,sell,5700,800393.11,991799.11,21967,191406.0,0.193,49.89,
2022-05-13,xx300413_convert,33.18,36.33,33.11,34.69,0.0331,keep,4560,838159.65,996346.05,61588,158186.4,0.1588,9.45,37.81
2022-05-20,xx300413_convert,34.69,36.8,33.66,35.9,0.0349,keep,4560,838159.65,1001863.65,22247,163704.0,0.1634,,
