date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx601919_convert,19.21,19.93,18.37,18.67,-0.0011,,,,,69342,,
2022-01-14,xx601919_convert,18.56,18.69,17.6,18.29,-0.0204,,,,,71708,,
2022-01-21,xx601919_convert,17.98,18.21,16.44,16.7,-0.0869,,,,,48789,,
2022-01-28,xx601919_convert,16.3,17.24,15.95,16.12,-0.0347,,,,,39822,,
2022-02-11,xx601919_convert,16.3,17.49,16.21,17.07,0.0589,,,,,31911,,
2022-02-18,xx601919_convert,16.97,16.97,15.97,16.89,-0.0105,,,,,70209,,
2022-02-25,xx601919_convert,16.7,16.83,16.06,16.25,-0.0379,,,,,73774,,
2022-03-04,xx601919_convert,16.36,18.66,16.31,18.24,0.1225,,,,,91321,,
2022-03-11,xx601919_convert,18.0,18.26,15.65,16.94,-0.0713,,,,,49920,,
2022-03-18,xx601919_convert,16.6,16.83,14.87,16.44,-0.0295,,,,,98729,,
2022-03-25,xx601919_convert,16.6,16.66,15.72,15.77,-0.0408,keep,0,1000000,1000000,62202,0.0,0.0
2022-04-01,xx601919_convert,15.2,17.05,14.91,17.05,0.0812,keep,0,1000000,1000000.0,32586,0.0,0.0
2022-04-08,xx601919_convert,16.48,16.65,15.18,15.58,-0.0862,keep,0,1000000,1000000.0,49012,0.0,0.0
2022-04-15,xx601919_convert,15.39,15.64,14.86,15.11,-0.0302,keep,0,1000000,1000000.0,68369,0.0,0.0
2022-04-22,xx601919_convert,15.01,15.47,14.26,14.77,-0.0225,keep,0,1000000,1000000.0,46715,0.0,0.0
2022-04-29,xx601919_convert,14.42,14.55,13.12,14.43,-0.023,keep,0,1000000,1000000.0,44491,0.0,0.0
2022-05-06,xx601919_convert,14.88,15.16,14.5,14.54,0.0076,keep,0,1000000,1000000.0,35488,0.0,0.0
2022-05-13,xx601919_convert,14.46,14.61,13.73,14.42,-0.0083,keep,0,1000000,1000000.0,63978,0.0,0.0
2022-05-20,xx601919_convert,14.52,14.78,13.79,14.57,0.0104,keep,0,1000000,1000000.0,10121,0.0,0.0
2022-05-27,xx601919_convert,15.02,15.73,14.82,15.48,0.0625,keep,0,1000000,1000000.0,82775,0.0,0.0
2022-06-02,xx601919_convert,15.48,15.63,15.15,15.29,-0.0123,keep,0,1000000,1000000.0,59082,0.0,0.0
2022-06-10,xx601919_convert,15.35,16.16,14.32,14.79,-0.0327,keep,0,1000000,1000000.0,36454,0.0,0.0
2022-06-17,xx601919_convert,14.53,15.79,14.21,14.99,0.0135,keep,0,1000000,1000000.0,31311,0.0,0.0
2022-06-24,xx601919_convert,15.0,15.05,13.41,13.67,-0.0319,keep,0,1000000,1000000.0,26178,0.0,0.0
2022-07-01,xx601919_convert,13.67,14.29,13.63,13.88,0.0154,keep,0,1000000,1000000.0,44774,0.0,0.0
2022-07-08,xx601919_convert,13.82,15.34,13.66,14.84,0.0692,keep,0,1000000,1000000.0,21776,0.0,0.0
2022-07-15,xx601919_convert,14.91,15.08,14.18,14.2,-0.0431,keep,0,1000000,1000000.0,67727,0.0,0.0
2022-07-22,xx601919_convert,14.23,14.8,14.1,14.29,0.0063,keep,0,1000000,1000000.0,45240,0.0,0.0
2022-07-29,xx601919_convert,14.23,14.23,13.7,13.72,-0.0399,keep,0,1000000,1000000.0,98169,0.0,0.0
2022-08-05,xx601919_convert,13.73,13.75,12.74,13.22,-0.0364,keep,0,1000000,1000000.0,17180,0.0,0.0
