date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx000725_convert,5.05,5.18,5.01,5.15,0.0198,,,,,38195,,,
2022-01-14,xx000725_convert,5.17,5.22,4.95,4.97,-0.035,,,,,74749,,,
2022-01-21,xx000725_convert,4.97,5.11,4.94,4.99,0.004,,,,,89277,,,
2022-01-28,xx000725_convert,4.97,5.0,4.8,4.85,-0.0281,,,,,89094,,,
2022-02-11,xx000725_convert,4.92,5.04,4.89,5.0,0.0309,,,,,25193,,,
2022-02-18,xx000725_convert,4.97,4.97,4.87,4.91,-0.018,,,,,61697,,,
2022-02-25,xx000725_convert,4.89,4.97,4.74,4.79,-0.0244,,,,,82878,,,
2022-03-04,xx000725_convert,4.77,4.78,4.64,4.65,-0.0292,,,,,38056,,,
2022-03-11,xx000725_convert,4.62,4.63,4.04,4.44,-0.0452,,,,,80275,,,
2022-03-18,xx000725_convert,4.4,4.47,4.08,4.3,-0.0315,,,,,23504,,,
2022-03-25,xx000725_convert,4.32,4.38,4.21,4.23,-0.0163,keep,0,1000000,1000000,91534,0.0,0.0,
2022-04-01,xx000725_convert,4.2,4.35,4.15,4.31,0.0189,keep,0,1000000,1000000.0,10802,0.0,0.0,
2022-04-08,xx000725_convert,4.31,4.33,4.12,4.2,-0.0255,keep,0,1000000,1000000.0,40772,0.0,0.0,
2022-04-15,xx000725_convert,4.19,4.19,4.06,4.11,-0.0214,keep,0,1000000,1000000.0,89930,0.0,0.0,
2022-04-22,xx000725_convert,4.09,4.14,3.88,3.96,-0.0365,keep,0,1000000,1000000.0,18517,0.0,0.0,
2022-04-29,xx000725_convert,3.91,3.93,3.59,3.8,-0.0404,keep,0,1000000,1000000.0,86198,0.0,0.0,
2022-05-06,xx000725_convert,3.79,3.84,3.66,3.67,-0.0342,keep,0,1000000,1000000.0,86751,0.0,0.0,
2022-05-13,xx000725_convert,3.65,3.93,3.61,3.82,0.0409,keep,0,1000000,1000000.0,53491,0.0,0.0,
2022-05-20,xx000725_convert,3.84,3.99,3.77,3.94,0.0314,keep,0,1000000,1000000.0,65796,0.0,0.0,
2022-05-27,xx000725_convert,3.9,3.98,3.83,3.93,-0.0025,keep,0,1000000,1000000.0,64736,0.0,0.0,
