date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx600406_convert,40.08,40.28,36.5,36.76,-0.0817,,,,,66592,,
2022-01-14,xx600406_convert,36.74,40.6,35.85,38.24,0.0403,,,,,69458,,
2022-01-21,xx600406_convert,38.24,41.22,37.38,38.19,-0.0013,,,,,60273,,
2022-01-28,xx600406_convert,37.89,38.8,34.4,35.0,-0.0835,,,,,32487,,
2022-02-11,xx600406_convert,36.0,36.25,32.31,32.42,-0.0737,,,,,77621,,
2022-02-18,xx600406_convert,32.03,34.46,31.54,33.74,0.0407,,,,,61542,,
2022-02-25,xx600406_convert,33.89,35.93,32.8,34.9,0.0344,,,,,46052,,
2022-03-04,xx600406_convert,34.9,36.05,33.0,33.43,-0.0421,,,,,28439,,
2022-03-11,xx600406_convert,33.43,35.88,32.1,35.24,0.0541,,,,,54875,,
2022-03-18,xx600406_convert,34.66,35.24,29.21,30.8,-0.126,,,,,84131,,
2022-03-25,xx600406_convert,30.75,32.26,30.13,30.85,0.0016,keep,0,1000000,1000000,21725,0.0,0.0
2022-04-01,xx600406_convert,30.24,31.65,29.52,30.81,-0.0013,keep,0,1000000,1000000.0,33808,0.0,0.0
2022-04-08,xx600406_convert,31.0,31.15,29.81,30.13,-0.0221,keep,0,1000000,1000000.0,51675,0.0,0.0
2022-04-15,xx600406_convert,29.79,29.79,27.81,28.53,-0.0531,keep,0,1000000,1000000.0,93254,0.0,0.0
2022-04-22,xx600406_convert,28.2,29.78,26.3,26.78,-0.0613,keep,0,1000000,1000000.0,60302,0.0,0.0
2022-04-29,xx600406_convert,26.25,32.14,25.58,32.0,0.1949,keep,0,1000000,1000000.0,51532,0.0,0.0
2022-05-06,xx600406_convert,33.59,33.59,30.53,31.49,-0.0159,keep,0,1000000,1000000.0,65505,0.0,0.0
2022-05-13,xx600406_convert,31.0,33.56,30.92,32.94,0.046,keep,0,1000000,1000000.0,62086,0.0,0.0
2022-05-20,xx600406_convert,33.29,34.8,32.75,34.7,0.0534,keep,0,1000000,1000000.0,88405,0.0,0.0
2022-05-27,xx600406_convert,34.43,34.46,31.91,33.3,-0.0403,keep,0,1000000,1000000.0,96680,0.0,0.0
2022-06-02,xx600406_convert,33.42,35.78,32.87,35.26,0.0589,keep,0,1000000,1000000.0,43398,0.0,0.0
2022-06-10,xx600406_convert,35.01,35.35,32.55,33.7,-0.0442,keep,0,1000000,1000000.0,54218,0.0,0.0
2022-06-17,xx600406_convert,33.2,33.66,31.03,32.95,-0.0223,keep,0,1000000,1000000.0,32224,0.0,0.0
2022-06-24,xx600406_convert,33.31,33.58,26.11,28.36,0.046,keep,0,1000000,1000000.0,48214,0.0,0.0
2022-07-01,xx600406_convert,28.66,28.66,26.7,27.08,-0.0451,keep,0,1000000,1000000.0,71143,0.0,0.0
2022-07-08,xx600406_convert,26.81,29.5,26.72,28.57,0.055,keep,0,1000000,1000000.0,12648,0.0,0.0
2022-07-15,xx600406_convert,28.88,30.89,28.53,30.14,0.055,keep,0,1000000,1000000.0,79177,0.0,0.0
2022-07-22,xx600406_convert,30.14,30.5,28.71,29.75,-0.0129,keep,0,1000000,1000000.0,26184,0.0,0.0
2022-07-29,xx600406_convert,29.6,30.67,28.1,29.18,-0.0192,keep,0,1000000,1000000.0,45950,0.0,0.0
2022-08-05,xx600406_convert,29.28,29.88,27.6,28.98,-0.0069,keep,0,1000000,1000000.0,43145,0.0,0.0
2022-08-12,xx600406_convert,28.68,29.44,28.08,28.1,-0.0304,keep,0,1000000,1000000.0,40054,0.0,0.0
2022-08-19,xx600406_convert,28.09,29.44,28.02,28.65,0.0196,keep,0,1000000,1000000.0,49624,0.0,0.0
2022-08-26,xx600406_convert,28.81,29.58,26.75,27.86,-0.0276,keep,0,1000000,1000000.0,54221,0.0,0.0
2022-09-02,xx600406_convert,27.54,29.26,26.1,26.36,-0.0538,keep,0,1000000,1000000.0,28622,0.0,0.0
2022-09-09,xx600406_convert,26.36,26.75,25.8,26.48,0.0046,keep,0,1000000,1000000.0,54181,0.0,0.0
2022-09-16,xx600406_convert,26.49,26.66,24.3,24.45,-0.0767,keep,0,1000000,1000000.0,49565,0.0,0.0
2022-09-23,xx600406_convert,24.45,25.11,23.8,24.93,0.0196,keep,0,1000000,1000000.0,35224,0.0,0.0
2022-09-30,xx600406_convert,24.7,25.06,23.76,24.87,-0.0024,keep,0,1000000,1000000.0,43958,0.0,0.0
2022-10-14,xx600406_convert,25.69,26.08,24.41,25.85,0.0394,keep,0,1000000,1000000.0,26075,0.0,0.0
2022-10-21,xx600406_convert,25.75,26.0,25.0,25.58,-0.0104,keep,0,1000000,1000000.0,15616,0.0,0.0
2022-10-28,xx600406_convert,25.45,26.47,24.3,24.66,-0.036,keep,0,1000000,1000000.0,25347,0.0,0.0
2022-11-04,xx600406_convert,24.1,27.18,23.81,26.7,0.0827,keep,0,1000000,1000000.0,21745,0.0,0.0
2022-11-11,xx600406_convert,26.7,26.95,25.27,26.14,-0.021,keep,0,1000000,1000000.0,94803,0.0,0.0
2022-11-18,xx600406_convert,26.49,26.68,25.0,26.4,0.0099,keep,0,1000000,1000000.0,76207,0.0,0.0
2022-11-25,xx600406_convert,26.4,27.5,26.05,26.95,0.0208,keep,0,1000000,1000000.0,46996,0.0,0.0
2022-12-02,xx600406_convert,26.95,27.29,25.89,26.23,-0.0267,keep,0,1000000,1000000.0,23827,0.0,0.0
2022-12-09,xx600406_convert,26.35,26.96,25.68,26.4,0.0065,keep,0,1000000,1000000.0,63052,0.0,0.0
