date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx603799_convert,113.69,114.3,94.92,97.18,-0.119,,,,,50371,,
2022-01-14,xx603799_convert,97.18,108.56,93.86,107.2,0.1031,,,,,80083,,
2022-01-21,xx603799_convert,106.9,109.36,100.3,103.7,-0.0326,,,,,44373,,
2022-01-28,xx603799_convert,102.69,109.19,97.1,98.37,-0.0514,,,,,79595,,
2022-02-11,xx603799_convert,101.18,106.28,96.6,100.67,0.0234,,,,,72054,,
2022-02-18,xx603799_convert,99.68,114.52,99.05,111.6,0.1086,,,,,37387,,
2022-02-25,xx603799_convert,112.2,121.35,108.77,120.2,0.0771,,,,,62401,,
2022-03-04,xx603799_convert,120.8,125.06,110.55,111.75,-0.0703,,,,,24388,,
2022-03-11,xx603799_convert,112.0,117.0,87.85,94.97,-0.1502,,,,,22471,,
2022-03-18,xx603799_convert,91.02,104.3,85.1,97.01,0.0215,,,,,35741,,
2022-03-25,xx603799_convert,98.46,105.99,97.33,98.19,0.0122,keep,0,1000000,1000000,17495,0.0,0.0
2022-04-01,xx603799_convert,96.0,100.5,92.66,97.62,-0.0058,keep,0,1000000,1000000.0,82220,0.0,0.0
2022-04-08,xx603799_convert,97.62,97.62,91.62,92.25,-0.055,keep,0,1000000,1000000.0,15546,0.0,0.0
2022-04-15,xx603799_convert,90.59,91.0,78.15,81.04,-0.1215,keep,0,1000000,1000000.0,17093,0.0,0.0
2022-04-22,xx603799_convert,80.25,83.27,72.81,73.49,-0.0932,keep,0,1000000,1000000.0,64687,0.0,0.0
2022-04-29,xx603799_convert,72.88,82.83,68.01,82.31,0.12,keep,0,1000000,1000000.0,96634,0.0,0.0
2022-05-06,xx603799_convert,80.67,82.57,76.65,77.41,-0.0595,keep,0,1000000,1000000.0,19406,0.0,0.0
2022-05-13,xx603799_convert,77.21,88.49,74.99,85.77,0.108,keep,0,1000000,1000000.0,73804,0.0,0.0
2022-05-20,xx603799_convert,86.75,93.88,85.18,92.3,0.0761,keep,0,1000000,1000000.0,32728,0.0,0.0
2022-05-27,xx603799_convert,92.35,93.78,87.0,89.81,-0.027,keep,0,1000000,1000000.0,12732,0.0,0.0
2022-06-02,xx603799_convert,90.13,102.93,88.58,99.81,0.1113,keep,0,1000000,1000000.0,59573,0.0,0.0
2022-06-10,xx603799_convert,101.23,108.9,77.54,81.7,0.0671,keep,0,1000000,1000000.0,19294,0.0,0.0
2022-06-17,xx603799_convert,80.41,92.5,80.41,91.49,0.1198,keep,0,1000000,1000000.0,23201,0.0,0.0
2022-06-24,xx603799_convert,93.5,93.98,87.08,89.61,-0.0205,keep,0,1000000,1000000.0,63323,0.0,0.0
2022-07-01,xx603799_convert,89.61,100.04,87.67,97.08,0.0834,keep,0,1000000,1000000.0,91843,0.0,0.0
2022-07-08,xx603799_convert,95.9,102.38,88.8,91.18,-0.0608,keep,0,1000000,1000000.0,28879,0.0,0.0
2022-07-15,xx603799_convert,90.93,96.36,85.5,90.5,-0.0075,keep,0,1000000,1000000.0,51688,0.0,0.0
2022-07-22,xx603799_convert,91.85,92.56,87.6,88.85,-0.0182,keep,0,1000000,1000000.0,60615,0.0,0.0
