date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xx600028_convert,4.24,4.42,4.22,4.35,0.0284,,,,,93901,,,
2022-01-14,xx600028_convert,4.33,4.41,4.25,4.25,-0.023,,,,,80036,,,
2022-01-21,xx600028_convert,4.28,4.37,4.21,4.29,0.0094,,,,,71604,,,
2022-01-28,xx600028_convert,4.29,4.31,4.18,4.19,-0.0233,,,,,35738,,,
2022-02-11,xx600028_convert,4.25,4.61,4.25,4.5,0.074,,,,,27489,,,
2022-02-18,xx600028_convert,4.58,4.59,4.29,4.38,-0.0267,,,,,75444,,,
2022-02-25,xx600028_convert,4.37,4.45,4.29,4.3,-0.0183,,,,,22212,,,
2022-03-04,xx600028_convert,4.34,4.46,4.28,4.38,0.0186,,,,,50073,,,
2022-03-11,xx600028_convert,4.43,4.45,4.05,4.15,-0.0525,,,,,61316,,,
2022-03-18,xx600028_convert,4.13,4.19,3.96,4.13,-0.0048,,,,,63216,,,
2022-03-25,xx600028_convert,4.15,4.18,4.09,4.16,0.0073,keep,0,1000000,1000000,44373,0.0,0.0,
2022-04-01,xx600028_convert,4.25,4.38,4.21,4.37,0.0505,keep,0,1000000,1000000.0,80717,0.0,0.0,
2022-04-08,xx600028_convert,4.36,4.42,4.34,4.38,0.0023,keep,0,1000000,1000000.0,53709,0.0,0.0,
2022-04-15,xx600028_convert,4.39,4.41,4.29,4.35,-0.0068,keep,0,1000000,1000000.0,10146,0.0,0.0,
2022-04-22,xx600028_convert,4.34,4.38,4.22,4.33,-0.0046,keep,0,1000000,1000000.0,50478,0.0,0.0,
2022-04-29,xx600028_convert,4.29,4.36,4.15,4.34,0.0023,keep,0,1000000,1000000.0,45104,0.0,0.0,
2022-05-06,xx600028_convert,4.35,4.39,4.27,4.28,-0.0138,keep,0,1000000,1000000.0,94544,0.0,0.0,
2022-05-13,xx600028_convert,4.28,4.32,4.22,4.31,0.007,keep,0,1000000,1000000.0,58552,0.0,0.0,
2022-05-20,xx600028_convert,4.34,4.38,4.26,4.32,0.0023,keep,0,1000000,1000000.0,20817,0.0,0.0,
2022-05-27,xx600028_convert,4.34,4.45,4.27,4.41,0.0208,keep,0,1000000,1000000.0,41088,0.0,0.0,
2022-06-02,xx600028_convert,4.43,4.46,4.36,4.42,0.0023,keep,0,1000000,1000000.0,96647,0.0,0.0,
2022-06-10,xx600028_convert,4.44,4.56,4.18,4.23,0.0275,keep,0,1000000,1000000.0,93714,0.0,0.0,
2022-06-17,xx600028_convert,4.2,4.25,4.1,4.12,-0.026,sell,0,1000000,1000000.0,47785,0.0,0.0,
2022-06-24,xx600028_convert,4.09,4.09,4.02,4.08,-0.0097,sell,0,1000000.0,1000000.0,50522,0.0,0.0,
2022-07-01,xx600028_convert,4.07,4.12,4.06,4.08,0.0,sell,0,1000000.0,1000000.0,94645,0.0,0.0,
2022-07-08,xx600028_convert,4.09,4.13,4.06,4.08,0.0,keep,0,1000000.0,1000000.0,83391,0.0,0.0,
2022-07-15,xx600028_convert,4.08,4.1,4.02,4.02,-0.0147,keep,0,1000000.0,1000000.0,99970,0.0,0.0,
2022-07-22,xx600028_convert,4.04,4.13,4.03,4.11,0.0224,keep,0,1000000.0,1000000.0,45876,0.0,0.0,
2022-07-29,xx600028_convert,4.11,4.16,4.09,4.11,-0.0,keep,0,1000000.0,1000000.0,41969,0.0,0.0,
2022-08-05,xx600028_convert,4.12,4.13,4.04,4.08,-0.0073,keep,0,1000000.0,1000000.0,30342,0.0,0.0,
2022-08-12,xx600028_convert,4.08,4.16,4.07,4.15,0.0172,keep,0,1000000.0,1000000.0,53121,0.0,0.0,
2022-08-19,xx600028_convert,4.13,4.16,4.11,4.14,-0.0024,keep,0,1000000.0,1000000.0,59506,0.0,0.0,
2022-08-26,xx600028_convert,4.14,4.27,4.14,4.25,0.0266,keep,0,1000000.0,1000000.0,94882,0.0,0.0,
2022-09-02,xx600028_convert,4.27,4.31,4.22,4.26,0.0024,keep,0,1000000.0,1000000.0,31500,0.0,0.0,
2022-09-09,xx600028_convert,4.26,4.46,4.26,4.45,0.0446,keep,0,1000000.0,1000000.0,89335,0.0,0.0,
2022-09-16,xx600028_convert,4.48,4.49,4.3,4.3,-0.0337,keep,0,1000000.0,1000000.0,45649,0.0,0.0,
2022-09-23,xx600028_convert,4.16,4.55,4.13,4.47,0.0797,keep,0,1000000.0,1000000.0,78609,0.0,0.0,
2022-09-30,xx600028_convert,4.4,4.41,4.21,4.29,-0.0403,keep,0,1000000.0,1000000.0,50046,0.0,0.0,
2022-10-14,xx600028_convert,4.35,4.39,4.25,4.33,0.0093,keep,0,1000000.0,1000000.0,32029,0.0,0.0,
2022-10-21,xx600028_convert,4.31,4.35,4.25,4.34,0.0023,keep,0,1000000.0,1000000.0,57606,0.0,0.0,
2022-10-28,xx600028_convert,4.35,4.36,4.23,4.28,-0.0138,keep,0,1000000.0,1000000.0,13210,0.0,0.0,
2022-11-04,xx600028_convert,4.2,4.26,4.05,4.23,-0.0117,keep,0,1000000.0,1000000.0,72592,0.0,0.0,
2022-11-11,xx600028_convert,4.24,4.31,4.19,4.29,0.0142,keep,0,1000000.0,1000000.0,37623,0.0,0.0,
2022-11-18,xx600028_convert,4.31,4.34,4.25,4.25,-0.0093,keep,0,1000000.0,1000000.0,49998,0.0,0.0,
2022-11-25,xx600028_convert,4.24,4.5,4.22,4.49,0.0565,keep,0,1000000.0,1000000.0,61188,0.0,0.0,
2022-12-02,xx600028_convert,4.45,4.56,4.37,4.5,0.0022,keep,0,1000000.0,1000000.0,32525,0.0,0.0,
2022-12-09,xx600028_convert,4.52,4.66,4.49,4.51,0.0022,keep,0,1000000.0,1000000.0,83633,0.0,0.0,
2022-12-16,xx600028_convert,4.53,4.55,4.39,4.45,-0.0133,keep,0,1000000.0,1000000.0,45728,0.0,0.0,
2022-12-23,xx600028_convert,4.43,4.44,4.32,4.34,-0.0247,keep,0,1000000.0,1000000.0,62640,0.0,0.0,
2022-12-30,xx600028_convert,4.36,4.44,4.3,4.36,0.0046,keep,0,1000000.0,1000000.0,95543,0.0,0.0,
2023-01-06,xx600028_convert,4.38,4.43,4.34,4.38,0.0046,keep,0,1000000.0,1000000.0,43319,0.0,0.0,
2023-01-13,xx600028_convert,4.38,4.48,4.36,4.45,0.016,keep,0,1000000.0,1000000.0,84599,0.0,0.0,
2023-01-20,xx600028_convert,4.45,4.59,4.41,4.54,0.0202,keep,0,1000000.0,1000000.0,61390,0.0,0.0,
2023-02-03,xx600028_convert,4.57,4.59,4.47,4.47,-0.0154,keep,0,1000000.0,1000000.0,77239,0.0,0.0,
2023-02-10,xx600028_convert,4.46,4.55,4.45,4.5,0.0067,keep,0,1000000.0,1000000.0,73229,0.0,0.0,
2023-02-17,xx600028_convert,4.5,4.58,4.47,4.52,0.0044,keep,0,1000000.0,1000000.0,52276,0.0,0.0,
2023-02-24,xx600028_convert,4.53,4.72,4.53,4.63,0.0243,keep,0,1000000.0,1000000.0,74372,0.0,0.0,
2023-03-03,xx600028_convert,4.62,5.07,4.6,5.02,0.0842,keep,0,1000000.0,1000000.0,47021,0.0,0.0,
2023-03-10,xx600028_convert,5.05,5.45,5.02,5.21,0.0378,keep,0,1000000.0,1000000.0,65955,0.0,0.0,
2023-03-17,xx600028_convert,5.21,5.77,5.21,5.68,0.0902,keep,0,1000000.0,1000000.0,75472,0.0,0.0,
2023-03-24,xx600028_convert,5.68,5.93,5.47,5.52,-0.0282,keep,0,1000000.0,1000000.0,89310,0.0,0.0,
2023-03-31,xx600028_convert,5.35,5.69,5.21,5.62,0.0181,keep,0,1000000.0,1000000.0,47920,0.0,0.0,
2023-04-07,xx600028_convert,5.7,5.84,5.52,5.71,0.016,keep,0,1000000.0,1000000.0,94953,0.0,0.0,
2023-04-14,xx600028_convert,5.72,6.33,5.71,6.1,0.0683,keep,0,1000000.0,1000000.0,38879,0.0,0.0,
2023-04-21,xx600028_convert,6.08,6.47,6.05,6.25,0.0246,buy,0,1000000.0,1000000.0,23361,0.0,0.0,
2023-04-28,xx600028_convert,6.3,6.74,6.26,6.71,0.0736,keep,31600,800554.15,1012590.15,71009,212036.0,0.2094,49.85
2023-05-05,xx600028_convert,6.56,6.76,6.4,6.59,-0.0179,keep,31600,800554.15,1008798.15,37344,208244.0,0.2064,
2023-05-12,xx600028_convert,6.62,6.99,6.22,6.34,-0.0379,keep,31600,800554.15,1000898.15,47261,200344.0,0.2002,
2023-05-19,xx600028_convert,6.33,6.68,6.19,6.41,0.011,keep,31600,800554.15,1003110.15,36740,202556.0,0.2019,
2023-05-26,xx600028_convert,6.34,6.44,5.96,6.18,-0.0359,keep,31600,800554.15,995842.15,49921,195288.0,0.1961,
2023-06-02,xx600028_convert,6.22,6.63,6.21,6.49,0.0502,keep,31600,800554.15,1005638.15,15182,205084.0,0.2039,
2023-06-09,xx600028_convert,6.53,6.78,6.45,6.78,0.0447,,31600,800554.15,1014802.15,48733,214248.0,0.2111,
