date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx600276_convert,50.78,51.52,49.81,50.88,0.0034,,,,,76217,,,,
2022-01-14,xx600276_convert,50.9,51.48,46.58,46.65,-0.0831,,,,,68435,,,,
2022-01-21,xx600276_convert,46.66,46.88,44.5,44.94,-0.0367,,,,,25642,,,,
2022-01-28,xx600276_convert,44.5,44.93,40.88,40.95,-0.0888,,,,,68414,,,,
2022-02-11,xx600276_convert,41.46,42.14,40.58,41.26,0.0076,,,,,55667,,,,
2022-02-18,xx600276_convert,41.0,41.36,39.6,40.96,-0.0073,,,,,85780,,,,
2022-02-25,xx600276_convert,40.8,41.18,39.33,40.11,-0.0208,,,,,90959,,,,
2022-03-04,xx600276_convert,40.12,41.29,39.51,39.78,-0.0082,,,,,24532,,,,
2022-03-11,xx600276_convert,39.4,39.5,34.7,37.62,-0.0543,,,,,58309,,,,
2022-03-18,xx600276_convert,37.78,38.89,34.8,37.5,-0.0032,,,,,72754,,,,
2022-03-25,xx600276_convert,37.65,37.88,36.35,36.37,-0.0301,keep,0,1000000,1000000,22538,0.0,0.0,,
2022-04-01,xx600276_convert,35.9,37.42,35.5,36.78,0.0113,keep,0,1000000,1000000.0,64139,0.0,0.0,,
2022-04-08,xx600276_convert,36.78,37.29,33.72,33.93,-0.0775,keep,0,1000000,1000000.0,50093,0.0,0.0,,
2022-04-15,xx600276_convert,33.61,34.45,32.29,34.09,0.0047,keep,0,1000000,1000000.0,43571,0.0,0.0,,
2022-04-22,xx600276_convert,33.9,35.17,31.61,33.0,-0.032,keep,0,1000000,1000000.0,64384,0.0,0.0,,
2022-04-29,xx600276_convert,30.15,30.79,27.0,29.48,-0.1067,keep,0,1000000,1000000.0,69044,0.0,0.0,,
2022-05-06,xx600276_convert,29.47,30.07,29.01,29.34,-0.0047,keep,0,1000000,1000000.0,90144,0.0,0.0,,
2022-05-13,xx600276_convert,29.42,30.9,28.25,29.98,0.0218,keep,0,1000000,1000000.0,20846,0.0,0.0,,
2022-05-20,xx600276_convert,30.28,30.52,28.88,30.24,0.0087,keep,0,1000000,1000000.0,45469,0.0,0.0,,
2022-05-27,xx600276_convert,30.48,30.55,28.5,29.78,-0.0152,keep,0,1000000,1000000.0,66610,0.0,0.0,,
2022-06-02,xx600276_convert,29.83,30.45,29.35,29.84,0.002,keep,0,1000000,1000000.0,36109,0.0,0.0,,
2022-06-10,xx600276_convert,29.76,32.9,29.72,31.56,0.0576,keep,0,1000000,1000000.0,66001,0.0,0.0,,
2022-06-17,xx600276_convert,31.24,33.78,30.45,33.37,0.0574,keep,0,1000000,1000000.0,36665,0.0,0.0,,
2022-06-24,xx600276_convert,33.52,33.96,32.5,33.52,0.0045,keep,0,1000000,1000000.0,52801,0.0,0.0,,
2022-07-01,xx600276_convert,33.75,39.0,33.75,38.94,0.1617,buy,0,1000000,1000000.0,93237,0.0,0.0,,
2022-07-08,xx600276_convert,39.0,41.59,37.81,38.45,-0.0087,sell,5100,800999.26,997094.26,85908,196095.0,0.1967,49.74,
2022-07-15,xx600276_convert,38.46,38.9,36.58,37.24,-0.0315,keep,4080,840169.24,992108.44,26830,151939.2,0.1531,9.8,39.22
2022-07-22,xx600276_convert,37.2,39.65,36.62,39.0,0.0473,keep,4080,840169.24,999289.24,15372,159120.0,0.1592,,
