date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx601318_convert,50.4,53.33,50.1,52.94,0.0502,,,,,89741,,,,
2022-01-14,xx601318_convert,52.99,53.74,51.06,51.1,-0.0348,,,,,82328,,,,
2022-01-21,xx601318_convert,51.11,53.8,50.6,53.55,0.0479,,,,,87741,,,,
2022-01-28,xx601318_convert,53.53,53.53,49.8,49.97,-0.0669,,,,,50463,,,,
2022-02-11,xx601318_convert,51.34,56.23,50.7,55.59,0.1125,,,,,95179,,,,
2022-02-18,xx601318_convert,55.01,55.3,52.91,54.5,-0.0196,,,,,11131,,,,
2022-02-25,xx601318_convert,54.1,54.25,51.09,51.4,-0.0569,,,,,24674,,,,
2022-03-04,xx601318_convert,51.1,51.4,49.96,50.1,-0.0253,,,,,53839,,,,
2022-03-11,xx601318_convert,49.62,49.62,45.5,47.14,-0.0591,,,,,49606,,,,
2022-03-18,xx601318_convert,46.0,48.38,42.33,47.93,0.0168,,,,,87689,,,,
2022-03-25,xx601318_convert,47.77,48.79,46.45,47.63,-0.0063,keep,0,1000000,1000000,12674,0.0,0.0,,
2022-04-01,xx601318_convert,47.4,49.25,46.93,48.96,0.0279,keep,0,1000000,1000000.0,76780,0.0,0.0,,
2022-04-08,xx601318_convert,49.05,49.92,48.29,49.24,0.0057,keep,0,1000000,1000000.0,84328,0.0,0.0,,
2022-04-15,xx601318_convert,48.91,48.98,47.48,48.3,-0.0191,keep,0,1000000,1000000.0,83484,0.0,0.0,,
2022-04-22,xx601318_convert,47.99,47.99,45.81,46.46,-0.0381,keep,0,1000000,1000000.0,61816,0.0,0.0,,
2022-04-29,xx601318_convert,45.0,46.18,43.16,44.56,-0.0409,keep,0,1000000,1000000.0,94407,0.0,0.0,,
2022-05-06,xx601318_convert,44.79,45.58,44.0,44.06,-0.0112,keep,0,1000000,1000000.0,31643,0.0,0.0,,
2022-05-13,xx601318_convert,44.08,45.01,43.59,43.96,-0.0023,keep,0,1000000,1000000.0,24685,0.0,0.0,,
2022-05-20,xx601318_convert,44.15,44.36,43.03,44.31,0.008,keep,0,1000000,1000000.0,11998,0.0,0.0,,
2022-05-27,xx601318_convert,44.15,44.27,42.95,43.53,-0.0176,keep,0,1000000,1000000.0,93399,0.0,0.0,,
2022-06-02,xx601318_convert,43.93,44.78,43.55,44.0,0.0108,keep,0,1000000,1000000.0,90234,0.0,0.0,,
2022-06-10,xx601318_convert,43.99,45.03,43.33,44.94,0.0214,keep,0,1000000,1000000.0,56932,0.0,0.0,,
2022-06-17,xx601318_convert,44.5,48.56,43.8,47.03,0.0465,keep,0,1000000,1000000.0,27973,0.0,0.0,,
2022-06-24,xx601318_convert,45.72,46.85,45.05,46.76,0.0268,keep,0,1000000,1000000.0,25396,0.0,0.0,,
2022-07-01,xx601318_convert,46.85,47.44,46.12,46.31,-0.0096,keep,0,1000000,1000000.0,93905,0.0,0.0,,
2022-07-08,xx601318_convert,46.2,47.55,45.59,45.82,-0.0106,keep,0,1000000,1000000.0,73103,0.0,0.0,,
2022-07-15,xx601318_convert,45.61,45.77,42.7,42.71,-0.0679,keep,0,1000000,1000000.0,90856,0.0,0.0,,
2022-07-22,xx601318_convert,42.75,43.83,42.65,43.05,0.008,keep,0,1000000,1000000.0,13092,0.0,0.0,,
2022-07-29,xx601318_convert,43.0,43.29,42.1,42.12,-0.0216,keep,0,1000000,1000000.0,97940,0.0,0.0,,
2022-08-05,xx601318_convert,42.11,42.12,40.53,41.54,-0.0138,keep,0,1000000,1000000.0,99657,0.0,0.0,,
2022-08-12,xx601318_convert,41.3,41.76,40.36,41.61,0.0017,keep,0,1000000,1000000.0,45854,0.0,0.0,,
2022-08-19,xx601318_convert,41.43,41.76,40.62,40.97,-0.0154,keep,0,1000000,1000000.0,90890,0.0,0.0,,
2022-08-26,xx601318_convert,40.85,43.32,40.68,43.12,0.0525,buy,0,1000000,1000000.0,11211,0.0,0.0,,
2022-09-02,xx601318_convert,42.8,44.28,42.49,43.7,0.0135,sell,4600,803024.77,1004044.77,96062,201020.0,0.2002,49.23,
2022-09-09,xx601318_convert,43.5,44.78,43.02,44.69,0.0227,keep,3680,842985.56,1007444.76,46298,164459.2,0.1632,10.0,40.01
2022-09-16,xx601318_convert,44.68,45.6,43.87,43.93,-0.017,keep,3680,842985.56,1004647.9600000001,86276,161662.4,0.1609,,
2022-09-23,xx601318_convert,43.92,44.48,42.41,43.02,-0.0207,sell,3680,842985.56,1001299.16,18056,158313.6,0.1581,,
2022-09-30,xx601318_convert,42.74,43.32,41.15,41.58,-0.0335,sell,2944,874395.5300000001,996807.0500000002,15831,122411.52,0.1228,7.86,31.45
2022-10-14,xx601318_convert,41.58,42.33,40.8,41.94,0.0087,keep,2356,898808.1400000002,997618.7800000003,90066,98810.64,0.099,6.11,24.44
2022-10-21,xx601318_convert,41.71,42.44,39.5,39.65,-0.0333,sell,2409,898808.1400000002,994324.9900000002,13647,95516.85,0.0961,,
2022-10-28,xx601318_convert,39.66,39.93,36.73,36.73,-0.0736,keep,1928,917855.7200000003,988671.1600000003,36608,70815.44,0.0716,5.0,19.07
2022-11-04,xx601318_convert,36.39,38.65,35.9,38.31,0.043,keep,1928,917855.7200000003,991717.4000000004,99599,73861.68,0.0745,,
2022-11-11,xx601318_convert,38.0,40.97,37.78,40.33,0.0527,keep,1928,917855.7200000003,995611.9600000003,97841,77756.24,0.0781,,
2022-11-18,xx601318_convert,41.66,42.95,41.21,42.16,0.0454,keep,1928,917855.7200000003,999140.2000000003,87745,81284.48,0.0814,,
2022-11-25,xx601318_convert,41.75,42.95,40.66,42.75,0.014,keep,1928,917855.7200000003,1000277.7200000003,94352,82422.0,0.0824,,
2022-12-02,xx601318_convert,41.63,46.29,40.99,44.62,0.0437,keep,1928,917855.7200000003,1003883.0800000003,34846,86027.36,0.0857,,
2022-12-09,xx601318_convert,45.55,47.88,45.35,47.6,0.0668,keep,1928,917855.7200000003,1009628.5200000004,20835,91772.8,0.0909,,
2022-12-16,xx601318_convert,47.2,47.28,45.8,46.9,-0.0147,keep,1928,917855.7200000003,1008278.9200000003,22764,90423.2,0.0897,,
2022-12-23,xx601318_convert,46.9,47.27,44.58,45.64,-0.0269,keep,1928,917855.7200000003,1005849.6400000004,84902,87993.92,0.0875,,
2022-12-30,xx601318_convert,45.64,47.2,44.66,47.0,0.0298,keep,1928,917855.7200000003,1008471.7200000003,99926,90616.0,0.0899,,
2023-01-06,xx601318_convert,46.59,49.83,46.06,49.74,0.0583,keep,1928,917855.7200000003,1013754.4400000003,85912,95898.72,0.0946,,
2023-01-13,xx601318_convert,50.0,52.35,49.14,52.35,0.0525,keep,1928,917855.7200000003,1018786.5200000004,21114,100930.8,0.0991,,
2023-01-20,xx601318_convert,52.52,53.48,51.0,52.1,-0.0048,keep,1928,917855.7200000003,1018304.5200000004,18446,100448.8,0.0986,,
2023-02-03,xx601318_convert,53.59,53.6,48.9,49.6,-0.048,keep,1928,917855.7200000003,1013484.5200000004,47794,95628.8,0.0944,,
2023-02-10,xx601318_convert,48.8,49.55,47.72,49.3,-0.006,keep,1928,917855.7200000003,1012906.1200000003,45703,95050.4,0.0938,,
2023-02-17,xx601318_convert,49.19,50.05,48.29,48.8,-0.0101,keep,1928,917855.7200000003,1011942.1200000003,58692,94086.4,0.093,,
2023-02-24,xx601318_convert,48.85,50.12,48.11,48.2,-0.0123,keep,1928,917855.7200000003,1010785.3200000003,40853,92929.6,0.0919,,
2023-03-03,xx601318_convert,48.0,50.66,47.51,50.28,0.0432,keep,1928,917855.7200000003,1014795.5600000003,46704,96939.84,0.0955,,
2023-03-10,xx601318_convert,50.0,50.17,46.0,46.0,-0.0851,keep,1928,917855.7200000003,1006543.7200000003,52372,88688.0,0.0881,,
2023-03-17,xx601318_convert,46.0,46.96,44.75,46.2,0.0043,keep,1928,917855.7200000003,1006929.3200000003,97265,89073.6,0.0885,,
2023-03-24,xx601318_convert,46.0,46.89,45.56,46.2,0.0,keep,1928,917855.7200000003,1006929.3200000003,29400,89073.6,0.0885,,
