date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx002714_convert,54.0,60.0,54.0,56.27,0.0545,,,,,27401,,
2022-01-14,xx002714_convert,55.99,59.28,54.82,55.7,-0.0101,,,,,53998,,
2022-01-21,xx002714_convert,55.7,57.5,53.91,55.0,-0.0126,,,,,49664,,
2022-01-28,xx002714_convert,55.1,56.14,52.0,54.59,-0.0075,,,,,65063,,
2022-02-11,xx002714_convert,55.79,62.68,52.26,60.7,0.1119,,,,,22852,,
2022-02-18,xx002714_convert,60.61,61.49,56.52,59.99,-0.0117,,,,,65180,,
2022-02-25,xx002714_convert,59.3,60.38,56.09,57.2,-0.0465,,,,,97645,,
2022-03-04,xx002714_convert,57.2,60.79,56.61,58.74,0.0269,,,,,98447,,
2022-03-11,xx002714_convert,58.6,59.3,52.0,55.64,-0.0528,,,,,60025,,
2022-03-18,xx002714_convert,54.96,55.5,47.47,54.7,-0.0169,,,,,43066,,
2022-03-25,xx002714_convert,55.02,57.06,54.31,54.95,0.0046,keep,0,1000000,1000000,56826,0.0,0.0
2022-04-01,xx002714_convert,54.5,58.55,53.91,57.42,0.0449,keep,0,1000000,1000000.0,18870,0.0,0.0
2022-04-08,xx002714_convert,57.0,57.87,52.9,53.71,-0.0646,keep,0,1000000,1000000.0,75743,0.0,0.0
2022-04-15,xx002714_convert,53.96,55.8,51.92,52.44,-0.0236,keep,0,1000000,1000000.0,38011,0.0,0.0
2022-04-22,xx002714_convert,52.44,58.99,52.44,55.0,0.0488,keep,0,1000000,1000000.0,84134,0.0,0.0
2022-04-29,xx002714_convert,55.01,56.36,49.57,52.23,-0.0504,keep,0,1000000,1000000.0,20623,0.0,0.0
2022-05-06,xx002714_convert,52.8,53.41,51.01,51.4,-0.0159,keep,0,1000000,1000000.0,92035,0.0,0.0
2022-05-13,xx002714_convert,51.97,52.96,48.56,49.28,-0.0412,keep,0,1000000,1000000.0,95237,0.0,0.0
2022-05-20,xx002714_convert,49.6,51.78,47.7,48.75,-0.0108,keep,0,1000000,1000000.0,86760,0.0,0.0
2022-05-27,xx002714_convert,49.08,50.88,48.31,49.31,0.0115,keep,0,1000000,1000000.0,77785,0.0,0.0
2022-06-02,xx002714_convert,49.47,51.18,48.77,49.94,0.0128,keep,0,1000000,1000000.0,99592,0.0,0.0
2022-06-10,xx002714_convert,49.95,52.58,48.7,51.58,0.038,keep,0,1000000,1000000.0,43576,0.0,0.0
2022-06-17,xx002714_convert,51.8,55.73,51.7,54.85,0.0634,keep,0,1000000,1000000.0,60876,0.0,0.0
2022-06-24,xx002714_convert,55.55,58.18,55.2,56.9,0.0374,keep,0,1000000,1000000.0,46251,0.0,0.0
2022-07-01,xx002714_convert,57.8,59.25,54.46,55.99,-0.016,keep,0,1000000,1000000.0,83640,0.0,0.0
2022-07-08,xx002714_convert,57.8,64.12,57.8,62.84,0.1223,keep,0,1000000,1000000.0,92030,0.0,0.0
2022-07-15,xx002714_convert,62.84,65.99,62.15,62.5,-0.0054,keep,0,1000000,1000000.0,73802,0.0,0.0
2022-07-22,xx002714_convert,61.81,62.79,58.3,58.8,-0.0592,keep,0,1000000,1000000.0,56621,0.0,0.0
2022-07-29,xx002714_convert,58.68,60.53,57.68,59.6,0.0136,keep,0,1000000,1000000.0,24292,0.0,0.0
2022-08-05,xx002714_convert,59.66,59.73,56.6,58.41,-0.02,keep,0,1000000,1000000.0,90158,0.0,0.0
2022-08-12,xx002714_convert,59.0,59.69,55.21,55.75,-0.0455,keep,0,1000000,1000000.0,81657,0.0,0.0
2022-08-19,xx002714_convert,55.7,58.73,55.17,58.28,0.0454,keep,0,1000000,1000000.0,57956,0.0,0.0
2022-08-26,xx002714_convert,58.3,60.57,58.3,59.0,0.0124,keep,0,1000000,1000000.0,74200,0.0,0.0
2022-09-02,xx002714_convert,60.0,60.73,57.76,59.0,-0.0,keep,0,1000000,1000000.0,25009,0.0,0.0
2022-09-09,xx002714_convert,59.15,60.59,57.41,58.5,-0.0085,keep,0,1000000,1000000.0,78646,0.0,0.0
2022-09-16,xx002714_convert,58.85,60.96,58.52,58.9,0.0068,keep,0,1000000,1000000.0,36735,0.0,0.0
2022-09-23,xx002714_convert,59.3,60.8,54.28,55.8,-0.0526,keep,0,1000000,1000000.0,17415,0.0,0.0
2022-09-30,xx002714_convert,55.21,56.0,53.4,54.52,-0.0229,keep,0,1000000,1000000.0,45790,0.0,0.0
2022-10-14,xx002714_convert,56.5,59.75,56.06,58.46,0.0723,keep,0,1000000,1000000.0,96988,0.0,0.0
2022-10-21,xx002714_convert,57.69,59.85,55.36,55.92,-0.0434,keep,0,1000000,1000000.0,45733,0.0,0.0
2022-10-28,xx002714_convert,55.55,55.99,47.35,47.53,-0.15,keep,0,1000000,1000000.0,59271,0.0,0.0
2022-11-04,xx002714_convert,46.37,49.05,46.21,48.7,0.0246,keep,0,1000000,1000000.0,94195,0.0,0.0
2022-11-11,xx002714_convert,48.99,50.33,47.48,48.66,-0.0008,keep,0,1000000,1000000.0,37097,0.0,0.0
2022-11-18,xx002714_convert,48.81,49.25,47.15,47.2,-0.03,keep,0,1000000,1000000.0,79411,0.0,0.0
2022-11-25,xx002714_convert,46.78,47.49,45.59,46.88,-0.0068,keep,0,1000000,1000000.0,26246,0.0,0.0
2022-12-02,xx002714_convert,46.45,49.26,45.61,48.9,0.0431,keep,0,1000000,1000000.0,31013,0.0,0.0
2022-12-09,xx002714_convert,49.3,51.19,48.05,48.79,-0.0022,keep,0,1000000,1000000.0,19833,0.0,0.0
2022-12-16,xx002714_convert,48.0,49.67,47.78,48.35,-0.009,keep,0,1000000,1000000.0,59781,0.0,0.0
2022-12-23,xx002714_convert,48.06,48.83,46.08,47.89,-0.0095,keep,0,1000000,1000000.0,24498,0.0,0.0
2022-12-30,xx002714_convert,48.36,49.32,48.05,48.75,0.018,keep,0,1000000,1000000.0,14520,0.0,0.0
2023-01-06,xx002714_convert,48.24,48.35,46.75,47.49,-0.0258,keep,0,1000000,1000000.0,60681,0.0,0.0
2023-01-13,xx002714_convert,47.59,49.84,47.1,49.4,0.0402,keep,0,1000000,1000000.0,98938,0.0,0.0
2023-01-20,xx002714_convert,49.8,50.26,47.66,48.1,-0.0263,keep,0,1000000,1000000.0,85171,0.0,0.0
2023-02-03,xx002714_convert,48.3,51.39,47.81,50.12,0.042,keep,0,1000000,1000000.0,57797,0.0,0.0
