date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx000938_convert,22.85,23.03,22.1,22.23,-0.0271,,,,,84859,,,,
2022-01-14,xx000938_convert,22.11,23.34,21.86,22.56,0.0148,,,,,57630,,,,
2022-01-21,xx000938_convert,22.96,26.33,22.83,24.06,0.0665,,,,,92986,,,,
2022-01-28,xx000938_convert,24.06,24.34,20.96,21.07,-0.1243,,,,,75241,,,,
2022-02-11,xx000938_convert,21.68,22.11,20.48,21.08,0.0005,,,,,33082,,,,
2022-02-18,xx000938_convert,20.9,21.73,20.1,21.53,0.0213,,,,,58377,,,,
2022-02-25,xx000938_convert,22.41,22.98,21.01,21.35,-0.0084,,,,,39278,,,,
2022-03-04,xx000938_convert,21.17,22.5,20.93,21.68,0.0155,,,,,77474,,,,
2022-03-11,xx000938_convert,21.55,21.55,19.0,20.38,-0.06,,,,,52163,,,,
2022-03-18,xx000938_convert,20.12,20.6,18.56,19.86,-0.0255,,,,,52722,,,,
2022-03-25,xx000938_convert,19.82,20.56,19.4,19.46,-0.0201,keep,0,1000000,1000000,65886,0.0,0.0,,
2022-04-01,xx000938_convert,19.3,19.59,18.65,19.4,-0.0031,keep,0,1000000,1000000.0,68099,0.0,0.0,,
2022-04-08,xx000938_convert,19.4,19.42,17.98,18.45,-0.049,keep,0,1000000,1000000.0,98128,0.0,0.0,,
2022-04-15,xx000938_convert,18.37,18.38,17.16,17.5,-0.0515,keep,0,1000000,1000000.0,35043,0.0,0.0,,
2022-04-22,xx000938_convert,17.4,18.0,16.28,16.89,-0.0349,keep,0,1000000,1000000.0,74181,0.0,0.0,,
2022-04-29,xx000938_convert,16.6,17.2,14.22,17.0,0.0065,keep,0,1000000,1000000.0,23624,0.0,0.0,,
2022-05-06,xx000938_convert,16.9,18.4,16.78,17.5,0.0294,keep,0,1000000,1000000.0,10051,0.0,0.0,,
2022-05-13,xx000938_convert,17.35,18.62,17.31,17.93,0.0246,keep,0,1000000,1000000.0,63604,0.0,0.0,,
2022-05-20,xx000938_convert,18.28,18.45,17.32,17.77,-0.0089,keep,0,1000000,1000000.0,88475,0.0,0.0,,
2022-05-27,xx000938_convert,17.88,17.89,16.69,17.38,-0.0219,keep,0,1000000,1000000.0,25641,0.0,0.0,,
2022-06-02,xx000938_convert,17.38,17.93,16.94,17.81,0.0247,keep,0,1000000,1000000.0,69405,0.0,0.0,,
2022-06-10,xx000938_convert,17.81,18.43,17.52,17.93,0.0067,keep,0,1000000,1000000.0,67212,0.0,0.0,,
2022-06-17,xx000938_convert,17.89,20.0,17.04,18.95,0.0569,keep,0,1000000,1000000.0,85909,0.0,0.0,,
2022-06-24,xx000938_convert,18.99,19.3,18.25,18.85,-0.0053,keep,0,1000000,1000000.0,26530,0.0,0.0,,
2022-07-01,xx000938_convert,18.82,20.83,18.71,20.14,0.0684,keep,0,1000000,1000000.0,68200,0.0,0.0,,
2022-07-08,xx000938_convert,20.23,20.51,19.38,19.52,-0.0308,keep,0,1000000,1000000.0,45514,0.0,0.0,,
2022-07-15,xx000938_convert,19.41,20.3,18.81,19.61,0.0046,keep,0,1000000,1000000.0,62254,0.0,0.0,,
2022-07-22,xx000938_convert,19.52,20.44,19.4,19.6,-0.0005,keep,0,1000000,1000000.0,93765,0.0,0.0,,
2022-07-29,xx000938_convert,19.6,19.75,18.48,18.57,-0.0526,keep,0,1000000,1000000.0,56385,0.0,0.0,,
2022-08-05,xx000938_convert,18.44,19.24,17.48,19.16,0.0318,keep,0,1000000,1000000.0,61754,0.0,0.0,,
2022-08-12,xx000938_convert,19.09,19.28,18.71,18.95,-0.0058,keep,0,1000000,1000000.0,80976,0.0,0.0,,
2022-08-19,xx000938_convert,18.85,18.93,18.12,18.38,-0.0301,keep,0,1000000,1000000.0,10876,0.0,0.0,,
