date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx600089_convert,21.2,21.32,19.4,19.68,-0.0704,,,,,99818,,,,
2022-01-14,xx600089_convert,19.7,20.1,18.8,19.52,-0.0081,,,,,68925,,,,
2022-01-21,xx600089_convert,19.95,20.45,19.35,19.42,-0.0051,,,,,94892,,,,
2022-01-28,xx600089_convert,19.39,19.82,17.93,18.65,-0.0396,,,,,41274,,,,
2022-02-11,xx600089_convert,18.97,19.87,18.97,19.14,0.0263,,,,,33142,,,,
2022-02-18,xx600089_convert,18.96,20.18,18.71,19.95,0.0423,,,,,23706,,,,
2022-02-25,xx600089_convert,19.93,20.8,19.58,20.1,0.0075,,,,,59304,,,,
2022-03-04,xx600089_convert,20.09,21.13,19.85,20.02,-0.004,,,,,93725,,,,
2022-03-11,xx600089_convert,19.91,21.19,18.3,21.18,0.0579,,,,,72467,,,,
2022-03-18,xx600089_convert,21.01,21.48,19.7,20.66,-0.0246,,,,,64320,,,,
2022-03-25,xx600089_convert,20.53,20.95,19.35,19.35,-0.0634,keep,0,1000000,1000000,16785,0.0,0.0,,
2022-04-01,xx600089_convert,19.37,20.74,19.36,20.63,0.0661,keep,0,1000000,1000000.0,76568,0.0,0.0,,
2022-04-08,xx600089_convert,20.4,20.5,19.4,19.6,-0.0499,keep,0,1000000,1000000.0,73040,0.0,0.0,,
2022-04-15,xx600089_convert,19.63,19.9,18.68,19.69,0.0046,keep,0,1000000,1000000.0,72226,0.0,0.0,,
2022-04-22,xx600089_convert,19.5,20.32,18.5,18.99,-0.0356,keep,0,1000000,1000000.0,21805,0.0,0.0,,
2022-04-29,xx600089_convert,18.85,19.55,17.53,19.38,0.0205,keep,0,1000000,1000000.0,56766,0.0,0.0,,
2022-05-06,xx600089_convert,19.52,19.57,18.65,18.75,-0.0325,keep,0,1000000,1000000.0,66268,0.0,0.0,,
2022-05-13,xx600089_convert,18.72,20.44,18.38,20.09,0.0715,keep,0,1000000,1000000.0,95904,0.0,0.0,,
2022-05-20,xx600089_convert,20.29,21.86,19.91,21.56,0.0732,keep,0,1000000,1000000.0,78937,0.0,0.0,,
2022-05-27,xx600089_convert,21.35,22.0,20.93,21.42,-0.0065,keep,0,1000000,1000000.0,68663,0.0,0.0,,
2022-06-02,xx600089_convert,21.63,22.79,21.18,22.54,0.0523,keep,0,1000000,1000000.0,39158,0.0,0.0,,
2022-06-10,xx600089_convert,22.73,25.9,22.6,25.48,0.1304,buy,0,1000000,1000000.0,48574,0.0,0.0,,
2022-06-17,xx600089_convert,25.81,28.78,25.75,28.15,0.1048,sell,7700,801136.3,1017891.3,26890,216755.0,0.2129,49.7,
2022-06-24,xx600089_convert,28.4,28.68,24.88,26.71,-0.0295,sell,6300,845794.66,1014067.66,39253,168273.0,0.1659,11.18,44.71
2022-07-01,xx600089_convert,26.75,28.8,25.42,27.67,0.0359,sell,5040,879444.9500000001,1018901.7500000001,83966,139456.8,0.1369,8.42,33.69
2022-07-08,xx600089_convert,28.0,30.84,27.28,28.43,0.0275,keep,4032,907623.6100000001,1022253.3700000001,82765,114629.76,0.1121,7.05,28.21
2022-07-15,xx600089_convert,28.6,28.6,26.61,27.18,-0.044,keep,4032,907623.6100000001,1017213.3700000001,65943,109589.76,0.1077,,
2022-07-22,xx600089_convert,27.22,27.45,25.81,26.11,-0.0394,keep,4032,907623.6100000001,1012899.1300000001,23445,105275.52,0.1039,,
2022-07-29,xx600089_convert,26.05,26.08,24.87,24.98,-0.0433,keep,4032,907623.6100000001,1008342.9700000001,10424,100719.36,0.0999,,
2022-08-05,xx600089_convert,24.78,24.82,23.12,24.1,-0.0352,keep,4032,907623.6100000001,1004794.81,44511,97171.2,0.0967,,
2022-08-12,xx600089_convert,23.81,24.75,23.58,23.89,-0.0087,keep,4032,907623.6100000001,1003948.0900000001,29825,96324.48,0.0959,,
2022-08-19,xx600089_convert,23.94,26.65,23.84,25.96,0.0866,keep,4032,907623.6100000001,1012294.3300000001,24863,104670.72,0.1034,,
2022-08-26,xx600089_convert,25.8,25.99,24.68,25.46,-0.0193,keep,4032,907623.6100000001,1010278.3300000001,63929,102654.72,0.1016,,
2022-09-02,xx600089_convert,25.47,27.2,23.92,24.09,-0.0538,keep,4032,907623.6100000001,1004754.4900000001,31508,97130.88,0.0967,,
2022-09-09,xx600089_convert,23.86,26.02,23.8,25.09,0.0415,keep,4032,907623.6100000001,1008786.4900000001,90829,101162.88,0.1003,,
2022-09-16,xx600089_convert,25.09,25.28,22.53,22.56,-0.1008,keep,4032,907623.6100000001,998585.5300000001,64558,90961.92,0.0911,,
2022-09-23,xx600089_convert,22.56,23.22,22.12,22.33,-0.0102,keep,4032,907623.6100000001,997658.1700000002,96150,90034.56,0.0902,,
2022-09-30,xx600089_convert,22.01,22.68,21.45,21.67,-0.0296,keep,4032,907623.6100000001,994997.05,89401,87373.44,0.0878,,
2022-10-14,xx600089_convert,21.91,23.27,21.19,22.85,0.0545,keep,4032,907623.6100000001,999754.81,80937,92131.2,0.0922,,
2022-10-21,xx600089_convert,22.58,23.06,21.47,21.73,-0.049,keep,4032,907623.6100000001,995238.9700000001,66292,87615.36,0.088,,
2022-10-28,xx600089_convert,21.8,22.32,20.6,20.73,-0.046,keep,4032,907623.6100000001,991206.9700000001,78801,83583.36,0.0843,,
2022-11-04,xx600089_convert,20.6,22.08,20.3,22.03,0.0627,keep,4032,907623.6100000001,996448.5700000001,10539,88824.96,0.0891,,
2022-11-11,xx600089_convert,22.0,22.6,21.42,21.8,-0.0104,keep,4032,907623.6100000001,995521.2100000001,10665,87897.6,0.0883,,
2022-11-18,xx600089_convert,21.89,22.24,21.34,21.64,-0.0073,keep,4032,907623.6100000001,994876.0900000001,68466,87252.48,0.0877,,
2022-11-25,xx600089_convert,21.42,22.1,21.29,21.54,-0.0046,keep,4032,907623.6100000001,994472.8900000001,95515,86849.28,0.0873,,
2022-12-02,xx600089_convert,21.2,21.94,20.68,21.41,-0.006,keep,4032,907623.6100000001,993948.7300000001,99906,86325.12,0.0869,,
2022-12-09,xx600089_convert,21.46,21.57,20.86,21.06,-0.0163,keep,4032,907623.6100000001,992537.5300000001,44163,84913.92,0.0856,,
2022-12-16,xx600089_convert,20.99,20.99,20.26,20.42,-0.0304,keep,4032,907623.6100000001,989957.05,16330,82333.44,0.0832,,
2022-12-23,xx600089_convert,20.3,20.46,18.42,18.59,-0.0896,keep,4032,907623.6100000001,982578.4900000001,43300,74954.88,0.0763,,
2022-12-30,xx600089_convert,18.59,20.2,18.5,20.08,0.0802,keep,4032,907623.6100000001,988586.1700000002,66453,80962.56,0.0819,,
2023-01-06,xx600089_convert,20.01,20.52,19.6,20.19,0.0055,keep,4032,907623.6100000001,989029.6900000001,94977,81406.08,0.0823,,
2023-01-13,xx600089_convert,20.28,20.43,19.95,20.12,-0.0035,keep,4032,907623.6100000001,988747.4500000001,12251,81123.84,0.082,,
2023-01-20,xx600089_convert,20.12,21.28,20.05,21.24,0.0557,keep,4032,907623.6100000001,993263.29,20831,85639.68,0.0862,,
2023-02-03,xx600089_convert,21.51,21.73,20.91,21.11,-0.0061,keep,4032,907623.6100000001,992739.1300000001,20727,85115.52,0.0857,,
2023-02-10,xx600089_convert,21.03,21.38,20.97,21.09,-0.0009,keep,4032,907623.6100000001,992658.4900000001,94148,85034.88,0.0857,,
2023-02-17,xx600089_convert,21.12,21.44,20.45,20.53,-0.0266,keep,4032,907623.6100000001,990400.5700000001,53051,82776.96,0.0836,,
2023-02-24,xx600089_convert,20.5,21.94,20.36,21.41,0.0429,keep,4032,907623.6100000001,993948.7300000001,30566,86325.12,0.0869,,
2023-03-03,xx600089_convert,21.28,21.77,21.21,21.62,0.0098,keep,4032,907623.6100000001,994795.4500000001,60256,87171.84,0.0876,,
2023-03-10,xx600089_convert,21.65,22.14,20.65,20.68,-0.0435,keep,4032,907623.6100000001,991005.3700000001,15268,83381.76,0.0841,,
2023-03-17,xx600089_convert,21.5,22.75,21.39,21.88,0.058,keep,4032,907623.6100000001,995843.7700000001,26137,88220.16,0.0886,,
2023-03-24,xx600089_convert,21.84,22.01,21.3,21.48,-0.0183,keep,4032,907623.6100000001,994230.9700000001,53333,86607.36,0.0871,,
2023-03-31,xx600089_convert,21.48,22.12,21.23,21.71,0.0107,keep,4032,907623.6100000001,995158.3300000001,92781,87534.72,0.088,,
2023-04-07,xx600089_convert,21.61,21.84,21.25,21.39,-0.0147,keep,4032,907623.6100000001,993868.0900000001,12802,86244.48,0.0868,,
2023-04-14,xx600089_convert,21.58,21.93,21.43,21.62,0.0108,keep,4032,907623.6100000001,994795.4500000001,70259,87171.84,0.0876,,
2023-04-21,xx600089_convert,21.6,23.2,21.55,22.88,0.0583,keep,4032,907623.6100000001,999875.7700000001,72753,92252.16,0.0923,,
2023-04-28,xx600089_convert,23.0,23.11,21.5,22.59,-0.0127,keep,4032,907623.6100000001,998706.4900000001,58545,91082.88,0.0912,,
2023-05-05,xx600089_convert,22.4,23.19,22.35,22.93,0.0151,keep,4032,907623.6100000001,1000077.3700000001,22447,92453.76,0.0924,,
