date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos
2022-01-07,xx002466_convert,109.0,109.89,91.8,92.17,-0.1386,,,,,37102,,
2022-01-14,xx002466_convert,92.0,99.22,88.1,90.4,-0.0192,,,,,78208,,
2022-01-21,xx002466_convert,89.98,90.4,80.42,82.03,-0.0926,,,,,69586,,
2022-01-28,xx002466_convert,81.03,91.5,81.03,88.4,0.0777,,,,,27536,,
2022-02-11,xx002466_convert,90.47,90.47,78.1,83.35,-0.0571,,,,,72908,,
2022-02-18,xx002466_convert,83.0,96.49,82.61,95.68,0.1479,,,,,18478,,
2022-02-25,xx002466_convert,96.0,102.48,93.8,98.35,0.0279,,,,,64268,,
2022-03-04,xx002466_convert,99.75,101.38,91.81,92.7,-0.0574,,,,,37064,,
2022-03-11,xx002466_convert,92.01,93.98,76.23,84.02,-0.0936,,,,,81804,,
2022-03-18,xx002466_convert,82.0,89.41,80.68,83.51,-0.0061,,,,,34943,,
2022-03-25,xx002466_convert,82.68,87.8,81.5,86.47,0.0354,keep,0,1000000,1000000,28644,0.0,0.0
2022-04-01,xx002466_convert,85.01,85.64,80.0,82.46,-0.0464,keep,0,1000000,1000000.0,21919,0.0,0.0
2022-04-08,xx002466_convert,82.3,83.08,77.77,78.11,-0.0528,keep,0,1000000,1000000.0,97193,0.0,0.0
2022-04-15,xx002466_convert,76.0,76.46,69.01,72.93,-0.0663,keep,0,1000000,1000000.0,97172,0.0,0.0
2022-04-22,xx002466_convert,73.08,74.54,65.77,66.5,-0.0882,keep,0,1000000,1000000.0,26291,0.0,0.0
2022-04-29,xx002466_convert,65.0,76.43,58.05,76.43,0.1493,keep,0,1000000,1000000.0,67933,0.0,0.0
2022-05-06,xx002466_convert,78.3,80.39,76.01,78.46,0.0266,keep,0,1000000,1000000.0,48466,0.0,0.0
2022-05-13,xx002466_convert,78.0,85.63,77.0,80.14,0.0214,keep,0,1000000,1000000.0,84260,0.0,0.0
2022-05-20,xx002466_convert,81.0,95.0,79.7,91.3,0.1393,keep,0,1000000,1000000.0,81891,0.0,0.0
2022-05-27,xx002466_convert,92.99,102.55,92.7,96.59,0.0579,keep,0,1000000,1000000.0,18479,0.0,0.0
2022-06-02,xx002466_convert,97.01,99.85,92.01,94.39,-0.0228,keep,0,1000000,1000000.0,96728,0.0,0.0
2022-06-10,xx002466_convert,94.51,112.94,94.51,111.52,0.1815,keep,0,1000000,1000000.0,77470,0.0,0.0
2022-06-17,xx002466_convert,111.88,121.66,111.77,119.02,0.0673,keep,0,1000000,1000000.0,64680,0.0,0.0
2022-06-24,xx002466_convert,121.3,121.5,111.28,117.86,-0.0097,keep,0,1000000,1000000.0,33169,0.0,0.0
2022-07-01,xx002466_convert,117.03,135.0,117.03,133.0,0.1285,keep,0,1000000,1000000.0,25279,0.0,0.0
2022-07-08,xx002466_convert,134.0,148.57,134.0,148.0,0.1128,keep,0,1000000,1000000.0,24194,0.0,0.0
