date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission,tax
2022-01-07,xx000661_convert,271.42,274.08,260.2,261.04,-0.0382,,,,,30027,,,,
2022-01-14,xx000661_convert,260.21,270.5,253.01,254.43,-0.0253,,,,,62645,,,,
2022-01-21,xx000661_convert,255.68,259.28,184.36,184.36,-0.2754,,,,,59301,,,,
2022-01-28,xx000661_convert,172.11,184.84,159.26,174.55,-0.0532,,,,,30316,,,,
2022-02-11,xx000661_convert,170.1,171.88,161.6,164.7,-0.0564,,,,,68809,,,,
2022-02-18,xx000661_convert,164.14,176.8,161.0,173.76,0.055,,,,,98351,,,,
2022-02-25,xx000661_convert,172.04,192.88,171.0,189.82,0.0924,,,,,77178,,,,
2022-03-04,xx000661_convert,188.45,189.45,176.88,179.72,-0.0532,,,,,80326,,,,
2022-03-11,xx000661_convert,179.31,192.96,152.0,190.9,0.0622,,,,,28787,,,,
2022-03-18,xx000661_convert,187.8,187.93,166.66,172.6,-0.0959,,,,,29576,,,,
2022-03-25,xx000661_convert,172.6,178.86,166.64,166.7,-0.0342,keep,0,1000000,1000000,90508,0.0,0.0,,
2022-04-01,xx000661_convert,165.0,172.27,162.02,168.15,0.0087,keep,0,1000000,1000000.0,26732,0.0,0.0,,
2022-04-08,xx000661_convert,168.15,171.48,160.6,161.45,-0.0398,keep,0,1000000,1000000.0,99969,0.0,0.0,,
2022-04-15,xx000661_convert,160.12,165.3,154.45,157.75,-0.0229,keep,0,1000000,1000000.0,88551,0.0,0.0,,
2022-04-22,xx000661_convert,156.98,156.98,146.37,147.19,-0.0669,keep,0,1000000,1000000.0,39861,0.0,0.0,,
2022-04-29,xx000661_convert,144.09,158.38,131.66,157.02,0.0668,keep,0,1000000,1000000.0,54128,0.0,0.0,,
2022-05-06,xx000661_convert,155.95,160.99,151.15,153.0,-0.0256,keep,0,1000000,1000000.0,13181,0.0,0.0,,
2022-05-13,xx000661_convert,151.7,162.53,149.56,156.3,0.0216,keep,0,1000000,1000000.0,85025,0.0,0.0,,
2022-05-20,xx000661_convert,157.95,159.68,145.9,159.36,0.0196,keep,0,1000000,1000000.0,93987,0.0,0.0,,
2022-05-27,xx000661_convert,164.0,164.0,149.8,151.69,-0.0481,keep,0,1000000,1000000.0,92871,0.0,0.0,,
2022-06-02,xx000661_convert,151.7,173.9,151.03,169.15,0.1151,keep,0,1000000,1000000.0,51807,0.0,0.0,,
2022-06-10,xx000661_convert,168.86,178.78,167.5,175.5,0.0423,keep,0,1000000,1000000.0,19141,0.0,0.0,,
2022-06-17,xx000661_convert,173.2,210.85,169.6,210.85,0.2014,buy,0,1000000,1000000.0,89926,0.0,0.0,,
2022-06-24,xx000661_convert,212.8,227.6,202.77,211.15,0.0014,sell,900,808423.12,998458.12,84265,190035.0,0.1903,47.88,
2022-07-01,xx000661_convert,210.4,242.11,208.3,229.06,0.0848,sell,720,846245.98,1011169.1799999999,22364,164923.2,0.1631,9.47,37.87
2022-07-08,xx000661_convert,230.0,238.83,220.0,222.91,-0.0268,keep,576,879323.14,1007719.3,68890,128396.16,0.1274,8.28,33.12
2022-07-15,xx000661_convert,222.9,228.46,208.52,209.78,-0.0589,sell,576,879323.14,1000156.42,72735,120833.28,0.1208,,
2022-07-22,xx000661_convert,210.0,212.8,205.31,206.4,-0.0161,sell,461,903441.7999999999,998592.2,54019,95150.4,0.0953,6.04,24.15
2022-07-29,xx000661_convert,206.46,210.33,193.37,193.83,-0.0609,sell,369,922411.21,993934.48,66343,71523.27,0.072,5.0,18.99
2022-08-05,xx000661_convert,193.83,232.5,190.6,232.5,0.1995,keep,296,936540.9199999999,1005360.9199999999,93789,68820.0,0.0685,5.0,14.15
2022-08-12,xx000661_convert,238.0,238.5,214.37,229.75,-0.0118,keep,296,936540.9199999999,1004546.9199999999,47125,68006.0,0.0677,,
