date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2014-01-10,xx300347,63.61,70.19,61.64,65.99,0.04,,,,,,,,
2014-05-30,xx300347,34.1,36.07,26.55,31.88,-0.03,,,,,,,,
2014-06-30,xx300347,32.04,34.68,29.68,33.5,0.05,,,,,,,,
2014-07-31,xx300347,33.35,37.21,28.41,31.01,-0.07,,,,,,,,
2014-08-29,xx300347,31.05,33.36,29.28,32.05,0.03,,,,,,,,
2014-09-30,xx300347,32.05,35.14,31.81,34.09,0.06,,,,,,,,
2014-10-31,xx300347,34.02,39.58,34.01,37.97,0.11,,,,,,,,
2014-11-28,xx300347,37.97,38.36,32.7,34.7,-0.09,,,,,,,,
2014-12-10,xx300347,34.7,34.75,29.05,30.22,-0.13,,,,,,,,
2015-01-30,xx300347,33.24,40.0,33.24,38.53,0.28,,,,,,,,
2015-02-27,xx300347,38.4,46.98,37.6,43.71,0.13,keep,0,1000000,0.0,0.0,1000000.0,,
2015-03-31,xx300347,43.71,58.51,42.15,54.48,0.25,buy,0,1000000.0,0.0,0.0,1000000.0,,
2015-04-30,xx300347,54.38,95.5,53.68,84.26,0.55,sell,3600,1107483.05,303336.0,0.27,804147.05,48.95,
2015-05-29,xx300347,83.04,109.87,45.8,48.38,0.15,keep,5771,1202927.6300000001,279200.98,0.23,923726.65,29.93,119.73
2015-06-30,xx300347,49.23,62.0,27.92,34.12,-0.29,sell,5771,1120633.17,196906.52,0.18,923726.65,,
2015-07-31,xx300347,35.05,51.95,30.13,34.02,-0.0,sell,4617,1121182.6,157070.34,0.14,964112.26,10.11,40.44
2015-08-31,xx300347,33.08,41.67,25.3,28.21,-0.17,sell,3694,1098805.4600000002,104207.74,0.09,994597.72,7.63,30.52
2015-09-30,xx300347,28.01,34.0,22.9,32.35,0.15,keep,2956,1110862.49,95626.6,0.09,1015235.89,5.17,20.66
2015-10-30,xx300347,33.8,39.0,32.2,34.17,0.06,keep,2956,1116242.41,101006.52,0.09,1015235.89,,
2015-11-30,xx300347,33.63,40.77,31.3,33.0,-0.03,keep,2956,1112783.8900000001,97548.0,0.09,1015235.89,,
2015-12-31,xx300347,32.95,34.08,28.13,30.74,-0.07,,2956,1106103.33,90867.44,0.08,1015235.89,,
