date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2014-01-30,xx603993,6.49,6.49,5.68,5.89,-0.09,,,,,,,,
2014-02-28,xx603993,5.78,6.26,5.56,5.74,-0.03,,,,,,,,
2014-03-31,xx603993,5.72,6.04,5.39,5.56,-0.03,,,,,,,,
2014-04-30,xx603993,5.55,5.82,5.34,5.51,-0.01,,,,,,,,
2014-05-30,xx603993,5.5,7.88,5.44,6.29,0.17,,,,,,,,
2014-06-30,xx603993,6.22,7.1,5.85,6.7,0.07,,,,,,,,
2014-07-31,xx603993,6.7,7.85,6.54,7.54,0.13,,,,,,,,
2014-08-29,xx603993,7.55,7.83,7.12,7.35,-0.03,,,,,,,,
2014-09-30,xx603993,7.33,7.61,7.01,7.48,0.02,,,,,,,,
2014-10-31,xx603993,7.43,7.61,6.72,7.23,-0.03,,,,,,,,
2014-11-28,xx603993,7.24,9.19,7.11,8.98,0.24,keep,0,1000000,0.0,0.0,1000000.0,,
2014-12-31,xx603993,9.0,9.99,8.27,8.75,-0.03,buy,0,1000000.0,0.0,0.0,1000000.0,,
2015-01-30,xx603993,8.75,12.19,8.64,11.03,0.26,keep,22800,1051706.0699999998,251484.0,0.24,800222.07,49.93,
2015-02-27,xx603993,10.9,13.16,10.55,12.58,0.14,sell,22800,1087046.0699999998,286824.0,0.26,800222.07,,
2015-03-31,xx603993,12.88,14.1,12.13,13.59,0.08,sell,18240,1106717.51,247881.6,0.22,858835.91,14.67,58.69
2015-04-30,xx603993,13.59,18.27,12.81,16.51,0.21,sell,14592,1149227.7499999998,240913.92,0.21,908313.83,12.38,49.54
2015-05-29,xx603993,16.0,18.18,14.5,15.22,-0.08,sell,11674,1132592.6099999996,177678.28,0.16,954914.33,11.66,46.66
2015-06-30,xx603993,15.18,19.61,10.54,12.36,-0.19,sell,9340,1105719.2499999998,115442.4,0.1,990276.85,8.85,35.41
2015-07-31,xx603993,12.01,18.2,9.3,15.42,0.26,sell,7552,1129356.3699999996,116451.84,0.1,1012904.53,5.66,22.66
2015-08-31,xx603993,14.8,17.08,10.62,12.32,-0.2,sell,6042,1109646.9599999997,74437.44,0.07,1035209.52,5.58,22.33
2015-09-30,xx603993,12.0,13.2,9.99,10.44,-0.15,sell,4834,1100140.9199999997,50466.96,0.05,1049673.96,5.0,14.48
2015-10-30,xx603993,10.97,13.95,10.72,13.53,0.3,sell,3868,1112579.7699999998,52334.04,0.05,1060245.73,5.0,10.59
2015-11-30,xx603993,13.0,15.08,4.43,5.09,0.13,keep,9290,1137656.91,47286.1,0.04,1090370.81,7.54,30.16
2015-12-31,xx603993,5.09,5.14,4.45,4.46,-0.12,,9290,1131804.2099999997,41433.4,0.04,1090370.81,,
