date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2014-01-30,xx300124,58.3,72.48,53.8,69.01,0.18,,,,,,,
2014-02-28,xx300124,68.85,80.5,66.66,73.02,0.06,,,,,,,
2014-03-31,xx300124,73.02,81.38,66.5,71.03,-0.03,,,,,,,
2014-04-30,xx300124,69.75,72.88,56.57,60.02,-0.16,,,,,,,
2014-05-30,xx300124,59.82,60.98,25.58,27.91,-0.06,,,,,,,
2014-06-30,xx300124,27.58,31.8,25.11,31.2,0.12,,,,,,,
2014-07-31,xx300124,30.99,32.48,25.33,28.7,-0.08,,,,,,,
2014-08-29,xx300124,28.65,30.38,27.15,27.94,-0.03,,,,,,,
2014-09-30,xx300124,27.98,33.18,27.94,30.09,0.08,,,,,,,
2014-10-31,xx300124,30.11,31.25,25.81,26.5,-0.12,,,,,,,
2014-11-28,xx300124,26.45,30.96,24.91,29.97,0.13,keep,0,1000000,0.0,0.0,1000000.0,
2014-12-31,xx300124,30.2,32.6,26.1,29.19,-0.03,buy,0,1000000.0,0.0,0.0,1000000.0,
2015-01-30,xx300124,29.28,38.18,27.63,33.98,0.16,keep,6800,1031842.21,231064.0,0.22,800778.21,49.79
2015-02-27,xx300124,33.63,35.8,31.2,35.8,0.05,keep,6800,1044218.21,243440.0,0.23,800778.21,
2015-03-31,xx300124,36.24,45.6,33.6,41.77,0.17,keep,6800,1084814.21,284036.0,0.26,800778.21,
2015-04-30,xx300124,41.77,45.31,38.5,43.58,0.06,keep,6880,1100608.6099999999,299830.4,0.27,800778.21,
2015-05-29,xx300124,43.62,65.0,43.59,61.75,0.42,keep,6880,1225618.21,424840.0,0.35,800778.21,
2015-06-30,xx300124,63.1,76.75,40.03,48.0,-0.22,keep,6880,1131018.21,330240.0,0.29,800778.21,
2015-07-31,xx300124,47.68,57.75,34.16,43.96,-0.08,keep,6880,1103223.01,302444.8,0.27,800778.21,
2015-08-31,xx300124,42.68,51.99,32.5,37.29,-0.15,keep,6880,1057333.41,256555.2,0.24,800778.21,
2015-09-30,xx300124,36.2,40.35,31.41,35.71,-0.04,keep,6880,1046463.01,245684.8,0.23,800778.21,
2015-10-30,xx300124,37.15,49.89,37.15,45.8,0.28,keep,6880,1115882.21,315104.0,0.28,800778.21,
2015-11-30,xx300124,44.8,52.86,41.68,43.83,-0.04,keep,6880,1102328.6099999999,301550.4,0.27,800778.21,
2015-12-31,xx300124,43.88,48.64,41.88,47.2,0.08,,6880,1125514.21,324736.0,0.29,800778.21,
