date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2014-01-30,xx601398,3.58,3.59,3.33,3.41,-0.05,,,,,,,,
2014-02-28,xx601398,3.39,3.52,3.32,3.34,-0.02,,,,,,,,
2014-03-31,xx601398,3.33,3.49,3.2,3.45,0.03,,,,,,,,
2014-04-30,xx601398,3.45,3.56,3.4,3.44,-0.0,,,,,,,,
2014-05-30,xx601398,3.42,3.59,3.39,3.56,0.03,,,,,,,,
2014-06-30,xx601398,3.56,3.78,3.37,3.39,0.02,,,,,,,,
2014-07-31,xx601398,3.4,3.62,3.38,3.6,0.06,,,,,,,,
2014-08-29,xx601398,3.59,3.62,3.43,3.46,-0.04,,,,,,,,
2014-09-30,xx601398,3.47,3.61,3.45,3.53,0.02,,,,,,,,
2014-10-31,xx601398,3.53,3.69,3.47,3.66,0.04,,,,,,,,
2014-11-28,xx601398,3.67,4.05,3.54,4.04,0.1,keep,0,1000000,0.0,0.0,1000000.0,,
2014-12-31,xx601398,4.05,4.92,3.96,4.87,0.21,buy,0,1000000.0,0.0,0.0,1000000.0,,
2015-01-30,xx601398,4.93,5.36,4.51,4.54,-0.07,keep,40400,983790.11,183416.0,0.19,800374.11,49.89,
2015-02-27,xx601398,4.48,4.62,4.24,4.58,0.01,sell,40400,985406.11,185032.0,0.19,800374.11,,
2015-03-31,xx601398,4.59,5.01,4.28,4.86,0.06,sell,32320,994409.45,157075.2,0.16,837334.25,9.25,37.01
2015-04-30,xx601398,4.83,5.85,4.79,5.41,0.11,sell,25856,1008332.7399999999,139880.96,0.14,868451.78,7.79,31.16
2015-05-29,xx601398,5.39,5.47,4.98,5.07,-0.06,sell,20685,1001109.94,104872.95,0.1,896236.99,6.95,27.82
2015-06-30,xx601398,5.07,5.69,4.7,5.28,0.04,sell,16548,1004517.49,87373.44,0.09,917144.05,5.23,20.93
2015-07-31,xx601398,5.2,5.94,4.72,4.83,-0.04,sell,13861,1002053.0499999999,66948.63,0.07,935104.42,5.0,17.98
2015-08-31,xx601398,4.79,4.92,3.81,4.19,-0.13,sell,11089,994799.24,46462.91,0.05,948336.33,5.0,13.25
2015-09-30,xx601398,4.19,4.95,4.17,4.32,0.03,sell,8872,995916.16,38327.04,0.04,957589.12,5.0,9.27
2015-10-30,xx601398,4.4,4.95,4.37,4.57,0.06,sell,7098,997802.0499999999,32437.86,0.03,965364.19,5.0,7.79
2015-11-30,xx601398,4.55,4.92,4.43,4.62,0.01,sell,5679,998031.99,26236.98,0.03,971795.01,5.0,6.44
2015-12-31,xx601398,4.59,4.91,4.52,4.58,-0.01,,4544,997794.6300000001,20811.52,0.02,976983.11,5.0,5.2
