date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx600900_convert,22.79,22.93,21.89,22.16,-0.0238,,,,,,,,
2022-01-14,xx600900_convert,22.12,22.99,22.02,22.45,0.0131,,,,,,,,
2022-01-21,xx600900_convert,22.45,23.52,22.44,22.98,0.0236,,,,,,,,
2022-01-28,xx600900_convert,22.98,23.18,21.9,21.92,-0.0461,,,,,,,,
2022-02-11,xx600900_convert,22.1,23.94,21.99,23.74,0.083,,,,,,,,
2022-02-18,xx600900_convert,23.74,23.74,23.0,23.23,-0.0215,,,,,,,,
2022-02-25,xx600900_convert,23.1,23.2,22.54,22.75,-0.0207,,,,,,,,
2022-03-04,xx600900_convert,22.81,24.05,22.71,23.95,0.0527,,,,,,,,
2022-03-11,xx600900_convert,23.87,24.15,22.1,22.6,-0.0564,,,,,,,,
2022-03-18,xx600900_convert,22.42,22.9,21.03,21.78,-0.0363,,,,,,,,
2022-03-25,xx600900_convert,22.0,22.23,21.29,21.31,-0.0216,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx600900_convert,21.2,22.29,20.91,22.22,0.0427,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx600900_convert,22.02,23.24,22.02,23.2,0.0441,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-15,xx600900_convert,23.28,23.56,22.79,23.4,0.0086,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-22,xx600900_convert,23.23,23.69,22.85,23.69,0.0124,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-29,xx600900_convert,23.49,23.73,22.46,22.72,-0.0409,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-06,xx600900_convert,22.85,23.25,22.6,22.72,0.0,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-13,xx600900_convert,22.73,23.23,22.11,23.23,0.0224,keep,0,1000000,1000000.0,0.0,0.0,,
