date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx002271_convert,52.0,52.5,48.3,51.88,-0.0152,,,,,,,,
2022-01-14,xx002271_convert,52.0,52.3,46.0,48.28,-0.0694,,,,,,,,
2022-01-21,xx002271_convert,48.5,53.18,47.66,52.24,0.082,,,,,,,,
2022-01-28,xx002271_convert,52.24,52.32,48.06,49.4,-0.0544,,,,,,,,
2022-02-11,xx002271_convert,50.66,53.15,49.01,52.19,0.0565,,,,,,,,
2022-02-18,xx002271_convert,51.8,51.8,48.62,51.56,-0.0121,,,,,,,,
2022-02-25,xx002271_convert,51.48,51.48,44.9,46.42,-0.0997,,,,,,,,
2022-03-04,xx002271_convert,46.0,46.6,43.2,44.7,-0.0371,,,,,,,,
2022-03-11,xx002271_convert,44.7,45.64,39.95,42.63,-0.0463,,,,,,,,
2022-03-18,xx002271_convert,42.68,44.0,37.63,43.67,0.0244,,,,,,,,
2022-03-25,xx002271_convert,43.68,43.94,39.6,39.69,-0.0911,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx002271_convert,39.3,45.96,38.6,44.89,0.131,buy,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx002271_convert,44.5,47.77,44.5,46.63,0.0388,keep,4400,804107.04,1009279.04,205172.0,0.2033,48.96,
2022-04-15,xx002271_convert,47.17,47.84,43.5,46.7,0.0015,sell,4400,804107.04,1009587.04,205480.0,0.2035,,
2022-04-22,xx002271_convert,46.2,47.0,41.22,43.06,-0.0779,sell,3520,844703.4299999999,996274.6299999999,151571.2,0.1521,10.16,40.65
2022-04-29,xx002271_convert,42.6,45.8,42.0,45.35,0.0532,keep,2816,874649.3099999999,1002354.9099999999,127705.6,0.1274,7.5,29.98
2022-05-06,xx002271_convert,45.31,47.1,44.5,44.81,-0.0119,keep,2816,874649.3099999999,1000834.2699999999,126184.96,0.1261,,
2022-05-13,xx002271_convert,44.5,45.32,42.51,44.1,-0.0158,keep,2816,874649.3099999999,998834.9099999999,124185.6,0.1243,,
2022-05-20,xx002271_convert,44.88,46.85,43.5,46.7,0.059,keep,2816,874649.3099999999,1006156.51,131507.2,0.1307,,
2022-05-27,xx002271_convert,46.7,47.14,45.21,45.76,-0.0201,keep,2816,874649.3099999999,1003509.47,128860.16,0.1284,,
2022-06-02,xx002271_convert,45.93,48.09,44.21,47.5,0.045,keep,2834,874649.3099999999,1009264.3099999999,134615.0,0.1334,,
2022-06-10,xx002271_convert,47.62,47.68,44.26,46.84,-0.0139,keep,2834,874649.3099999999,1007393.8699999999,132744.56,0.1318,,
2022-06-17,xx002271_convert,46.8,47.4,44.01,45.4,-0.0307,keep,2834,874649.3099999999,1003312.9099999999,128663.6,0.1282,,
2022-06-24,xx002271_convert,46.97,49.89,45.85,46.76,0.03,keep,2834,874649.3099999999,1007167.1499999999,132517.84,0.1316,,
