date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx002352,69.22,72.67,67.21,68.6,-0.0,,,,,,,,
2022-01-14,xx002352,68.98,71.5,64.64,65.99,-0.04,,,,,,,,
2022-01-21,xx002352,66.4,68.3,65.17,67.4,0.02,,,,,,,,
2022-01-28,xx002352,67.18,67.18,63.0,63.35,-0.06,,,,,,,,
2022-02-11,xx002352,64.5,66.68,61.53,62.59,-0.01,,,,,,,,
2022-02-18,xx002352,61.99,62.04,59.28,61.4,-0.02,,,,,,,,
2022-02-25,xx002352,61.9,62.75,57.83,59.9,-0.02,,,,,,,,
2022-03-04,xx002352,59.85,60.4,56.28,58.74,-0.02,,,,,,,,
2022-03-11,xx002352,58.03,58.3,51.08,53.71,-0.09,,,,,,,,
2022-03-18,xx002352,52.7,52.88,46.7,49.5,-0.08,,,,,,,,
2022-03-25,xx002352,49.55,49.57,44.7,44.94,-0.09,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx002352,43.99,49.5,42.51,49.0,0.09,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx002352,49.01,50.27,47.26,48.26,-0.02,sell,4000,996910.98,193040.0,0.19,803870.98,49.02,
2022-04-15,xx002352,49.24,54.0,47.95,50.11,0.04,sell,3200,1003557.75,160352.0,0.16,843205.75,9.85,39.38
2022-04-22,xx002352,49.95,52.51,47.38,48.58,-0.03,keep,2560,999492.2,124364.8,0.12,875127.4,7.99,31.96
2022-04-29,xx002352,47.85,51.65,44.6,51.3,0.06,keep,2560,1006455.4,131328.0,0.13,875127.4,,
2022-05-06,xx002352,50.05,51.53,48.65,49.17,-0.04,keep,2560,1001002.6000000001,125875.2,0.13,875127.4,,
2022-05-13,xx002352,49.18,51.47,47.8,49.8,0.01,keep,2560,1002615.4,127488.0,0.13,875127.4,,
2022-05-20,xx002352,49.78,50.75,46.6,50.54,0.01,keep,2560,1004509.8,129382.4,0.13,875127.4,,
2022-05-27,xx002352,50.54,51.8,47.75,50.08,-0.01,keep,2560,1003332.2,128204.8,0.13,875127.4,,
2022-06-02,xx002352,51.13,53.27,50.25,51.87,0.04,keep,2560,1007914.6,132787.2,0.13,875127.4,,
2022-06-10,xx002352,51.71,53.72,50.16,52.6,0.01,keep,2560,1009783.4,134656.0,0.13,875127.4,,
2022-06-17,xx002352,51.56,52.38,50.09,51.9,-0.01,keep,2569,1008458.5,133331.1,0.13,875127.4,,
2022-06-24,xx002352,52.78,53.11,49.07,52.62,0.01,keep,2569,1010308.18,135180.78,0.13,875127.4,,
2022-07-01,xx002352,52.62,57.1,52.52,55.98,0.06,keep,2569,1018940.02,143812.62,0.14,875127.4,,
2022-07-08,xx002352,55.9,57.29,53.15,54.38,-0.03,keep,2569,1014829.62,139702.22,0.14,875127.4,,
2022-07-15,xx002352,54.0,54.08,50.73,50.88,-0.06,keep,2569,1005838.12,130710.72,0.13,875127.4,,
2022-07-22,xx002352,51.03,54.79,50.88,53.0,0.04,keep,2569,1011284.4,136157.0,0.13,875127.4,,
2022-07-29,xx002352,53.2,53.74,49.37,49.84,-0.06,keep,2569,1003166.36,128038.96,0.13,875127.4,,
2022-08-05,xx002352,49.84,49.84,47.47,48.82,-0.02,keep,2569,1000545.98,125418.58,0.13,875127.4,,
2022-08-12,xx002352,48.79,50.0,47.76,49.79,0.02,keep,2569,1003037.91,127910.51,0.13,875127.4,,
2022-08-19,xx002352,49.79,50.71,49.26,49.88,0.0,keep,2569,1003269.12,128141.72,0.13,875127.4,,
2022-08-26,xx002352,49.62,50.99,48.57,49.37,-0.01,keep,2569,1001958.93,126831.53,0.13,875127.4,,
2022-09-02,xx002352,48.89,50.2,48.0,48.45,-0.02,keep,2569,999595.4500000001,124468.05,0.12,875127.4,,
2022-09-09,xx002352,48.18,50.51,46.58,50.38,0.04,keep,2569,1004553.62,129426.22,0.13,875127.4,,
2022-09-16,xx002352,50.51,52.16,48.51,48.7,-0.03,keep,2569,1000237.7000000001,125110.3,0.13,875127.4,,
2022-09-23,xx002352,48.77,49.68,44.73,46.7,-0.04,keep,2569,995099.7000000001,119972.3,0.12,875127.4,,
2022-09-30,xx002352,46.02,49.56,45.45,47.22,0.01,keep,2569,996435.5800000001,121308.18,0.12,875127.4,,
2022-10-14,xx002352,47.4,49.75,44.03,49.45,0.05,keep,2569,1002164.4500000001,127037.05,0.13,875127.4,,
2022-10-21,xx002352,49.1,51.92,49.03,51.21,0.04,keep,2569,1006685.89,131558.49,0.13,875127.4,,
2022-10-28,xx002352,50.81,51.68,48.57,49.88,-0.03,keep,2569,1003269.12,128141.72,0.13,875127.4,,
2022-11-04,xx002352,49.5,50.77,47.28,50.02,0.0,keep,2569,1003628.78,128501.38,0.13,875127.4,,
2022-11-11,xx002352,49.41,52.75,49.0,52.53,0.05,keep,2569,1010076.97,134949.57,0.13,875127.4,,
2022-11-18,xx002352,52.57,55.15,51.57,52.49,-0.0,sell,2569,1009974.21,134846.81,0.13,875127.4,,
2022-11-25,xx002352,51.7,52.35,50.19,50.95,-0.03,sell,2056,1006364.4199999999,104753.2,0.1,901611.22,6.63,26.52
2022-12-02,xx002352,49.95,55.7,49.03,53.58,0.05,keep,1645,1010249.9999999999,88139.1,0.09,922110.9,5.13,20.53
2022-12-09,xx002352,54.57,58.85,54.25,58.03,0.08,keep,1645,1017570.2499999999,95459.35,0.09,922110.9,,
2022-12-16,xx002352,57.81,60.36,56.3,58.31,0.0,keep,1645,1018030.8499999999,95919.95,0.09,922110.9,,
2022-12-23,xx002352,58.59,59.0,56.55,58.18,-0.0,keep,1645,1017816.9999999999,95706.1,0.09,922110.9,,
2022-12-30,xx002352,57.6,60.91,56.71,57.76,-0.01,keep,1645,1017126.0999999999,95015.2,0.09,922110.9,,
2023-01-06,xx002352,57.5,60.46,56.91,59.61,0.03,keep,1645,1020169.3499999999,98058.45,0.1,922110.9,,
2023-01-13,xx002352,60.0,60.51,57.68,60.38,0.01,keep,1645,1021435.9999999999,99325.1,0.1,922110.9,,
2023-01-20,xx002352,60.95,61.67,59.58,60.37,-0.0,keep,1645,1021419.5499999999,99308.65,0.1,922110.9,,
2023-02-03,xx002352,61.0,61.26,57.0,57.71,-0.04,keep,1645,1017043.8499999999,94932.95,0.09,922110.9,,
2023-02-10,xx002352,57.09,58.33,56.5,57.4,-0.01,keep,1645,1016533.8999999999,94423.0,0.09,922110.9,,
2023-02-17,xx002352,56.98,58.66,53.85,53.9,-0.06,keep,1645,1010776.3999999999,88665.5,0.09,922110.9,,
2023-02-24,xx002352,53.91,55.25,53.41,53.71,-0.0,keep,1645,1010463.8499999999,88352.95,0.09,922110.9,,
2023-03-03,xx002352,53.21,54.92,53.1,54.33,0.01,keep,1645,1011483.7499999999,89372.85,0.09,922110.9,,
