date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx000338,17.93,18.25,17.5,17.76,-0.01,,,,,,,,
2022-01-14,xx000338,18.06,18.45,16.7,16.92,-0.05,,,,,,,,
2022-01-21,xx000338,16.88,17.4,16.12,16.28,-0.04,,,,,,,,
2022-01-28,xx000338,16.2,16.44,15.36,15.5,-0.05,,,,,,,,
2022-02-11,xx000338,15.75,16.17,15.66,15.74,0.02,,,,,,,,
2022-02-18,xx000338,15.54,15.66,15.16,15.64,-0.01,,,,,,,,
2022-02-25,xx000338,15.6,15.93,15.12,15.39,-0.02,,,,,,,,
2022-03-04,xx000338,15.3,15.46,14.87,15.07,-0.02,,,,,,,,
2022-03-11,xx000338,14.95,14.95,12.85,13.83,-0.08,,,,,,,,
2022-03-18,xx000338,13.68,13.97,12.31,13.5,-0.02,,,,,,,,
2022-03-25,xx000338,13.58,14.57,13.37,13.59,0.01,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx000338,13.47,13.68,13.09,13.45,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx000338,13.45,13.52,12.75,13.29,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-15,xx000338,13.2,13.29,12.33,12.65,-0.05,sell,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-22,xx000338,12.58,12.87,11.39,11.76,-0.07,sell,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-29,xx000338,11.49,11.49,10.34,11.19,-0.05,sell,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-06,xx000338,11.01,11.22,10.67,10.72,-0.04,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-05-13,xx000338,10.71,11.06,10.21,10.91,0.02,sell,18600,1003484.15,202926.0,0.2,800558.15,49.85,
2022-05-20,xx000338,10.97,11.96,10.7,11.74,0.08,keep,14880,1015969.5900000001,174691.2,0.17,841278.39,10.19,40.77
2022-05-27,xx000338,11.72,12.08,11.48,11.72,-0.0,keep,14880,1015671.99,174393.6,0.17,841278.39,,
2022-06-02,xx000338,11.79,12.25,11.68,12.21,0.04,keep,14880,1022963.1900000001,181684.8,0.18,841278.39,,
2022-06-10,xx000338,12.21,12.27,11.76,12.15,-0.0,keep,14880,1022070.39,180792.0,0.18,841278.39,,
2022-06-17,xx000338,12.09,13.06,12.05,12.64,0.04,buy,14880,1029361.5900000001,188083.2,0.18,841278.39,,
2022-06-24,xx000338,12.7,12.77,12.1,12.59,-0.0,keep,28080,1026991.6500000001,353527.2,0.34,673464.45,41.94,
2022-07-01,xx000338,12.65,12.99,12.4,12.86,0.02,keep,28080,1034573.25,361108.8,0.35,673464.45,,
2022-07-08,xx000338,12.71,13.28,12.04,12.92,0.0,keep,28080,1036258.05,362793.6,0.35,673464.45,,
2022-07-15,xx000338,12.96,12.96,11.86,11.86,-0.08,keep,28080,1006493.25,333028.8,0.33,673464.45,,
2022-07-22,xx000338,11.82,12.58,11.81,12.17,0.03,keep,28080,1015198.05,341733.6,0.34,673464.45,,
2022-07-29,xx000338,12.17,12.26,11.87,11.97,-0.02,keep,28080,1009582.05,336117.6,0.33,673464.45,,
2022-08-05,xx000338,11.91,12.23,11.45,11.81,-0.01,keep,28080,1005089.25,331624.8,0.33,673464.45,,
2022-08-12,xx000338,11.8,12.09,11.73,11.96,0.01,keep,28080,1009301.2500000001,335836.8,0.33,673464.45,,
2022-08-19,xx000338,11.96,12.04,11.63,11.64,-0.03,keep,28080,1000315.6500000001,326851.2,0.33,673464.45,,
2022-08-26,xx000338,11.63,11.72,11.2,11.42,-0.0,keep,28532,999299.8900000001,325835.44,0.33,673464.45,,
2022-09-02,xx000338,11.32,11.75,11.25,11.47,0.0,keep,28532,1000726.4900000001,327262.04,0.33,673464.45,,
2022-09-09,xx000338,11.46,11.72,11.39,11.56,0.01,keep,28532,1003294.3700000001,329829.92,0.33,673464.45,,
2022-09-16,xx000338,11.56,11.65,10.73,10.73,-0.07,keep,28532,979612.81,306148.36,0.31,673464.45,,
2022-09-23,xx000338,10.73,10.81,10.25,10.34,-0.04,keep,28532,968485.3300000001,295020.88,0.3,673464.45,,
2022-09-30,xx000338,10.25,10.33,9.58,9.62,-0.07,keep,28532,947942.29,274477.84,0.29,673464.45,,
2022-10-14,xx000338,9.6,9.71,9.1,9.64,0.0,keep,28532,948512.9300000002,275048.48,0.29,673464.45,,
2022-10-21,xx000338,9.6,9.9,9.47,9.51,-0.0,keep,28800,947352.4500000001,273888.0,0.29,673464.45,,
2022-10-28,xx000338,9.53,9.7,9.12,9.2,-0.03,keep,28800,938424.4500000001,264960.0,0.28,673464.45,,
2022-11-04,xx000338,9.11,10.23,9.01,10.06,0.09,keep,28800,963192.4500000001,289728.0,0.3,673464.45,,
2022-11-11,xx000338,10.03,10.26,9.8,10.21,0.01,keep,28800,967512.4500000001,294048.0,0.3,673464.45,,
2022-11-18,xx000338,10.22,10.6,10.22,10.34,0.01,keep,28800,971256.4500000001,297792.0,0.31,673464.45,,
2022-11-25,xx000338,10.3,10.65,10.15,10.6,0.03,keep,28800,978744.4500000001,305280.0,0.31,673464.45,,
2022-12-02,xx000338,10.44,11.06,10.27,10.56,-0.0,keep,28800,977592.4500000001,304128.0,0.31,673464.45,,
2022-12-09,xx000338,10.6,11.03,10.6,10.91,0.03,keep,28800,987672.4500000001,314208.0,0.32,673464.45,,
2022-12-16,xx000338,10.91,11.12,10.71,10.82,-0.01,keep,28800,985080.4500000001,311616.0,0.32,673464.45,,
2022-12-23,xx000338,10.86,10.95,10.26,10.31,-0.05,keep,28800,970392.4500000001,296928.0,0.31,673464.45,,
2022-12-30,xx000338,10.33,10.41,10.03,10.18,-0.01,keep,28800,966648.4500000001,293184.0,0.3,673464.45,,
2023-01-06,xx000338,10.18,10.75,10.06,10.65,0.05,keep,28800,980184.4500000001,306720.0,0.31,673464.45,,
2023-01-13,xx000338,10.77,10.93,10.65,10.93,0.03,keep,28800,988248.4500000001,314784.0,0.32,673464.45,,
2023-01-20,xx000338,10.98,11.12,10.86,11.07,0.01,keep,28800,992280.4500000001,318816.0,0.32,673464.45,,
2023-02-03,xx000338,11.25,11.67,11.14,11.58,0.05,keep,28800,1006968.4500000001,333504.0,0.33,673464.45,,
2023-02-10,xx000338,11.62,12.05,11.42,11.75,0.01,keep,28800,1011864.4500000001,338400.0,0.33,673464.45,,
2023-02-17,xx000338,11.78,12.65,11.76,12.24,0.04,keep,28800,1025976.4500000001,352512.0,0.34,673464.45,,
2023-02-24,xx000338,12.7,13.18,12.48,12.53,0.02,keep,28800,1034328.4500000001,360864.0,0.35,673464.45,,
2023-03-03,xx000338,12.49,12.8,12.27,12.5,-0.0,keep,28800,1033464.4500000001,360000.0,0.35,673464.45,,
2023-03-10,xx000338,12.54,12.54,11.56,11.6,-0.07,keep,28800,1007544.4500000001,334080.0,0.33,673464.45,,
2023-03-17,xx000338,11.58,11.97,11.5,11.66,0.01,keep,28800,1009272.4500000001,335808.0,0.33,673464.45,,
2023-03-24,xx000338,11.66,11.93,11.36,11.55,-0.01,keep,28800,1006104.4500000001,332640.0,0.33,673464.45,,
2023-03-31,xx000338,11.56,12.66,11.45,12.61,0.09,keep,28800,1036632.4500000001,363168.0,0.35,673464.45,,
2023-04-07,xx000338,12.65,12.83,12.4,12.41,-0.02,keep,28800,1030872.4500000001,357408.0,0.35,673464.45,,
2023-04-14,xx000338,12.42,12.48,11.73,11.85,-0.05,keep,28800,1014744.4500000001,341280.0,0.34,673464.45,,
2023-04-21,xx000338,11.86,12.03,11.37,11.44,-0.03,keep,28800,1002936.4500000001,329472.0,0.33,673464.45,,
2023-04-28,xx000338,11.44,11.53,11.15,11.52,0.01,keep,28800,1005240.4500000001,331776.0,0.33,673464.45,,
2023-05-05,xx000338,11.92,13.07,11.92,12.8,0.11,keep,28800,1042104.4500000001,368640.0,0.35,673464.45,,
2023-05-12,xx000338,12.78,13.05,12.18,12.18,-0.05,keep,28800,1024248.4500000001,350784.0,0.34,673464.45,,
2023-05-19,xx000338,12.48,12.65,12.08,12.08,-0.01,keep,28800,1021368.4500000001,347904.0,0.34,673464.45,,
2023-05-26,xx000338,12.13,12.14,11.55,11.77,-0.03,keep,28800,1012440.4500000001,338976.0,0.33,673464.45,,
2023-06-02,xx000338,11.77,11.95,11.32,11.88,0.01,keep,28800,1015608.4500000001,342144.0,0.34,673464.45,,
2023-06-09,xx000338,11.99,12.1,11.5,11.82,-0.01,,28800,1013880.4500000001,340416.0,0.34,673464.45,,
