date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2022-01-07,xx000002,19.49,22.46,19.36,21.89,0.11,,,,,,,,
2022-01-14,xx000002,21.8,23.09,20.67,20.7,-0.05,,,,,,,,
2022-01-21,xx000002,20.66,22.6,20.66,21.64,0.05,,,,,,,,
2022-01-28,xx000002,21.59,22.0,20.24,20.33,-0.06,,,,,,,,
2022-02-11,xx000002,20.53,21.68,19.9,21.18,0.04,,,,,,,,
2022-02-18,xx000002,20.95,20.95,19.56,20.48,-0.03,,,,,,,,
2022-02-25,xx000002,20.3,20.94,19.45,19.53,-0.05,,,,,,,,
2022-03-04,xx000002,19.5,19.73,18.35,18.71,-0.04,,,,,,,,
2022-03-11,xx000002,18.54,18.9,16.02,16.65,-0.11,,,,,,,,
2022-03-18,xx000002,16.38,17.55,14.43,17.45,0.05,,,,,,,,
2022-03-25,xx000002,17.28,18.34,16.53,17.41,-0.0,keep,0,1000000,0.0,0.0,1000000.0,,
2022-04-01,xx000002,17.1,20.94,17.01,20.66,0.19,buy,0,1000000.0,0.0,0.0,1000000.0,,
2022-04-08,xx000002,21.31,21.9,20.45,21.49,0.04,sell,9300,1001531.43,199857.0,0.2,801674.43,49.57,
2022-04-15,xx000002,21.05,21.88,19.85,21.3,-0.01,sell,7440,999231.92,158472.0,0.16,840759.92,9.78,39.13
2022-04-22,xx000002,20.88,21.08,19.0,19.81,-0.07,keep,5952,989684.7899999999,117909.12,0.12,871775.67,7.76,31.05
2022-04-29,xx000002,19.6,19.99,17.72,19.38,-0.02,keep,5952,987125.4299999999,115349.76,0.12,871775.67,,
2022-05-06,xx000002,19.52,19.81,18.41,18.49,-0.05,keep,5952,981828.1499999999,110052.48,0.11,871775.67,,
2022-05-13,xx000002,18.49,18.88,17.78,18.67,0.01,keep,5952,982899.5099999999,111123.84,0.11,871775.67,,
2022-05-20,xx000002,19.2,19.6,18.37,18.9,0.01,keep,5952,984268.47,112492.8,0.11,871775.67,,
2022-05-27,xx000002,18.72,18.85,18.0,18.14,-0.04,keep,5952,979744.95,107969.28,0.11,871775.67,,
2022-06-02,xx000002,18.15,18.25,17.52,17.71,-0.02,keep,5952,977185.59,105409.92,0.11,871775.67,,
2022-06-10,xx000002,17.69,17.95,17.0,17.86,0.01,keep,5952,978078.3899999999,106302.72,0.11,871775.67,,
2022-06-17,xx000002,17.75,18.77,17.32,18.15,0.02,keep,5952,979804.47,108028.8,0.11,871775.67,,
2022-06-24,xx000002,18.33,19.0,18.22,18.34,0.01,keep,5952,980935.3499999999,109159.68,0.11,871775.67,,
2022-07-01,xx000002,18.36,20.59,18.28,20.4,0.11,keep,5952,993196.47,121420.8,0.12,871775.67,,
2022-07-08,xx000002,20.23,20.47,19.04,19.28,-0.05,keep,5952,986530.23,114754.56,0.12,871775.67,,
2022-07-15,xx000002,19.15,19.66,17.6,17.62,-0.09,keep,5952,976649.9099999999,104874.24,0.11,871775.67,,
2022-07-22,xx000002,17.74,18.01,17.11,17.38,-0.01,keep,5952,975221.4299999999,103445.76,0.11,871775.67,,
2022-07-29,xx000002,17.39,18.19,17.18,17.21,-0.01,keep,5952,974209.59,102433.92,0.11,871775.67,,
2022-08-05,xx000002,17.14,17.15,16.02,16.46,-0.04,keep,5952,969745.59,97969.92,0.1,871775.67,,
2022-08-12,xx000002,16.5,16.8,16.02,16.38,-0.0,keep,5952,969269.4299999999,97493.76,0.1,871775.67,,
2022-08-19,xx000002,16.3,17.3,16.25,17.01,0.04,keep,5952,973019.19,101243.52,0.1,871775.67,,
2022-08-26,xx000002,17.02,17.15,15.58,15.83,-0.01,sell,6320,971821.2699999999,100045.6,0.1,871775.67,,
