date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx98_convert,52.07,54.64,51.98,54.24,0.0438,,,,,,,
2022-01-14,xxx98_convert,54.49,54.83,53.075,53.28,-0.0177,,,,,,,
2022-01-21,xxx98_convert,53.1,53.94,52.58,53.16,-0.0023,,,,,,,
2022-01-28,xxx98_convert,53.11,53.85,50.81,52.9,-0.0049,,,,,,,
2022-02-04,xxx98_convert,52.52,54.57,52.21,53.31,0.0077,,,,,,,
2022-02-11,xxx98_convert,53.23,53.66,52.51,53.32,0.0002,,,,,,,
2022-02-18,xxx98_convert,53.25,53.96,52.5,53.83,0.0096,,,,,,,
2022-02-25,xxx98_convert,54.0,54.54,51.71,54.12,0.0053,,,,,,,
2022-03-04,xxx98_convert,53.8,55.39,53.26,55.11,0.0183,,,,,,,
2022-03-11,xxx98_convert,54.75,55.3399,52.78,53.04,-0.0377,,,,,,,
2022-03-18,xxx98_convert,53.43,53.67,50.8,50.8,-0.0422,sell,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx98_convert,51.37,51.81,50.9254,51.28,0.0094,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-04-01,xxx98_convert,51.36,52.185,50.815,52.12,0.0165,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-04-08,xxx98_convert,52.02,53.68,51.635,53.53,0.027,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-04-14,xxx98_convert,53.87,54.7,53.4222,53.83,0.0056,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-04-22,xxx98_convert,53.76,55.51,51.46,51.91,-0.0358,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-04-29,xxx98_convert,51.34,51.44,46.17,46.3,-0.108,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-06,xxx98_convert,46.51,48.44,45.5489,48.27,0.0425,buy,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-13,xxx98_convert,48.13,49.44,47.41,48.18,-0.0018,keep,4154,800026.44,1000166.1599999999,200139.72,0.2001,0.0
2022-05-20,xxx98_convert,47.98,49.6,47.76,49.53,0.0281,buy,4154,800026.44,1005774.0599999999,205747.62,0.2046,
2022-05-27,xxx98_convert,49.79,51.605,48.86,51.4,0.0376,sell,7366,640068.84,1018681.24,378612.4,0.3717,0.0
2022-06-03,xxx98_convert,51.26,51.63,50.39,50.81,-0.0115,keep,5893,715558.32939675,1014981.6593967499,299423.33,0.295,1.7606
2022-06-10,xxx98_convert,50.93,51.96,50.47,50.82,0.0003,keep,5893,715558.32939675,1015040.58939675,299482.26,0.295,
2022-06-17,xxx98_convert,50.62,50.79,48.01,49.03,-0.0352,sell,5893,715558.32939675,1004492.1193967499,288933.79,0.2876,
2022-06-24,xxx98_convert,49.31,52.18,49.22,50.96,0.0394,keep,4715,773632.36963135,1013908.7696313501,240276.4,0.237,1.3598
2022-07-01,xxx98_convert,51.29,51.77,50.32,51.64,0.0133,keep,4715,773632.36963135,1017114.96963135,243482.6,0.2394,
2022-07-08,xxx98_convert,51.42,51.885,50.36,50.49,-0.0222,keep,4715,773632.36963135,1011692.71963135,238060.35,0.2353,
2022-07-15,xxx98_convert,50.37,51.36,49.73,51.02,0.0105,keep,4715,773632.36963135,1014191.6696313501,240559.3,0.2372,
2022-07-22,xxx98_convert,51.06,51.17,43.765,44.45,-0.1288,sell,4715,773632.36963135,983214.11963135,209581.75,0.2132,
2022-07-29,xxx98_convert,44.38,46.495,44.05,46.19,0.0393,keep,3772,815472.28875524,989700.9687552401,174228.68,0.176,0.9909
2022-08-05,xxx98_convert,46.29,46.5,44.36,44.95,-0.0269,keep,3772,815472.28875524,985023.6887552401,169551.4,0.1721,
2022-08-12,xxx98_convert,44.95,45.26,44.35,45.15,0.0045,keep,3772,815472.28875524,985778.08875524,170305.8,0.1728,
2022-08-19,xxx98_convert,45.03,46.05,43.91,44.42,-0.0161,keep,3772,815472.28875524,983024.52875524,167552.24,0.1704,
2022-08-26,xxx98_convert,44.4,44.47,43.22,43.25,-0.0263,keep,3772,815472.28875524,978611.28875524,163139.0,0.1667,
2022-09-02,xxx98_convert,43.015,43.565,41.15,41.3,-0.0451,keep,3772,815472.28875524,971255.88875524,155783.6,0.1604,
2022-09-09,xxx98_convert,41.35,42.32,40.71,42.24,0.0228,keep,3772,815472.28875524,974801.5687552401,159329.28,0.1634,
2022-09-16,xxx98_convert,42.59,42.85,40.66,41.25,-0.0235,keep,3772,815472.28875524,971067.28875524,155595.0,0.1602,
2022-09-23,xxx98_convert,41.06,41.25,39.1101,39.52,-0.0419,keep,3772,815472.28875524,964541.7287552401,149069.44,0.1545,
2022-09-30,xxx98_convert,39.23,39.7,37.95,37.97,-0.039,keep,3772,815472.28875524,958695.12875524,143222.84,0.1494,
2022-10-07,xxx98_convert,38.5,39.85,36.81,36.85,-0.0296,keep,3772,815472.28875524,954470.4887552401,138998.2,0.1456,
2022-10-14,xxx98_convert,37.13,37.315,35.04,36.38,-0.0126,keep,3772,815472.28875524,952697.64875524,137225.36,0.144,
2022-10-21,xxx98_convert,36.72,37.7,34.55,35.35,-0.0283,keep,3772,815472.28875524,948812.4887552401,133340.2,0.1405,
2022-10-28,xxx98_convert,35.66,38.04,35.57,37.67,0.0656,keep,3772,815472.28875524,957563.52875524,142091.24,0.1484,
2022-11-04,xxx98_convert,37.51,38.345,36.8,37.24,-0.0115,keep,3772,815472.28875524,955941.5687552401,140469.28,0.1469,
2022-11-11,xxx98_convert,37.32,38.69,36.98,38.3,0.0285,keep,3772,815472.28875524,959939.88875524,144467.6,0.1505,
2022-11-18,xxx98_convert,38.45,38.99,37.29,38.55,0.0066,keep,3772,815472.28875524,960882.88875524,145410.6,0.1513,
2022-11-25,xxx98_convert,38.6,39.3585,38.52,39.02,0.0122,keep,3772,815472.28875524,962655.7287552401,147183.44,0.1529,
2022-12-02,xxx98_convert,39.01,39.23,37.7,38.18,-0.0216,keep,3772,815472.28875524,959487.24875524,144014.96,0.1501,
2022-12-09,xxx98_convert,37.98,38.11,36.625,37.4,-0.0205,keep,3772,815472.28875524,956545.08875524,141072.8,0.1475,
