date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx83,57.95,61.94,56.55,56.81,-0.01,,,,,,
2018-02-28,xxx83,56.28,57.92,53.56,57.1,0.0,,,,,,
2018-03-29,xxx83,57.0,60.7,55.68,57.89,0.01,,,,,,
2018-04-30,xxx83,57.52,60.18,55.38,57.57,-0.01,,,,,,
2018-05-31,xxx83,57.67,59.04,55.54,56.67,-0.02,,,,,,
2018-06-29,xxx83,56.84,57.94,47.37,48.85,-0.14,,,,,,
2018-07-31,xxx83,48.64,52.85,48.4,52.39,0.07,,,,,,
2018-08-31,xxx83,52.24,54.44,51.2,53.45,0.02,,,,,,
2018-09-28,xxx83,53.44,57.84,53.21,56.84,0.06,,,,,,
2018-10-31,xxx83,56.91,59.7,54.71,58.27,0.03,,,,,,
2018-11-30,xxx83,58.3,68.98,58.07,66.72,0.14,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx83,67.37,68.15,60.42,64.4,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx83,63.68,69.49,61.4,68.14,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx83,68.59,72.07,67.08,70.26,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx83,70.63,74.48,69.03,74.34,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx83,74.76,77.79,73.73,77.68,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx83,77.67,79.65,74.33,76.06,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx83,76.12,85.2,75.65,83.83,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx83,84.62,99.72,84.03,94.69,0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx83,95.0,98.14,93.03,96.56,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx83,96.42,97.21,87.61,88.42,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx83,88.63,88.89,82.13,84.56,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx83,84.79,86.73,81.03,85.43,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx83,85.38,89.3,83.82,87.92,0.03,,0,1000000.0,0.0,0.0,1000000.0
