date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx92,105.11,120.75,104.5,109.67,0.05,,,,,,
2018-02-28,xxx92,108.75,110.75,96.99,108.35,-0.01,,,,,,
2018-03-29,xxx92,108.93,113.55,101.34,103.89,-0.04,,,,,,
2018-04-30,xxx92,102.86,105.9,97.39,101.43,-0.02,,,,,,
2018-05-31,xxx92,101.1,112.88,100.35,111.91,0.1,,,,,,
2018-06-29,xxx92,112.55,118.48,107.45,110.25,-0.02,,,,,,
2018-07-31,xxx92,108.94,116.95,108.38,111.32,0.01,,,,,,
2018-08-31,xxx92,111.16,116.61,107.01,112.4,0.01,,,,,,
2018-09-28,xxx92,111.02,112.95,102.25,107.29,-0.05,,,,,,
2018-10-31,xxx92,107.67,109.85,87.9,92.83,-0.13,,,,,,
2018-11-30,xxx92,93.38,99.89,92.91,99.85,0.08,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx92,102.5,102.58,87.7,94.5,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx92,92.76,104.87,88.68,100.68,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx92,100.55,109.49,100.26,105.78,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx92,106.86,112.98,103.35,106.07,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx92,107.99,119.32,106.93,117.83,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx92,118.06,118.92,101.57,104.31,-0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx92,105.04,116.83,104.59,114.76,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx92,117.6,130.37,114.37,125.01,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx92,125.6,128.73,116.22,123.75,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx92,123.05,130.92,120.67,129.24,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx92,130.0,132.2,115.87,117.99,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx92,119.19,121.86,114.59,120.21,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx92,120.12,129.17,116.06,128.29,0.07,,0,1000000.0,0.0,0.0,1000000.0
