date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx31,125.71,133.88,124.05,125.35,0.0,,,,,,
2018-02-28,xxx31,125.6,125.63,108.02,111.92,-0.11,,,,,,
2018-03-29,xxx31,111.53,118.35,109.83,114.04,0.02,,,,,,
2018-04-30,xxx31,113.89,127.9,110.54,125.11,0.1,,,,,,
2018-05-31,xxx31,124.03,131.08,120.06,124.3,-0.01,,,,,,
2018-06-29,xxx31,125.49,128.38,121.55,126.43,0.02,,,,,,
2018-07-31,xxx31,125.28,128.55,119.67,126.27,-0.0,,,,,,
2018-08-31,xxx31,125.31,125.92,117.09,118.46,-0.06,,,,,,
2018-09-28,xxx31,118.93,124.24,113.39,122.28,0.03,,,,,,
2018-10-31,xxx31,123.11,127.6,107.54,111.65,-0.09,,,,,,
2018-11-30,xxx31,111.77,121.87,110.1,118.94,0.07,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx31,120.77,122.43,100.22,108.79,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx31,107.34,115.41,107.1,114.65,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx31,116.65,121.29,115.92,119.58,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx31,120.39,126.92,119.2,123.18,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx31,123.87,127.34,115.65,120.06,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx31,119.8,122.49,113.72,113.85,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx31,114.7,126.2,114.47,124.44,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx31,125.36,127.0,122.33,123.11,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx31,122.0,123.89,114.35,117.72,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx31,115.77,125.27,114.55,118.6,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx31,119.27,119.51,110.42,116.14,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx31,115.49,122.94,114.02,117.13,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx31,117.98,121.42,115.7,120.51,0.03,,0,1000000.0,0.0,0.0,1000000.0
