date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx24,40.39,44.0,40.05,42.53,0.06,,,,,,
2018-02-28,xxx24,42.17,42.59,35.75,36.21,-0.15,,,,,,
2018-03-29,xxx24,36.44,37.22,32.74,34.17,-0.06,,,,,,
2018-04-30,xxx24,34.09,34.81,31.34,31.39,-0.08,,,,,,
2018-05-31,xxx24,31.38,32.89,30.43,31.18,-0.01,,,,,,
2018-06-29,xxx24,31.34,34.4,30.96,32.81,0.05,,,,,,
2018-07-31,xxx24,32.44,36.09,32.42,35.78,0.09,,,,,,
2018-08-31,xxx24,35.9,37.05,34.62,36.99,0.03,,,,,,
2018-09-28,xxx24,36.75,38.06,34.75,35.41,-0.04,,,,,,
2018-10-31,xxx24,35.53,38.65,33.51,38.14,0.08,,,,,,
2018-11-30,xxx24,38.1,39.66,36.61,39.01,0.02,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx24,39.09,39.29,32.61,34.05,-0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx24,33.49,37.42,33.42,36.57,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx24,36.71,38.9,36.27,38.67,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx24,38.85,40.52,37.89,39.98,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx24,40.34,43.96,39.81,43.53,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx24,43.48,43.81,40.77,41.0,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx24,41.03,43.86,40.68,42.28,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx24,42.65,45.3,42.34,43.17,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx24,43.19,44.65,40.72,44.26,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx24,43.89,47.27,43.53,45.08,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx24,45.18,47.24,43.61,44.82,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx24,45.19,45.67,43.25,44.15,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx24,44.4,45.34,42.01,44.97,0.02,,0,1000000.0,0.0,0.0,1000000.0
