date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx5,175.85,204.45,175.26,199.76,0.14,,,,,,
2018-02-28,xxx5,199.12,213.44,179.34,209.13,0.05,,,,,,
2018-03-29,xxx5,210.32,231.34,201.76,216.08,0.03,,,,,,
2018-04-30,xxx5,214.81,233.17,207.22,221.6,0.03,,,,,,
2018-05-31,xxx5,220.77,251.52,218.74,249.28,0.12,,,,,,
2018-06-29,xxx5,250.55,258.91,235.87,243.81,-0.02,,,,,,
2018-07-31,xxx5,241.05,263.83,239.6,244.68,0.0,,,,,,
2018-08-31,xxx5,245.0,269.96,243.71,263.51,0.08,,,,,,
2018-09-28,xxx5,263.67,277.61,254.54,269.95,0.02,,,,,,
2018-10-31,xxx5,271.76,277.03,231.7,245.76,-0.09,,,,,,
2018-11-30,xxx5,245.69,254.13,207.02,250.89,0.02,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx5,260.71,260.72,204.95,226.24,-0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx5,219.91,250.68,215.15,247.82,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx5,247.82,266.24,246.1,262.5,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx5,265.75,269.8,249.1,266.49,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx5,269.85,291.7,263.72,289.25,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx5,291.0,291.0,267.22,270.9,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx5,270.51,304.0,257.46,294.65,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx5,299.55,313.11,295.11,298.86,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx5,299.15,304.99,276.78,284.51,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx5,284.25,289.59,267.73,276.25,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx5,278.99,281.51,259.57,277.93,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx5,279.14,310.0,276.05,309.53,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx5,309.22,332.88,297.32,329.81,0.07,,0,1000000.0,0.0,0.0,1000000.0
