date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx78,91.92,91.93,86.08,86.34,-0.06,,,,,,
2018-02-28,xxx78,86.15,86.5,78.5,78.52,-0.09,,,,,,
2018-03-29,xxx78,78.4,80.75,75.81,79.28,0.01,,,,,,
2018-04-30,xxx78,79.26,79.52,71.95,72.34,-0.09,,,,,,
2018-05-31,xxx78,72.05,75.02,70.73,73.17,0.01,,,,,,
2018-06-29,xxx78,73.33,78.7,72.86,78.06,0.07,,,,,,
2018-07-31,xxx78,77.5,80.98,77.42,80.88,0.04,,,,,,
2018-08-31,xxx78,80.42,84.2,80.11,82.95,0.03,,,,,,
2018-09-28,xxx78,82.48,86.28,81.25,83.23,0.0,,,,,,
2018-10-31,xxx78,83.31,90.7,78.49,88.68,0.07,,,,,,
2018-11-30,xxx78,88.81,94.81,88.18,94.51,0.07,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx78,94.67,96.9,86.74,91.92,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx78,91.03,96.81,89.08,96.47,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx78,96.35,100.45,95.99,98.55,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx78,98.61,104.15,97.75,104.05,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx78,104.23,107.2,102.13,106.48,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx78,106.15,108.68,102.41,102.91,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx78,103.15,112.63,102.4,109.65,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx78,109.92,121.76,109.61,118.04,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx78,118.56,122.0,112.68,120.23,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx78,119.79,125.36,119.02,124.38,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx78,124.36,125.77,116.17,124.51,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx78,124.83,125.14,118.24,122.06,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx78,121.94,126.6,120.96,124.9,0.02,,0,1000000.0,0.0,0.0,1000000.0
