date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx98,53.16,54.77,51.15,54.07,0.02,,,,,,
2018-02-28,xxx98,54.49,54.75,47.54,47.74,-0.12,,,,,,
2018-03-29,xxx98,47.69,49.26,46.2,47.82,0.0,,,,,,
2018-04-30,xxx98,47.62,51.69,46.71,49.35,0.03,,,,,,
2018-05-31,xxx98,49.49,49.65,46.09,47.67,-0.03,,,,,,
2018-06-29,xxx98,47.89,51.05,47.13,50.31,0.06,,,,,,
2018-07-31,xxx98,50.25,53.0,49.7,51.64,0.03,,,,,,
2018-08-31,xxx98,52.02,55.21,51.43,54.37,0.05,,,,,,
2018-09-28,xxx98,53.55,55.42,52.84,53.39,-0.02,,,,,,
2018-10-31,xxx98,53.61,58.8,52.82,57.09,0.07,,,,,,
2018-11-30,xxx98,56.98,61.58,55.55,60.3,0.06,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx98,59.5,59.75,52.4,56.22,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx98,56.16,58.69,52.28,55.06,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx98,55.21,57.61,53.02,56.92,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx98,57.02,61.19,55.45,59.13,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx98,59.39,59.41,55.75,57.19,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx98,57.23,60.54,54.26,54.35,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx98,54.68,58.67,54.56,57.13,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx98,57.42,58.51,54.56,55.27,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx98,57.11,58.41,54.41,58.16,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx98,57.9,61.0,57.59,60.36,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx98,60.4,61.32,58.33,60.47,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx98,61.29,61.34,58.8,60.24,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx98,60.2,62.22,59.58,61.4,0.02,,0,1000000.0,0.0,0.0,1000000.0
