date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2014-01-30,xx600547,17.52,18.35,15.32,16.49,-0.04,,,,,,,,
2014-02-28,xx600547,16.35,19.16,16.0,18.85,0.14,,,,,,,,
2014-03-31,xx600547,19.15,20.18,16.51,16.74,-0.11,,,,,,,,
2014-04-30,xx600547,16.56,17.56,15.5,16.05,-0.04,,,,,,,,
2014-05-30,xx600547,16.16,16.62,15.41,15.46,-0.04,,,,,,,,
2014-06-30,xx600547,15.44,15.94,15.05,15.48,0.0,,,,,,,,
2014-07-31,xx600547,15.65,16.96,15.48,16.55,0.08,,,,,,,,
2014-11-28,xx600547,18.21,18.21,18.21,18.21,0.1,,,,,,,,
2014-12-31,xx600547,19.3,21.46,18.81,19.85,0.09,,,,,,,,
2015-01-30,xx600547,19.86,30.0,19.65,25.65,0.29,,,,,,,,
2015-02-27,xx600547,26.0,26.79,22.8,25.62,-0.0,keep,0,1000000,0.0,0.0,1000000.0,,
2015-03-31,xx600547,25.89,28.88,23.5,26.8,0.05,buy,0,1000000.0,0.0,0.0,1000000.0,,
2015-04-30,xx600547,26.8,34.28,26.5,32.43,0.21,keep,7400,1041538.4,239982.0,0.23,801556.4,49.6,
2015-05-29,xx600547,31.43,32.6,27.8,28.55,-0.12,sell,7400,1012826.4,211270.0,0.21,801556.4,,
2015-06-30,xx600547,28.61,34.5,20.97,24.7,-0.13,sell,5939,990639.05,146693.3,0.15,843945.75,10.61,42.44
2015-07-31,xx600547,24.46,24.85,14.58,17.48,-0.29,sell,4752,955996.5800000001,83064.96,0.09,872931.62,7.26,29.02
2015-08-31,xx600547,17.32,24.64,15.87,17.66,0.01,keep,3802,956498.0000000002,67143.32,0.07,889354.68,5.0,16.44
2015-09-22,xx600547,17.78,18.35,15.6,17.32,-0.02,keep,3802,955205.3200000002,65850.64,0.07,889354.68,,
2015-10-30,xx600547,18.0,21.0,17.7,18.25,0.05,keep,3802,958741.1800000002,69386.5,0.07,889354.68,,
2015-11-30,xx600547,18.0,21.0,17.83,18.37,0.01,keep,3802,959197.4200000002,69842.74,0.07,889354.68,,
2015-12-31,xx600547,18.45,23.19,18.15,21.0,0.14,,3802,969196.6800000002,79842.0,0.08,889354.68,,
