date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2014-01-30,xx600111,22.17,23.39,20.61,20.89,-0.06,,,,,,,,
2014-02-28,xx600111,20.89,22.87,20.55,21.0,0.01,,,,,,,,
2014-03-31,xx600111,21.1,21.66,19.05,20.02,-0.05,,,,,,,,
2014-04-30,xx600111,20.01,21.68,19.12,19.34,-0.03,,,,,,,,
2014-05-30,xx600111,19.3,20.89,19.05,19.29,0.01,,,,,,,,
2014-06-30,xx600111,19.3,20.48,18.63,19.65,0.02,,,,,,,,
2014-07-31,xx600111,19.74,22.76,19.3,22.2,0.13,,,,,,,,
2014-08-29,xx600111,22.13,24.78,21.7,22.37,0.01,,,,,,,,
2014-09-30,xx600111,22.28,23.27,21.33,21.81,-0.02,,,,,,,,
2014-10-31,xx600111,21.82,22.74,20.42,22.0,0.01,,,,,,,,
2014-11-28,xx600111,22.16,23.24,21.14,22.5,0.02,keep,0,1000000,0.0,0.0,1000000.0,,
2014-12-31,xx600111,22.3,27.5,22.26,25.88,0.15,buy,0,1000000.0,0.0,0.0,1000000.0,,
2015-01-30,xx600111,25.91,28.8,23.7,26.35,0.02,keep,7700,1003261.1,202895.0,0.2,800366.1,49.9,
2015-02-27,xx600111,26.0,26.13,24.0,25.69,-0.02,keep,7700,998179.1,197813.0,0.2,800366.1,,
2015-03-31,xx600111,25.88,27.67,25.05,27.18,0.06,keep,7700,1009652.1,209286.0,0.21,800366.1,,
2015-04-30,xx600111,27.18,35.35,26.98,32.31,0.19,keep,7700,1049153.1,248787.0,0.24,800366.1,,
2015-05-29,xx600111,32.45,33.12,21.11,22.81,0.06,sell,11594,1064825.24,264459.14,0.25,800366.1,,
2015-06-30,xx600111,23.01,26.5,15.71,18.14,-0.2,sell,9276,1021880.1,168266.64,0.16,853613.46,13.33,53.31
2015-07-31,xx600111,17.97,18.5,12.52,14.17,-0.22,sell,7421,992043.18,105155.57,0.11,886887.61,8.33,33.32
2015-08-31,xx600111,14.03,18.75,11.5,13.28,-0.06,sell,5937,986510.6400000001,78843.36,0.08,907667.28,5.2,20.81
2015-09-30,xx600111,13.05,14.06,12.1,12.65,-0.05,keep,4750,983212.7800000001,60087.5,0.06,923125.28,5.0,15.48
2015-10-30,xx600111,13.09,15.88,12.93,14.62,0.16,keep,4750,992570.2800000001,69445.0,0.07,923125.28,,
2015-11-30,xx600111,14.39,17.69,13.2,13.88,-0.05,keep,4750,989055.2800000001,65930.0,0.07,923125.28,,
2015-12-31,xx600111,13.87,15.34,13.36,14.02,0.01,,4750,989720.2800000001,66595.0,0.07,923125.28,,
