date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx300308_convert,42.88,43.12,41.13,42.33,-0.004,,,,,,,,
2022-01-14,xx300308_convert,42.0,43.96,38.29,39.07,-0.077,,,,,,,,
2022-01-21,xx300308_convert,39.1,41.49,37.8,38.49,-0.0148,,,,,,,,
2022-01-28,xx300308_convert,37.91,39.18,35.35,35.8,-0.0699,,,,,,,,
2022-02-11,xx300308_convert,36.73,37.4,34.34,34.74,-0.0296,,,,,,,,
2022-02-18,xx300308_convert,34.33,37.78,33.94,37.36,0.0754,,,,,,,,
2022-02-25,xx300308_convert,38.23,39.4,36.36,37.07,-0.0078,,,,,,,,
2022-03-04,xx300308_convert,36.81,38.96,36.35,37.65,0.0156,,,,,,,,
2022-03-11,xx300308_convert,37.54,37.54,34.08,35.39,-0.06,,,,,,,,
2022-03-18,xx300308_convert,34.9,35.26,31.01,33.23,-0.061,,,,,,,,
2022-03-25,xx300308_convert,33.5,34.89,32.15,32.2,-0.031,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx300308_convert,32.01,32.16,31.02,31.68,-0.0161,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx300308_convert,31.41,31.41,29.71,30.9,-0.0246,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-15,xx300308_convert,30.91,30.97,28.65,29.2,-0.055,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-22,xx300308_convert,29.0,30.74,28.45,28.77,-0.0147,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-29,xx300308_convert,29.29,31.16,28.9,30.62,0.0643,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-06,xx300308_convert,30.85,32.67,30.18,31.95,0.0434,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-13,xx300308_convert,31.95,32.94,30.6,31.72,-0.0072,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-20,xx300308_convert,31.7,32.58,30.62,31.34,-0.012,keep,0,1000000,1000000.0,0.0,0.0,,
2022-05-27,xx300308_convert,31.39,32.36,29.6,30.23,-0.0284,keep,0,1000000,1000000.0,0.0,0.0,,
2022-06-02,xx300308_convert,30.28,33.33,29.8,33.17,0.0973,buy,0,1000000,1000000.0,0.0,0.0,,
2022-06-10,xx300308_convert,33.47,34.24,32.39,33.48,0.0093,sell,5900,802418.62,999950.62,197532.0,0.1975,49.38,
2022-06-17,xx300308_convert,33.23,33.37,31.4,32.58,-0.0269,sell,4720,841569.22,995346.82,153777.6,0.1545,9.8,39.2
2022-06-24,xx300308_convert,32.7,33.5,30.18,30.5,-0.0638,sell,3776,872390.01,987558.01,115168.0,0.1166,7.71,30.86
2022-07-01,xx300308_convert,30.79,32.57,30.51,31.0,0.0164,sell,3021,895599.86,989250.86,93651.0,0.0947,5.81,23.24
2022-07-08,xx300308_convert,31.12,31.4,29.9,30.01,-0.0319,sell,2417,914366.5099999999,986900.6799999999,72534.17,0.0735,5.0,18.79
2022-07-15,xx300308_convert,29.98,30.58,28.46,29.23,-0.026,sell,1934,928822.5399999999,985353.3599999999,56530.82,0.0574,5.0,14.48
2022-07-22,xx300308_convert,29.68,34.65,29.59,33.36,0.1413,buy,1548,940258.71,991899.99,51641.28,0.0521,5.0,11.45
