date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx002493_convert,18.13,19.29,17.72,18.54,0.0209,,,,,,,,
2022-01-14,xx002493_convert,18.41,19.88,18.35,19.27,0.0394,,,,,,,,
2022-01-21,xx002493_convert,19.25,19.7,18.35,18.53,-0.0384,,,,,,,,
2022-01-28,xx002493_convert,18.53,18.99,17.5,17.99,-0.0291,,,,,,,,
2022-02-11,xx002493_convert,18.5,20.25,18.26,19.84,0.1028,,,,,,,,
2022-02-18,xx002493_convert,19.84,20.2,19.21,19.66,-0.0091,,,,,,,,
2022-02-25,xx002493_convert,19.66,20.05,18.26,18.57,-0.0554,,,,,,,,
2022-03-04,xx002493_convert,18.55,19.05,16.1,16.51,-0.1109,,,,,,,,
2022-03-11,xx002493_convert,15.98,16.0,12.83,14.82,-0.1024,,,,,,,,
2022-03-18,xx002493_convert,14.82,16.03,14.18,15.25,0.029,,,,,,,,
2022-03-25,xx002493_convert,15.15,15.36,14.0,14.29,-0.063,buy,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx002493_convert,14.13,14.83,13.92,14.36,0.0049,buy,14100,800576.16,1003052.16,202476.0,0.2019,49.84,
2022-04-08,xx002493_convert,14.35,15.49,14.21,15.32,0.0669,keep,25200,641140.31,1027204.31,386064.0,0.3758,39.85,
2022-04-15,xx002493_convert,15.46,15.46,14.2,14.49,-0.0542,keep,25200,641140.31,1006288.31,365148.0,0.3629,,
2022-04-22,xx002493_convert,14.4,14.69,13.47,13.79,-0.0483,keep,25200,641140.31,988648.31,347508.0,0.3515,,
2022-04-29,xx002493_convert,13.56,13.78,12.18,13.72,-0.0051,keep,25200,641140.31,986884.31,345744.0,0.3503,,
2022-05-06,xx002493_convert,13.72,14.48,13.62,14.3,0.0423,keep,25200,641140.31,1001500.31,360360.0,0.3598,,
2022-05-13,xx002493_convert,14.2,14.76,13.89,14.17,-0.0091,keep,25200,641140.31,998224.31,357084.0,0.3577,,
2022-05-20,xx002493_convert,14.33,14.54,13.45,14.34,0.012,keep,25200,641140.31,1002508.31,361368.0,0.3605,,
2022-05-27,xx002493_convert,14.3,15.55,14.14,15.13,0.0551,buy,25200,641140.31,1022416.31,381276.0,0.3729,,
2022-06-02,xx002493_convert,15.12,16.06,15.01,15.37,0.0159,keep,33600,514016.54000000004,1030448.54,516432.0,0.5012,31.77,
2022-06-10,xx002493_convert,15.3,16.44,15.16,16.31,0.0716,keep,33930,514016.54000000004,1067414.8399999999,553398.3,0.5184,,
2022-06-17,xx002493_convert,16.23,17.33,15.91,16.21,-0.0061,keep,33930,514016.54000000004,1064021.84,550005.3,0.5169,,
2022-06-24,xx002493_convert,16.21,16.41,15.08,15.48,-0.045,keep,33930,514016.54000000004,1039252.9400000001,525236.4,0.5054,,
2022-07-01,xx002493_convert,15.45,15.59,15.05,15.22,-0.0168,keep,33930,514016.54000000004,1030431.1400000001,516414.6,0.5012,,
2022-07-08,xx002493_convert,15.2,15.84,14.46,14.56,-0.0434,keep,33930,514016.54000000004,1008037.3400000001,494020.8,0.4901,,
2022-07-15,xx002493_convert,14.56,15.53,14.42,14.52,-0.0027,keep,33930,514016.54000000004,1006680.14,492663.6,0.4894,,
2022-07-22,xx002493_convert,14.59,14.81,13.86,13.93,-0.0406,keep,33930,514016.54000000004,986661.44,472644.9,0.479,,
2022-07-29,xx002493_convert,13.86,14.65,13.73,14.29,0.0258,keep,33930,514016.54000000004,998876.24,484859.7,0.4854,,
2022-08-05,xx002493_convert,14.29,14.8,13.37,14.71,0.0294,keep,33930,514016.54000000004,1013126.8400000001,499110.3,0.4926,,
2022-08-12,xx002493_convert,14.68,16.85,14.65,16.31,0.1088,keep,33930,514016.54000000004,1067414.8399999999,553398.3,0.5184,,
2022-08-19,xx002493_convert,16.55,16.99,15.05,15.19,-0.0687,keep,33930,514016.54000000004,1029413.24,515396.7,0.5007,,
2022-08-26,xx002493_convert,15.15,15.45,14.22,14.35,-0.0553,keep,33930,514016.54000000004,1000912.04,486895.5,0.4865,,
2022-09-02,xx002493_convert,14.3,14.52,13.98,14.05,-0.0209,keep,33930,514016.54000000004,990733.04,476716.5,0.4812,,
2022-09-09,xx002493_convert,14.03,15.27,14.0,14.93,0.0626,keep,33930,514016.54000000004,1020591.44,506574.9,0.4964,,
2022-09-16,xx002493_convert,15.05,15.18,14.3,14.35,-0.0388,keep,33930,514016.54000000004,1000912.04,486895.5,0.4865,,
2022-09-23,xx002493_convert,14.35,14.56,13.89,13.95,-0.0279,keep,33930,514016.54000000004,987340.04,473323.5,0.4794,,
2022-09-30,xx002493_convert,13.9,14.05,13.3,13.83,-0.0086,keep,33930,514016.54000000004,983268.4400000001,469251.9,0.4772,,
