date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission
2022-01-07,xxx34_convert,155.83,160.32,153.68,157.83,0.0189,,,,,,,
2022-01-14,xxx34_convert,157.98,158.99,148.41,151.94,-0.0374,,,,,,,
2022-01-21,xxx34_convert,151.11,153.13,136.63,137.38,-0.0959,,,,,,,
2022-01-28,xxx34_convert,134.82,138.69,129.26,138.63,0.0091,,,,,,,
2022-02-04,xxx34_convert,138.86,144.69,138.47,142.02,0.0244,,,,,,,
2022-02-11,xxx34_convert,143.39,157.5,140.74,149.47,0.0525,,,,,,,
2022-02-18,xxx34_convert,149.37,156.73,149.21,151.36,0.0127,,,,,,,
2022-02-25,xxx34_convert,150.19,150.79,140.0,149.53,-0.0121,,,,,,,
2022-03-04,xxx34_convert,147.83,149.48,139.55,140.72,-0.0589,,,,,,,
2022-03-11,xxx34_convert,140.28,140.89,129.29,131.75,-0.0637,,,,,,,
2022-03-18,xxx34_convert,130.98,140.72,128.38,140.3,0.065,keep,0,1000000,1000000,0.0,0.0,
2022-03-25,xxx34_convert,138.9,142.19,136.88,139.14,-0.0083,keep,0,1000000,1000000.0,0.0,0.0,
2022-04-01,xxx34_convert,138.88,144.46,135.53,137.0,-0.0154,keep,0,1000000,1000000.0,0.0,0.0,
2022-04-08,xxx34_convert,136.97,139.26,130.02,131.87,-0.0375,sell,0,1000000,1000000.0,0.0,0.0,
2022-04-14,xxx34_convert,130.04,133.59,130.04,130.47,-0.0107,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-04-22,xxx34_convert,130.07,133.19,118.15,118.27,-0.0936,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-04-29,xxx34_convert,117.66,120.33,111.36,111.63,-0.056,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-06,xxx34_convert,111.71,116.44,108.3,110.29,-0.012,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-13,xxx34_convert,108.11,110.74,99.47,107.33,-0.0268,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-20,xxx34_convert,107.46,108.79,100.05,102.42,-0.0457,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-05-27,xxx34_convert,103.76,109.37,100.13,109.32,0.0673,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-06-03,xxx34_convert,110.0,112.85,107.91,108.67,-0.0059,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-06-10,xxx34_convert,109.75,110.19,99.38,99.4,-0.0853,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-06-17,xxx34_convert,97.61,97.61,93.1,94.34,-0.051,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-06-24,xxx34_convert,94.9,98.57,92.01,97.78,0.0366,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-01,xxx34_convert,98.22,100.4,92.54,96.14,-0.0168,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-08,xxx34_convert,94.26,98.19,92.31,95.86,-0.0028,sell,0,1000000.0,1000000.0,0.0,0.0,
2022-07-15,xxx34_convert,95.0,95.34,90.23,95.2,-0.0069,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-22,xxx34_convert,96.36,104.57,95.31,102.72,0.079,sell,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-07-29,xxx34_convert,102.78,106.34,99.56,106.1,0.0329,keep,0,1000000.0,1000000.0,0.0,0.0,0.0
2022-08-05,xxx34_convert,104.87,109.7,103.86,106.63,0.005,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-08-12,xxx34_convert,108.21,123.27,107.03,121.57,0.1402,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-08-19,xxx34_convert,121.0,126.48,119.48,120.14,-0.0118,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-08-26,xxx34_convert,117.7,118.37,113.89,114.07,-0.0506,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-02,xxx34_convert,112.54,114.75,110.03,111.2,-0.0251,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-09,xxx34_convert,111.77,115.53,108.52,115.18,0.0358,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-16,xxx34_convert,116.14,117.49,106.96,108.25,-0.0602,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-23,xxx34_convert,107.53,109.22,98.02,99.5,-0.0808,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-09-30,xxx34_convert,98.95,100.66,94.28,94.33,-0.052,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-07,xxx34_convert,95.73,101.52,94.5,97.16,0.0301,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-14,xxx34_convert,97.59,98.09,90.71,94.45,-0.0279,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-21,xxx34_convert,96.38,102.3,96.26,102.04,0.0804,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-10-28,xxx34_convert,102.12,107.43,100.12,105.95,0.0385,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-04,xxx34_convert,105.66,108.84,98.11,99.58,-0.0601,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-11,xxx34_convert,100.88,101.97,86.28,95.01,-0.0459,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-18,xxx34_convert,95.85,97.18,90.85,91.8,-0.0338,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-11-25,xxx34_convert,100.12,100.89,94.68,98.87,0.0771,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-02,xxx34_convert,98.21,99.69,93.87,99.43,0.0056,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-09,xxx34_convert,98.24,99.16,91.26,93.38,-0.0608,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-16,xxx34_convert,93.73,97.39,88.81,90.08,-0.0354,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-23,xxx34_convert,89.44,89.46,84.69,88.01,-0.0228,keep,0,1000000.0,1000000.0,0.0,0.0,
2022-12-30,xxx34_convert,87.42,88.24,84.07,86.88,-0.0128,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-06,xxx34_convert,88.98,94.69,87.83,93.92,0.081,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-13,xxx34_convert,94.43,100.63,93.45,99.4,0.0584,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-20,xxx34_convert,100.32,103.59,97.12,103.48,0.041,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-01-27,xxx34_convert,103.29,110.58,102.0,109.54,0.0585,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-02-03,xxx34_convert,108.26,113.53,106.9,110.71,0.0107,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-02-10,xxx34_convert,110.17,118.18,107.21,108.06,-0.024,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-02-17,xxx34_convert,108.1,109.27,103.88,105.22,-0.0263,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-02-24,xxx34_convert,103.55,103.73,98.96,100.3,-0.0467,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-03-03,xxx34_convert,100.73,101.47,97.42,101.14,0.0084,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-03-10,xxx34_convert,101.61,102.7,92.83,93.57,-0.0748,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-03-17,xxx34_convert,91.89,94.56,90.46,93.2,-0.004,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-03-24,xxx34_convert,93.43,97.93,93.0,94.08,0.0093,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-03-31,xxx34_convert,94.78,100.2,94.38,100.13,0.0643,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-04-06,xxx34_convert,100.21,100.43,98.55,99.97,-0.0016,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-04-14,xxx34_convert,99.3,102.22,97.7,99.9,-0.0007,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-04-21,xxx34_convert,99.57,101.15,97.39,99.57,-0.0033,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-04-28,xxx34_convert,100.15,102.56,96.46,102.5,0.0294,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-05-05,xxx34_convert,102.41,102.61,96.61,100.52,-0.0193,keep,0,1000000.0,1000000.0,0.0,0.0,
2023-05-12,xxx34_convert,101.7,103.91,91.24,91.99,-0.0849,keep,0,1000000.0,1000000.0,0.0,0.0,
