date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx20,61.18,66.55,61.11,65.78,0.09,,,,,,,
2022-01-14,xxx20,66.46,68.65,65.08,66.93,0.02,,,,,,,
2022-01-21,xxx20,66.69,66.84,62.75,63.27,-0.05,,,,,,,
2022-01-28,xxx20,61.51,65.85,60.03,64.69,0.02,,,,,,,
2022-02-04,xxx20,64.01,66.8,63.6,66.08,0.02,,,,,,,
2022-02-11,xxx20,66.09,69.11,65.5,67.15,0.02,,,,,,,
2022-02-18,xxx20,66.87,67.48,63.7,64.14,-0.04,,,,,,,
2022-02-25,xxx20,63.07,64.76,58.37,61.98,-0.03,,,,,,,
2022-03-04,xxx20,59.93,60.42,55.19,56.59,-0.09,,,,,,,
2022-03-11,xxx20,55.03,57.29,53.95,54.16,-0.04,,,,,,,
2022-03-18,xxx20,54.7,57.63,53.83,57.35,0.06,buy,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx20,57.83,58.25,56.0,56.74,-0.01,sell,3457,996197.3,196150.18,0.2,800047.12,0.0
2022-04-01,xxx20,56.2,57.4,51.77,52.33,-0.08,sell,2766,983618.29239791,144744.78,0.15,838873.51,0.9
2022-04-08,xxx20,52.25,53.0,49.04,50.88,-0.03,sell,2213,980358.9999277899,112597.44,0.11,867761.56,0.67
2022-04-14,xxx20,50.79,52.25,49.2,50.93,0.0,keep,1771,980402.82598983,90197.03,0.09,890205.8,0.52
2022-04-22,xxx20,50.84,53.98,50.78,51.23,0.01,keep,1771,980934.1259898299,90728.33,0.09,890205.8,
2022-04-29,xxx20,50.78,51.6,48.05,48.21,-0.06,sell,1771,975585.70598983,85379.91,0.09,890205.8,
2022-05-06,xxx20,48.46,52.4,47.78,51.62,0.07,keep,1417,980502.23368653,73145.54,0.07,907356.69,0.4
2022-05-13,xxx20,50.99,51.22,45.4,47.64,-0.08,sell,1417,974862.57368653,67505.88,0.07,907356.69,
2022-05-20,xxx20,47.59,51.61,47.0,49.75,0.04,keep,1134,977238.01724159,56416.5,0.06,920821.52,0.32
2022-05-27,xxx20,51.35,54.25,51.15,53.62,0.08,keep,1134,981626.5972415899,60805.08,0.06,920821.52,
2022-06-03,xxx20,53.03,53.86,51.22,51.33,-0.04,sell,1134,979029.7372415899,58208.22,0.06,920821.52,
2022-06-10,xxx20,51.8,52.57,47.37,47.71,-0.07,sell,908,975846.46455225,43320.68,0.04,932525.78,0.27
2022-06-17,xxx20,46.66,48.18,45.4,46.52,-0.02,sell,727,974789.2756966,33820.04,0.03,940969.24,0.2
2022-06-24,xxx20,47.96,48.34,45.53,47.86,0.03,keep,582,975776.3424338499,27854.52,0.03,947921.82,0.16
2022-07-01,xxx20,48.06,49.11,45.26,46.87,-0.02,keep,582,975200.1624338499,27278.34,0.03,947921.82,
2022-07-08,xxx20,45.69,47.56,44.93,46.82,-0.0,keep,582,975171.0624338499,27249.24,0.03,947921.82,
2022-07-15,xxx20,46.42,50.62,43.44,49.98,0.07,keep,582,977010.1824338499,29088.36,0.03,947921.82,
2022-07-22,xxx20,50.66,53.02,49.73,51.91,0.04,keep,582,978133.4424338499,30211.62,0.03,947921.82,
2022-07-29,xxx20,52.43,53.15,51.24,51.9,-0.0,keep,582,978127.62243385,30205.8,0.03,947921.82,
2022-08-05,xxx20,51.49,52.34,50.73,51.66,-0.0,keep,582,977987.9424338499,30066.12,0.03,947921.82,
2022-08-12,xxx20,51.97,54.47,51.41,54.38,0.05,keep,582,979570.98243385,31649.16,0.03,947921.82,
2022-08-19,xxx20,53.75,54.56,52.37,52.61,-0.03,keep,582,978540.8424338499,30619.02,0.03,947921.82,
2022-08-26,xxx20,51.56,52.34,49.75,49.78,-0.05,keep,582,976893.7824338499,28971.96,0.03,947921.82,
2022-09-02,xxx20,49.67,50.15,47.81,48.84,-0.02,keep,582,976346.7024338499,28424.88,0.03,947921.82,
2022-09-09,xxx20,48.97,51.01,47.6,50.67,0.04,keep,582,977411.76243385,29489.94,0.03,947921.82,
2022-09-16,xxx20,51.26,51.64,47.47,48.11,-0.05,keep,582,975921.8424338499,28000.02,0.03,947921.82,
2022-09-23,xxx20,47.49,48.48,43.3,44.26,-0.08,keep,582,973681.1424338499,25759.32,0.03,947921.82,
2022-09-30,xxx20,43.69,44.18,41.61,41.67,-0.06,keep,582,972173.76243385,24251.94,0.02,947921.82,
2022-10-07,xxx20,41.55,44.75,41.06,42.19,0.01,keep,582,972476.4024338499,24554.58,0.03,947921.82,
2022-10-14,xxx20,42.49,44.42,40.01,43.23,0.02,keep,582,973081.6824338499,25159.86,0.03,947921.82,
2022-10-21,xxx20,44.31,44.95,42.68,44.26,0.02,keep,582,973681.1424338499,25759.32,0.03,947921.82,
2022-10-28,xxx20,44.32,46.28,43.91,46.13,0.04,keep,582,974769.48243385,26847.66,0.03,947921.82,
2022-11-04,xxx20,45.71,47.01,44.27,45.13,-0.02,keep,582,974187.48243385,26265.66,0.03,947921.82,
2022-11-11,xxx20,45.48,50.57,45.15,50.19,0.11,keep,582,977132.4024338499,29210.58,0.03,947921.82,
2022-11-18,xxx20,49.94,50.42,47.4,48.66,-0.03,keep,582,976241.9424338499,28320.12,0.03,947921.82,
2022-11-25,xxx20,48.66,49.68,47.85,48.29,-0.01,keep,582,976026.6024338499,28104.78,0.03,947921.82,
2022-12-02,xxx20,47.91,48.67,46.19,47.24,-0.02,keep,582,975415.50243385,27493.68,0.03,947921.82,
2022-12-09,xxx20,46.94,47.12,44.2,44.86,-0.05,keep,582,974030.3424338499,26108.52,0.03,947921.82,
2022-12-16,xxx20,44.65,47.85,43.81,44.35,-0.01,keep,582,973733.5224338499,25811.7,0.03,947921.82,
2022-12-23,xxx20,44.36,44.89,42.91,44.26,-0.0,keep,582,973681.1424338499,25759.32,0.03,947921.82,
2022-12-30,xxx20,44.28,45.28,43.97,45.23,0.02,keep,582,974245.6824338499,26323.86,0.03,947921.82,
