date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx6,57.18,60.97,57.13,60.74,0.07,,,,,,,
2022-01-14,xxx6,61.12,62.25,59.83,61.91,0.02,,,,,,,
2022-01-21,xxx6,62.0,62.18,57.06,57.32,-0.07,,,,,,,
2022-01-28,xxx6,56.66,59.5,54.39,56.96,-0.01,,,,,,,
2022-02-04,xxx6,56.5,61.61,55.84,60.99,0.07,,,,,,,
2022-02-11,xxx6,61.12,63.54,60.1,60.74,-0.0,,,,,,,
2022-02-18,xxx6,60.73,62.24,58.53,61.73,0.02,,,,,,,
2022-02-25,xxx6,62.0,63.17,58.18,63.16,0.02,,,,,,,
2022-03-04,xxx6,61.25,62.24,56.73,57.48,-0.09,,,,,,,
2022-03-11,xxx6,56.66,59.3,54.66,57.0,-0.01,,,,,,,
2022-03-18,xxx6,58.08,61.11,57.13,61.03,0.07,buy,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx6,61.54,64.53,60.96,64.48,0.06,keep,3249,1009519.5700000001,209495.52,0.21,800024.05,0.0
2022-04-01,xxx6,63.95,64.9,62.48,63.79,-0.01,keep,3249,1007277.76,207253.71,0.21,800024.05,
2022-04-08,xxx6,63.44,63.66,60.68,63.14,-0.01,keep,3249,1005165.91,205141.86,0.2,800024.05,
2022-04-14,xxx6,63.14,64.29,61.8,63.03,-0.0,keep,3249,1004808.52,204784.47,0.2,800024.05,
2022-04-22,xxx6,62.71,65.73,60.34,60.44,-0.04,sell,3249,996393.6100000001,196369.56,0.2,800024.05,
2022-04-29,xxx6,60.01,60.45,57.46,58.51,-0.03,sell,2600,991089.155029,152126.0,0.15,838963.16,0.89
2022-05-06,xxx6,58.97,64.05,57.67,62.23,0.06,keep,2080,999060.0493058,129438.4,0.13,869621.65,0.71
2022-05-13,xxx6,61.61,62.33,57.24,58.56,-0.06,sell,2080,991426.4493058,121804.8,0.12,869621.65,
2022-05-20,xxx6,58.67,60.5,53.83,55.62,-0.05,sell,1664,986575.32734804,92551.68,0.09,894023.65,0.56
2022-05-27,xxx6,56.56,59.0,54.7,59.0,0.06,keep,1332,991385.81357344,78588.0,0.08,912797.81,0.43
2022-06-03,xxx6,58.65,59.76,57.09,57.29,-0.03,sell,1332,989108.09357344,76310.28,0.08,912797.81,
2022-06-10,xxx6,57.81,59.71,53.41,53.43,-0.07,sell,1066,985128.63904864,56956.38,0.06,928172.26,0.35
2022-06-17,xxx6,52.46,53.04,49.08,51.46,-0.04,sell,853,983239.22909279,43895.38,0.04,939343.85,0.26
2022-06-24,xxx6,52.99,53.12,49.38,52.77,0.03,keep,683,984392.14972419,36041.91,0.04,948350.24,0.21
2022-07-01,xxx6,52.62,53.41,49.46,52.02,-0.01,keep,683,983879.89972419,35529.66,0.04,948350.24,
2022-07-08,xxx6,50.71,52.39,49.65,51.47,-0.01,keep,683,983504.24972419,35154.01,0.04,948350.24,
2022-07-15,xxx6,51.0,52.16,48.4,50.08,-0.03,keep,683,982554.87972419,34204.64,0.03,948350.24,
2022-07-22,xxx6,50.64,52.37,49.66,51.33,0.02,keep,683,983408.62972419,35058.39,0.04,948350.24,
2022-07-29,xxx6,51.77,52.8,50.19,51.77,0.01,keep,683,983709.14972419,35358.91,0.04,948350.24,
2022-08-05,xxx6,51.25,51.97,50.64,51.83,0.0,keep,683,983750.12972419,35399.89,0.04,948350.24,
2022-08-12,xxx6,52.4,57.44,52.1,57.41,0.11,sell,683,987561.26972419,39211.03,0.04,948350.24,
2022-08-19,xxx6,56.48,57.51,55.94,56.1,-0.02,sell,547,986716.68226187,30686.7,0.03,956029.98,0.18
