date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission,tax
2018-01-31,xx002466,53.25,59.07,47.9,52.42,-0.01,,,,,,,,
2018-02-28,xx002466,52.5,62.28,47.51,61.51,0.17,,,,,,,,
2018-03-30,xx002466,60.8,65.55,52.6,58.9,-0.04,,,,,,,,
2018-04-27,xx002466,59.96,60.15,49.5,52.6,-0.11,,,,,,,,
2018-05-30,xx002466,52.69,63.23,51.06,54.99,0.05,,,,,,,,
2018-06-29,xx002466,49.49,52.0,45.28,49.59,-0.1,,,,,,,,
2018-07-31,xx002466,49.4,51.85,45.72,46.4,-0.06,,,,,,,,
2018-08-31,xx002466,46.65,47.26,36.5,36.56,-0.21,,,,,,,,
2018-09-28,xx002466,36.5,39.9,33.15,38.03,0.04,,,,,,,,
2018-10-31,xx002466,37.25,37.98,26.75,29.14,-0.23,,,,,,,,
2018-11-30,xx002466,29.4,32.5,28.26,31.78,0.09,keep,0,1000000,0.0,0.0,1000000.0,,
2018-12-28,xx002466,32.91,34.95,29.03,29.32,-0.08,buy,0,1000000.0,0.0,0.0,1000000.0,,
2019-01-31,xx002466,29.4,30.88,26.75,26.9,-0.08,keep,6700,983133.74,180230.0,0.18,802903.74,49.26,
2019-02-28,xx002466,27.0,39.88,27.0,37.11,0.38,sell,6700,1051540.74,248637.0,0.24,802903.74,,
2019-03-29,xx002466,37.17,39.97,33.2,35.16,-0.05,keep,5360,1041093.5,188457.6,0.18,852635.9,12.45,49.79
2019-04-30,xx002466,35.31,38.92,28.13,29.63,-0.16,keep,5360,1011452.7,158816.8,0.16,852635.9,,
2019-05-31,xx002466,28.5,30.0,26.9,27.75,-0.06,keep,5360,1001375.9,148740.0,0.15,852635.9,,
2019-06-28,xx002466,27.76,27.85,25.05,25.28,-0.08,keep,5397,989072.06,136436.16,0.14,852635.9,,
2019-07-31,xx002466,25.71,27.95,22.81,23.29,-0.08,keep,5397,978332.03,125696.13,0.13,852635.9,,
2019-08-30,xx002466,23.0,25.65,22.75,22.95,-0.01,keep,5397,976497.05,123861.15,0.13,852635.9,,
2019-09-30,xx002466,23.15,29.1,23.02,27.2,0.19,keep,5397,999434.3,146798.4,0.15,852635.9,,
2019-10-31,xx002466,27.08,27.93,24.82,25.15,-0.08,keep,5397,988370.45,135734.55,0.14,852635.9,,
2019-11-29,xx002466,25.15,30.62,24.88,29.87,0.19,keep,5397,1013844.29,161208.39,0.16,852635.9,,
2019-12-31,xx002466,29.76,30.53,26.48,30.18,0.2,,6414,1046210.42,193574.52,0.19,852635.9,,
