date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2018-01-31,xx600436,63.05,77.77,63.05,73.29,0.16,,,,,,,
2018-02-28,xx600436,73.06,75.32,67.0,72.88,-0.01,,,,,,,
2018-03-30,xx600436,72.74,88.55,72.36,82.98,0.14,,,,,,,
2018-04-27,xx600436,83.37,97.0,80.53,93.46,0.13,,,,,,,
2018-05-31,xx600436,94.68,131.98,92.59,111.35,0.19,,,,,,,
2018-06-29,xx600436,110.97,116.0,102.4,111.93,0.01,,,,,,,
2018-07-31,xx600436,112.7,129.58,107.82,115.15,0.03,,,,,,,
2018-08-31,xx600436,116.1,116.1,90.96,102.88,-0.11,,,,,,,
2018-09-28,xx600436,101.71,103.2,87.78,101.26,-0.02,,,,,,,
2018-10-31,xx600436,99.0,99.0,71.26,77.5,-0.23,,,,,,,
2018-11-30,xx600436,77.96,84.9,77.51,81.3,0.05,keep,0,1000000,0.0,0.0,1000000.0,
2018-12-28,xx600436,83.23,93.18,82.7,86.65,0.07,buy,0,1000000.0,0.0,0.0,1000000.0,
2019-01-31,xx600436,86.6,92.08,79.21,88.38,0.02,keep,2300,1004021.2,203274.0,0.2,800747.2,49.8
2019-02-28,xx600436,89.0,110.8,88.99,105.93,0.2,keep,2300,1044386.2,243639.0,0.23,800747.2,
2019-03-29,xx600436,106.5,117.48,100.11,114.9,0.08,keep,2300,1065017.2,264270.0,0.25,800747.2,
2019-04-30,xx600436,115.19,124.05,107.0,115.3,0.0,keep,2300,1065937.2,265190.0,0.25,800747.2,
2019-05-31,xx600436,112.87,112.87,101.01,107.5,-0.07,keep,2300,1047997.2,247250.0,0.24,800747.2,
2019-06-28,xx600436,107.68,116.3,102.12,115.2,0.08,keep,2311,1066974.4,266227.2,0.25,800747.2,
2019-07-31,xx600436,116.8,117.75,100.5,104.0,-0.1,keep,2311,1041091.2,240344.0,0.23,800747.2,
2019-08-30,xx600436,104.0,104.5,90.96,99.71,-0.04,keep,2311,1031177.01,230429.81,0.22,800747.2,
2019-09-30,xx600436,99.48,105.88,97.68,101.88,0.02,keep,2311,1036191.8799999999,235444.68,0.23,800747.2,
2019-10-31,xx600436,102.0,116.0,102.0,108.52,0.07,keep,2311,1051536.92,250789.72,0.24,800747.2,
2019-11-29,xx600436,108.03,112.63,98.78,99.78,-0.08,keep,2311,1031338.78,230591.58,0.22,800747.2,
2019-12-31,xx600436,99.09,110.99,98.11,109.87,0.1,,2311,1054656.77,253909.57,0.24,800747.2,
