date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2022-01-31,xxx73,167.53,167.91,139.56,148.07,-0.11,,,,,,
2022-02-28,xxx73,149.5,149.68,130.93,136.55,-0.08,,,,,,
2022-03-31,xxx73,136.72,139.86,116.75,134.56,-0.01,,,,,,
2022-04-29,xxx73,134.45,139.14,120.48,124.7,-0.07,,,,,,
2022-05-31,xxx73,124.43,126.2,103.46,118.85,-0.05,,,,,,
2022-06-30,xxx73,119.83,123.82,100.78,102.2,-0.14,,,,,,
2022-07-29,xxx73,101.64,115.21,99.53,114.92,0.12,,,,,,
2022-08-31,xxx73,114.0,118.47,105.81,106.45,-0.07,,,,,,
2022-09-30,xxx73,105.8,113.36,82.5,83.12,-0.22,,,,,,
2022-10-31,xxx73,83.13,94.35,82.22,92.68,0.12,,,,,,
2022-11-30,xxx73,95.69,109.69,88.72,109.69,0.18,keep,0,1000000,0.0,0.0,1000000.0
2022-12-30,xxx73,110.09,119.18,101.68,117.01,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-01-31,xxx73,118.55,129.23,112.36,127.33,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2023-02-28,xxx73,127.9,131.31,117.34,118.79,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-03-31,xxx73,117.95,126.06,115.79,122.64,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-04-28,xxx73,122.5,127.49,117.85,126.72,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2023-05-31,xxx73,126.92,128.68,104.83,105.26,-0.17,keep,0,1000000.0,0.0,0.0,1000000.0
2023-06-30,xxx73,104.18,114.76,102.9,110.37,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2023-07-31,xxx73,111.06,111.3,103.67,110.39,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2023-08-31,xxx73,110.0,111.95,96.55,101.71,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2023-09-29,xxx73,101.97,102.96,88.66,95.62,-0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2023-10-31,xxx73,96.2,105.65,93.73,102.77,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-11-30,xxx73,102.55,112.15,99.97,110.27,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2023-12-20,xxx73,110.33,123.39,109.75,121.43,0.1,,0,1000000.0,0.0,0.0,1000000.0
