date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-31,xxx36,104.91,105.32,100.25,105.06,0.0,,,,,,,
2022-02-28,xxx36,104.55,105.76,95.48,100.41,-0.04,,,,,,,
2022-03-31,xxx36,100.41,112.55,98.67,111.66,0.11,,,,,,,
2022-04-29,xxx36,111.7,116.33,109.78,110.16,-0.01,,,,,,,
2022-05-31,xxx36,110.67,114.5,107.13,112.52,0.02,,,,,,,
2022-06-30,xxx36,112.55,112.73,96.87,107.21,-0.05,,,,,,,
2022-07-29,xxx36,107.75,110.42,102.17,109.93,0.03,,,,,,,
2022-08-31,xxx36,109.87,113.67,106.75,106.91,-0.03,,,,,,,
2022-09-30,xxx36,107.04,111.26,92.8,93.02,-0.13,,,,,,,
2022-10-31,xxx36,94.46,97.33,83.76,93.18,0.0,,,,,,,
2022-11-30,xxx36,93.57,100.42,90.36,99.93,0.07,keep,0,1000000,0.0,0.0,1000000.0,
2022-12-30,xxx36,100.84,105.52,98.5,102.99,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-01-31,xxx36,103.2,106.43,99.16,102.45,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-02-28,xxx36,101.75,103.83,94.18,94.26,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-03-31,xxx36,94.02,98.65,91.37,96.47,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-04-28,xxx36,95.11,100.39,94.49,98.88,0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2023-05-31,xxx36,98.85,100.13,87.52,89.29,-0.1,sell,0,1000000.0,0.0,0.0,1000000.0,
2023-06-30,xxx36,89.7,92.97,87.2,89.74,0.01,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-07-31,xxx36,89.73,96.41,88.57,93.62,0.04,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-08-31,xxx36,93.58,93.99,88.72,88.8,-0.05,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-09-29,xxx36,89.25,96.08,86.04,88.26,-0.01,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-10-31,xxx36,87.74,90.12,83.06,88.89,0.01,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-11-30,xxx36,89.2,92.4,86.61,92.28,0.04,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2023-12-20,xxx36,92.2,99.48,91.55,95.68,0.04,,0,1000000.0,0.0,0.0,1000000.0,0.0
