date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos
2022-01-07,xx300014_convert,124.0,124.0,103.01,105.39,-0.1082,,,,,,
2022-01-14,xx300014_convert,105.05,112.54,102.5,112.2,0.0646,,,,,,
2022-01-21,xx300014_convert,111.4,113.86,95.02,97.3,-0.1328,,,,,,
2022-01-28,xx300014_convert,96.08,101.8,93.0,93.27,-0.0414,,,,,,
2022-02-11,xx300014_convert,96.5,99.36,83.11,84.38,-0.0953,,,,,,
2022-02-18,xx300014_convert,83.2,92.24,82.11,85.27,0.0105,,,,,,
2022-02-25,xx300014_convert,85.14,90.88,82.68,89.35,0.0478,,,,,,
2022-03-04,xx300014_convert,89.56,91.95,77.37,78.15,-0.1253,,,,,,
2022-03-11,xx300014_convert,77.99,78.0,67.61,76.31,-0.0235,,,,,,
2022-03-18,xx300014_convert,73.99,86.12,69.69,84.7,0.1099,,,,,,
2022-03-25,xx300014_convert,87.0,88.5,78.43,78.46,-0.0737,keep,0,1000000,1000000,0.0,0.0
2022-04-01,xx300014_convert,78.46,83.0,75.0,81.48,0.0385,keep,0,1000000,1000000.0,0.0,0.0
2022-04-08,xx300014_convert,81.42,82.3,74.28,75.5,-0.0734,sell,0,1000000,1000000.0,0.0,0.0
2022-04-15,xx300014_convert,74.02,74.3,68.7,71.3,-0.0556,keep,0,1000000.0,1000000.0,0.0,0.0
2022-04-22,xx300014_convert,70.8,74.41,61.8,62.2,-0.1276,sell,0,1000000.0,1000000.0,0.0,0.0
2022-04-29,xx300014_convert,59.13,66.58,52.45,65.87,0.059,sell,0,1000000.0,1000000.0,0.0,0.0
2022-05-06,xx300014_convert,65.1,67.73,63.21,64.21,-0.0252,sell,0,1000000.0,1000000.0,0.0,0.0
2022-05-13,xx300014_convert,64.17,75.99,62.46,73.7,0.1478,sell,0,1000000.0,1000000.0,0.0,0.0
2022-05-20,xx300014_convert,75.72,82.28,74.0,80.12,0.0871,keep,0,1000000.0,1000000.0,0.0,0.0
2022-05-27,xx300014_convert,79.85,80.8,73.76,75.7,-0.0552,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-02,xx300014_convert,76.0,89.86,76.0,86.46,0.1421,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-10,xx300014_convert,86.44,97.97,86.12,96.45,0.1155,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-17,xx300014_convert,95.01,103.71,93.79,100.12,0.0381,keep,0,1000000.0,1000000.0,0.0,0.0
2022-06-24,xx300014_convert,100.13,110.0,98.95,107.3,0.0717,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-01,xx300014_convert,106.82,109.06,94.2,95.72,-0.1079,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-08,xx300014_convert,94.1,108.58,92.1,103.0,0.0777,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-15,xx300014_convert,101.0,106.98,90.98,102.51,-0.0048,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-22,xx300014_convert,103.24,108.88,97.11,98.4,-0.0401,keep,0,1000000.0,1000000.0,0.0,0.0
2022-07-29,xx300014_convert,97.51,100.8,93.66,94.35,-0.0412,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-05,xx300014_convert,93.48,102.65,93.0,96.78,0.0258,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-12,xx300014_convert,96.77,101.0,92.74,96.53,-0.0026,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-19,xx300014_convert,99.5,116.88,99.43,110.8,0.1478,keep,0,1000000.0,1000000.0,0.0,0.0
2022-08-26,xx300014_convert,110.8,121.8,100.64,101.3,-0.0857,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-02,xx300014_convert,99.2,102.68,93.33,94.66,-0.0655,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-09,xx300014_convert,93.77,99.6,90.12,94.51,-0.0016,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-16,xx300014_convert,97.76,98.99,81.0,81.0,-0.1429,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-23,xx300014_convert,80.88,91.2,80.7,88.66,0.0946,keep,0,1000000.0,1000000.0,0.0,0.0
2022-09-30,xx300014_convert,87.1,91.8,83.5,84.6,-0.0458,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-14,xx300014_convert,84.59,94.28,82.01,92.0,0.0875,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-21,xx300014_convert,91.21,98.56,89.8,93.09,0.0118,keep,0,1000000.0,1000000.0,0.0,0.0
2022-10-28,xx300014_convert,92.31,97.45,82.65,83.46,-0.1034,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-04,xx300014_convert,82.46,96.28,78.4,95.46,0.1438,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-11,xx300014_convert,96.3,100.47,90.4,93.8,-0.0174,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-18,xx300014_convert,94.1,96.47,82.21,83.8,-0.1066,keep,0,1000000.0,1000000.0,0.0,0.0
2022-11-25,xx300014_convert,83.91,85.83,80.6,81.0,-0.0334,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-02,xx300014_convert,79.0,86.79,78.01,84.33,0.0411,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-09,xx300014_convert,85.0,93.02,82.66,90.6,0.0744,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-16,xx300014_convert,90.25,94.94,87.61,91.2,0.0066,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-23,xx300014_convert,91.99,95.0,85.6,86.23,-0.0545,keep,0,1000000.0,1000000.0,0.0,0.0
2022-12-30,xx300014_convert,86.23,92.75,86.01,87.9,0.0194,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-06,xx300014_convert,87.81,92.47,83.23,89.85,0.0222,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-13,xx300014_convert,90.01,91.3,81.35,84.0,-0.0651,keep,0,1000000.0,1000000.0,0.0,0.0
2023-01-20,xx300014_convert,82.8,85.28,82.16,84.87,0.0104,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-03,xx300014_convert,90.0,92.0,87.02,88.38,0.0414,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-10,xx300014_convert,88.0,88.1,83.72,84.1,-0.0484,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-17,xx300014_convert,83.8,85.87,79.5,79.8,-0.0511,keep,0,1000000.0,1000000.0,0.0,0.0
2023-02-24,xx300014_convert,78.0,78.0,72.51,72.78,-0.088,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-03,xx300014_convert,72.55,73.23,70.64,71.79,-0.0136,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-10,xx300014_convert,71.79,72.66,67.99,68.74,-0.0425,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-17,xx300014_convert,68.18,68.84,62.0,62.0,-0.0981,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-24,xx300014_convert,62.14,68.9,61.38,68.13,0.0989,keep,0,1000000.0,1000000.0,0.0,0.0
2023-03-31,xx300014_convert,67.87,70.85,67.3,69.7,0.023,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-07,xx300014_convert,69.59,69.98,64.35,67.12,-0.037,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-14,xx300014_convert,69.05,70.6,65.76,68.9,0.0265,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-21,xx300014_convert,68.35,70.2,62.73,62.78,-0.0888,keep,0,1000000.0,1000000.0,0.0,0.0
2023-04-28,xx300014_convert,62.77,67.78,59.42,65.55,0.0441,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-05,xx300014_convert,65.13,66.15,63.51,64.1,-0.0221,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-12,xx300014_convert,65.0,68.69,62.3,66.91,0.0438,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-19,xx300014_convert,67.79,71.3,67.13,67.99,0.0161,keep,0,1000000.0,1000000.0,0.0,0.0
2023-05-26,xx300014_convert,67.8,69.7,64.7,66.03,-0.0288,keep,0,1000000.0,1000000.0,0.0,0.0
2023-06-02,xx300014_convert,66.0,66.2,63.2,65.65,-0.0058,keep,0,1000000.0,1000000.0,0.0,0.0
2023-06-09,xx300014_convert,65.5,65.5,57.9,58.62,-0.1071,,0,1000000.0,1000000.0,0.0,0.0
