date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx20,61.18,66.55,61.11,65.78,0.09,,,,,,,
2022-01-14,xxx20,66.46,68.65,65.08,66.93,0.02,,,,,,,
2022-01-21,xxx20,66.69,66.84,62.75,63.27,-0.05,,,,,,,
2022-01-28,xxx20,61.51,65.85,60.03,64.69,0.02,,,,,,,
2022-02-04,xxx20,64.01,66.8,63.6,66.08,0.02,,,,,,,
2022-02-11,xxx20,66.09,69.11,65.5,67.15,0.02,,,,,,,
2022-02-18,xxx20,66.87,67.48,63.7,64.14,-0.04,,,,,,,
2022-02-25,xxx20,63.07,64.76,58.37,61.98,-0.03,,,,,,,
2022-03-04,xxx20,59.93,60.42,55.19,56.59,-0.09,,,,,,,
2022-03-11,xxx20,55.03,57.29,53.95,54.16,-0.04,,,,,,,
2022-03-18,xxx20,54.7,57.63,53.83,57.35,0.06,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx20,57.83,58.25,56.0,56.74,-0.01,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx20,56.2,57.4,51.77,52.33,-0.08,sell,3558,986194.9600000001,186190.14,0.19,800004.82,0.0
2022-04-08,xxx20,52.25,53.0,49.04,50.88,-0.03,sell,2847,982001.95539556,144855.36,0.15,837146.6,0.86
2022-04-14,xxx20,50.79,52.25,49.2,50.93,0.0,sell,2278,982058.28091434,116018.54,0.12,866039.74,0.67
2022-04-22,xxx20,50.84,53.98,50.78,51.23,0.01,sell,1823,982559.14108869,93392.29,0.1,889166.85,0.54
2022-04-29,xxx20,50.78,51.6,48.05,48.21,-0.06,sell,1459,977985.08968681,70338.39,0.07,907646.7,0.43
2022-05-06,xxx20,48.46,52.4,47.78,51.62,0.07,sell,1168,982037.47897986,60292.16,0.06,921745.32,0.33
2022-05-13,xxx20,50.99,51.22,45.4,47.64,-0.08,sell,935,978166.78180772,44543.4,0.05,933623.38,0.28
2022-05-20,xxx20,47.59,51.61,47.0,49.75,0.04,sell,748,979733.6327080599,37213.0,0.04,942520.63,0.21
2022-05-27,xxx20,51.35,54.25,51.15,53.62,0.08,sell,599,982288.4943341999,32118.38,0.03,950170.11,0.18
2022-06-03,xxx20,53.03,53.86,51.22,51.33,-0.04,sell,480,981117.7476762199,24638.4,0.03,956479.35,0.15
2022-06-10,xxx20,51.8,52.57,47.37,47.71,-0.07,sell,384,979771.7118435799,18320.64,0.02,961451.07,0.12
2022-06-17,xxx20,46.66,48.18,45.4,46.52,-0.02,sell,308,979324.5483461799,14328.16,0.01,964996.39,0.08
2022-06-24,xxx20,47.96,48.34,45.53,47.86,0.03,sell,247,979742.6896632299,11821.42,0.01,967921.27,0.07
2022-07-01,xxx20,48.06,49.11,45.26,46.87,-0.02,sell,198,979555.9243887798,9280.26,0.01,970275.66,0.06
2022-07-08,xxx20,45.69,47.56,44.93,46.82,-0.0,sell,159,979501.5223358598,7444.38,0.01,972057.14,0.04
2022-07-15,xxx20,46.42,50.62,43.44,49.98,0.07,sell,128,979893.2584339498,6397.44,0.01,973495.82,0.03
2022-07-22,xxx20,50.66,53.02,49.73,51.91,0.04,sell,103,980108.7688676998,5346.73,0.01,974762.04,0.03
2022-07-29,xxx20,52.43,53.15,51.24,51.9,-0.0,sell,83,980118.1144712998,4307.7,0.0,975810.41,0.02
2022-08-05,xxx20,51.49,52.34,50.73,51.66,-0.0,sell,67,980095.2952700199,3461.22,0.0,976634.08,0.02
2022-08-12,xxx20,51.97,54.47,51.41,54.38,0.05,sell,54,980246.05953794,2936.52,0.0,977309.54,0.02
2022-08-19,xxx20,53.75,54.56,52.37,52.61,-0.03,sell,44,980161.7670625399,2314.84,0.0,977846.93,0.01
2022-08-26,xxx20,51.56,52.34,49.75,49.78,-0.05,sell,36,980051.39745014,1792.08,0.0,978259.32,0.01
2022-09-02,xxx20,49.67,50.15,47.81,48.84,-0.02,sell,29,980023.28931712,1416.36,0.0,978606.93,0.01
2022-09-09,xxx20,48.97,51.01,47.6,50.67,0.04,sell,24,980067.80358132,1216.08,0.0,978851.72,0.01
2022-09-16,xxx20,51.26,51.64,47.47,48.11,-0.05,sell,20,980018.91880032,962.2,0.0,979056.72,0.0
2022-09-23,xxx20,47.49,48.48,43.3,44.26,-0.08,sell,16,979954.7943360001,708.16,0.0,979246.63,0.0
2022-09-30,xxx20,43.69,44.18,41.61,41.67,-0.06,sell,13,979919.3812271601,541.71,0.0,979377.67,0.0
2022-10-07,xxx20,41.55,44.75,41.06,42.19,0.01,sell,11,979924.83924448,464.09,0.0,979460.75,0.0
2022-10-14,xxx20,42.49,44.42,40.01,43.23,0.02,sell,9,979934.77722232,389.07,0.0,979545.71,0.0
2022-10-21,xxx20,44.31,44.95,42.68,44.26,0.02,sell,8,979944.0861730201,354.08,0.0,979590.01,0.0
2022-10-28,xxx20,44.32,46.28,43.91,46.13,0.04,sell,7,979957.2251235102,322.91,0.0,979634.32,0.0
2022-11-04,xxx20,45.71,47.01,44.27,45.13,-0.02,sell,6,979950.7940448102,270.78,0.0,979680.01,0.0
2022-11-11,xxx20,45.48,50.57,45.15,50.19,0.11,sell,5,979976.4329709401,250.95,0.0,979725.48,0.0
2022-11-18,xxx20,49.94,50.42,47.4,48.66,-0.03,sell,4,979970.0518034103,194.64,0.0,979775.41,0.0
2022-11-25,xxx20,48.66,49.68,47.85,48.29,-0.01,sell,4,979968.5718034103,193.16,0.0,979775.41,0.0
2022-12-02,xxx20,47.91,48.67,46.19,47.24,-0.02,sell,4,979964.3718034102,188.96,0.0,979775.41,0.0
2022-12-09,xxx20,46.94,47.12,44.2,44.86,-0.05,sell,4,979954.8518034102,179.44,0.0,979775.41,0.0
2022-12-16,xxx20,44.65,47.85,43.81,44.35,-0.01,sell,4,979952.8118034103,177.4,0.0,979775.41,0.0
2022-12-23,xxx20,44.36,44.89,42.91,44.26,-0.0,sell,4,979952.4518034103,177.04,0.0,979775.41,0.0
