date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx97,76.06,76.51,68.76,74.49,-0.04,,,,,,
2016-02-29,xxx97,74.08,74.78,66.12,72.39,-0.03,,,,,,
2016-03-31,xxx97,72.99,77.0,69.58,76.48,0.06,,,,,,
2016-04-29,xxx97,76.25,81.73,75.8,77.24,0.01,,,,,,
2016-05-31,xxx97,77.81,79.87,76.22,78.94,0.02,,,,,,
2016-06-30,xxx97,78.69,81.71,73.8,74.17,-0.06,,,,,,
2016-07-29,xxx97,74.5,80.17,73.83,78.05,0.05,,,,,,
2016-08-31,xxx97,78.31,81.76,77.73,80.9,0.04,,,,,,
2016-09-30,xxx97,81.14,83.79,80.97,82.7,0.02,,,,,,
2016-10-31,xxx97,82.42,83.7,81.11,82.51,-0.0,,,,,,
2016-11-30,xxx97,82.64,83.96,77.28,77.32,-0.06,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx97,77.57,80.39,75.17,78.02,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx97,78.76,84.27,78.49,82.71,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx97,82.9,88.49,81.57,87.94,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx97,88.74,92.05,87.85,88.87,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx97,89.14,92.8,88.13,91.22,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx97,91.29,95.53,91.14,95.23,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx97,95.4,96.6,92.8,93.78,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx97,94.38,101.18,93.19,99.56,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx97,100.36,104.2,99.43,103.52,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx97,104.04,106.83,102.26,105.24,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx97,105.54,110.74,104.9,109.98,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx97,110.5,113.62,106.9,112.59,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx97,112.38,114.92,106.6,114.02,0.01,,0,1000000.0,0.0,0.0,1000000.0
