date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx34,103.12,103.43,90.42,95.82,-0.09,,,,,,
2016-02-29,xxx34,95.08,97.0,86.25,95.52,-0.0,,,,,,
2016-03-31,xxx34,95.9,100.37,95.53,99.31,0.04,,,,,,
2016-04-29,xxx34,98.8,105.6,95.8,103.26,0.04,,,,,,
2016-05-31,xxx34,103.3,106.75,97.51,99.22,-0.04,,,,,,
2016-06-30,xxx34,98.67,100.96,94.47,97.82,-0.01,,,,,,
2016-07-29,xxx34,97.75,100.8,95.82,95.95,-0.02,,,,,,
2016-08-31,xxx34,96.15,99.27,94.16,94.46,-0.02,,,,,,
2016-09-30,xxx34,94.73,94.96,91.19,92.86,-0.02,,,,,,
2016-10-31,xxx34,92.47,94.4,90.31,92.69,-0.0,,,,,,
2016-11-30,xxx34,92.78,100.29,91.66,99.12,0.07,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx34,99.13,106.26,98.25,104.22,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx34,105.3,111.05,105.2,110.65,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx34,110.71,111.99,108.58,110.09,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx34,110.66,113.71,110.04,113.39,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx34,113.18,116.1,112.04,115.6,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx34,115.59,115.61,105.23,107.94,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx34,107.73,108.64,103.17,106.25,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx34,106.76,110.19,102.72,109.93,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx34,109.98,110.83,100.5,101.2,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx34,101.65,102.55,96.2,98.57,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx34,99.31,100.98,96.8,97.81,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx34,98.13,106.26,97.9,104.82,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx34,104.58,112.67,103.87,107.51,0.03,,0,1000000.0,0.0,0.0,1000000.0
