date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2016-01-29,xxx40,146.41,147.0,119.71,132.88,-0.11,,,,,,,
2016-02-29,xxx40,131.61,139.53,122.78,136.88,0.03,,,,,,,
2016-03-31,xxx40,138.16,164.84,137.3,162.72,0.19,,,,,,,
2016-04-29,xxx40,162.31,169.3,160.73,165.11,0.01,,,,,,,
2016-05-31,xxx40,165.6,168.18,156.91,164.97,-0.0,,,,,,,
2016-06-30,xxx40,163.9,166.5,146.19,151.78,-0.08,,,,,,,
2016-07-29,xxx40,154.47,163.64,150.0,161.9,0.07,,,,,,,
2016-08-31,xxx40,162.0,169.57,158.62,164.93,0.02,,,,,,,
2016-09-30,xxx40,165.5,177.36,158.2,174.68,0.06,,,,,,,
2016-10-31,xxx40,173.86,176.35,168.0,174.32,-0.0,,,,,,,
2016-11-30,xxx40,174.25,192.58,170.16,191.67,0.1,keep,0,1000000,0.0,0.0,1000000.0,
2016-12-30,xxx40,192.0,201.57,185.68,186.2,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-01-31,xxx40,186.57,196.42,184.3,189.11,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-02-28,xxx40,189.28,195.57,183.87,192.98,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-03-31,xxx40,194.89,198.6,184.3,195.15,0.01,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-04-28,xxx40,195.86,199.17,182.89,189.7,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-05-31,xxx40,189.91,195.94,186.0,193.84,0.02,keep,0,1000000.0,0.0,0.0,1000000.0,
2017-06-30,xxx40,194.58,218.36,193.94,217.33,0.12,buy,0,1000000.0,0.0,0.0,1000000.0,
2017-07-31,xxx40,218.49,219.99,206.22,208.03,-0.04,sell,915,990419.95,190347.45,0.19,800072.5,0.0
2017-08-31,xxx40,209.34,215.15,203.13,214.38,0.03,sell,732,995305.22376781,156926.16,0.16,838379.06,0.83
2017-09-29,xxx40,215.12,226.34,209.67,225.58,0.05,keep,586,1001974.32686655,132189.88,0.13,869784.45,0.68
2017-10-31,xxx40,225.51,231.35,217.77,225.81,0.0,keep,586,1002109.10686655,132324.66,0.13,869784.45,
2017-11-30,xxx40,227.0,233.89,214.17,231.46,0.02,keep,586,1005420.0068665501,135635.56,0.13,869784.45,
2017-12-29,xxx40,231.72,255.11,226.17,249.54,0.08,,586,1016014.88686655,146230.44,0.14,869784.45,
