date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx31,89.53,90.11,75.33,86.47,-0.04,,,,,,
2016-02-29,xxx31,85.15,89.84,79.85,83.44,-0.04,,,,,,
2016-03-31,xxx31,84.12,97.91,83.37,95.4,0.14,,,,,,
2016-04-29,xxx31,93.69,104.26,92.43,102.18,0.07,,,,,,
2016-05-31,xxx31,101.83,103.85,98.52,101.0,-0.01,,,,,,
2016-06-30,xxx31,100.24,105.0,98.77,104.83,0.04,,,,,,
2016-07-29,xxx31,104.78,107.58,99.85,102.48,-0.02,,,,,,
2016-08-31,xxx31,101.33,103.6,97.91,100.58,-0.02,,,,,,
2016-09-30,xxx31,100.35,104.34,97.52,102.92,0.02,,,,,,
2016-10-31,xxx31,102.55,105.46,99.61,104.75,0.02,,,,,,
2016-11-30,xxx31,105.51,112.98,104.25,111.56,0.06,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx31,112.79,119.0,112.21,117.7,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx31,118.38,119.0,110.72,111.35,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx31,111.2,114.28,109.27,112.5,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx31,112.92,114.39,105.82,107.37,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx31,107.22,110.67,103.83,106.7,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx31,106.26,107.71,103.07,103.48,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx31,103.69,108.49,102.55,104.33,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx31,104.24,110.0,102.56,109.19,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx31,109.54,111.44,105.3,107.62,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx31,107.68,118.33,107.51,117.5,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx31,116.42,120.89,112.57,115.89,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx31,116.3,119.15,113.9,118.99,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx31,119.81,126.2,118.52,125.19,0.05,,0,1000000.0,0.0,0.0,1000000.0
