date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx33,91.06,92.13,81.25,86.65,-0.07,,,,,,
2016-02-29,xxx33,86.42,89.88,82.86,89.27,0.03,,,,,,
2016-03-31,xxx33,89.87,95.89,88.3,94.86,0.06,,,,,,
2016-04-29,xxx33,94.34,97.52,92.45,96.75,0.02,,,,,,
2016-05-31,xxx33,96.73,100.5,95.42,98.36,0.02,,,,,,
2016-06-30,xxx33,97.77,101.0,96.98,101.0,0.03,,,,,,
2016-07-29,xxx33,101.34,102.79,77.34,81.44,-0.19,,,,,,
2016-08-31,xxx33,81.24,82.64,79.86,81.41,-0.0,,,,,,
2016-09-30,xxx33,81.55,81.85,76.15,78.39,-0.04,,,,,,
2016-10-31,xxx33,77.96,81.24,75.71,78.55,0.0,,,,,,
2016-11-30,xxx33,78.71,81.3,76.39,78.17,-0.0,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx33,78.13,80.62,76.27,77.84,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx33,78.44,84.11,78.22,83.92,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx33,84.55,86.33,82.56,85.55,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx33,86.55,88.01,85.21,85.53,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx33,85.66,86.99,81.57,83.33,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx33,83.57,85.48,81.36,84.94,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx33,85.27,87.0,83.65,84.39,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx33,84.78,85.95,80.68,81.49,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx33,81.56,83.59,78.97,83.42,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx33,83.37,88.62,82.68,85.78,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx33,86.0,92.47,83.81,92.27,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx33,92.37,94.82,91.65,94.36,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx33,94.49,95.16,92.04,92.82,-0.02,,0,1000000.0,0.0,0.0,1000000.0
