date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx43,99.77,100.68,82.33,83.0,-0.18,,,,,,
2016-02-29,xxx43,82.32,91.5,81.89,87.25,0.05,,,,,,
2016-03-31,xxx43,87.9,94.31,86.85,91.86,0.05,,,,,,
2016-04-29,xxx43,91.34,103.1,87.8,88.21,-0.04,,,,,,
2016-05-31,xxx43,88.7,89.45,81.28,87.06,-0.01,,,,,,
2016-06-30,xxx43,87.23,88.24,79.45,83.42,-0.04,,,,,,
2016-07-29,xxx43,83.15,88.85,79.37,79.47,-0.05,,,,,,
2016-08-31,xxx43,79.81,82.1,77.58,78.38,-0.01,,,,,,
2016-09-30,xxx43,78.43,82.07,76.67,79.12,0.01,,,,,,
2016-10-31,xxx43,78.63,78.97,72.21,73.63,-0.07,,,,,,
2016-11-30,xxx43,73.63,80.0,71.39,73.7,0.0,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx43,73.97,76.32,70.83,71.61,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx43,72.34,76.98,69.78,72.45,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx43,72.72,73.3,65.38,70.48,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx43,70.82,70.99,66.8,67.92,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx43,67.85,68.96,65.7,68.55,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx43,68.54,69.16,63.88,64.89,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx43,65.01,72.17,63.75,70.78,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx43,71.11,76.49,68.54,76.09,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx43,76.35,84.13,71.82,83.71,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx43,83.4,86.27,79.21,81.02,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx43,81.21,84.23,72.76,74.96,-0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx43,74.69,75.85,70.05,74.78,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx43,74.44,77.15,71.61,71.64,-0.04,,0,1000000.0,0.0,0.0,1000000.0
