date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2016-01-29,xxx59,74.69,76.47,66.93,71.66,-0.06,,,,,,
2016-02-29,xxx59,70.54,72.89,62.62,67.53,-0.06,,,,,,
2016-03-31,xxx59,68.18,76.38,66.92,75.75,0.12,,,,,,
2016-04-29,xxx59,75.63,77.63,74.67,76.02,0.0,,,,,,
2016-05-31,xxx59,75.33,80.69,74.56,80.13,0.05,,,,,,
2016-06-30,xxx59,79.86,80.76,75.61,79.17,-0.01,,,,,,
2016-07-29,xxx59,79.34,83.65,78.82,82.28,0.04,,,,,,
2016-08-31,xxx59,81.91,82.68,75.81,76.56,-0.07,,,,,,
2016-09-30,xxx59,76.69,77.08,70.4,72.21,-0.06,,,,,,
2016-10-31,xxx59,72.06,73.22,66.38,66.65,-0.08,,,,,,
2016-11-30,xxx59,66.44,72.37,64.87,70.55,0.06,keep,0,1000000,0.0,0.0,1000000.0
2016-12-30,xxx59,70.34,76.46,69.92,71.12,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2017-01-31,xxx59,71.71,74.75,70.49,73.08,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-02-28,xxx59,72.91,77.52,71.79,74.37,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-03-31,xxx59,81.28,84.0,80.28,82.21,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2017-04-28,xxx59,83.11,85.76,81.05,84.88,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2017-05-31,xxx59,84.84,86.25,78.1,78.77,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2017-06-30,xxx59,78.77,81.45,75.79,77.53,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2017-07-31,xxx59,78.0,78.45,71.58,77.4,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-08-31,xxx59,77.41,78.91,70.76,73.89,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2017-09-29,xxx59,74.19,80.15,73.72,79.94,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2017-10-31,xxx59,80.04,82.74,79.4,79.95,0.0,keep,0,1000000.0,0.0,0.0,1000000.0
2017-11-30,xxx59,79.62,84.68,75.36,83.37,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2017-12-29,xxx59,83.24,93.55,82.12,92.94,0.12,,0,1000000.0,0.0,0.0,1000000.0
