date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx54,35.85,37.42,35.64,37.35,0.04,,,,,,,
2022-01-14,xxx54,37.46,38.12,36.9,38.02,0.02,,,,,,,
2022-01-21,xxx54,37.97,38.08,36.9,37.0,-0.03,,,,,,,
2022-01-28,xxx54,36.96,37.19,35.27,36.05,-0.03,,,,,,,
2022-02-04,xxx54,35.71,36.65,34.7,34.75,-0.04,,,,,,,
2022-02-11,xxx54,34.8,35.29,34.2,34.73,-0.0,,,,,,,
2022-02-18,xxx54,34.8,39.1,34.07,38.46,0.11,,,,,,,
2022-02-25,xxx54,38.35,40.58,38.06,39.73,0.03,,,,,,,
2022-03-04,xxx54,38.88,40.17,38.21,39.84,0.0,,,,,,,
2022-03-11,xxx54,39.49,40.87,37.15,37.36,-0.06,,,,,,,
2022-03-18,xxx54,37.55,38.36,37.08,37.62,0.01,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx54,37.59,39.36,37.45,39.29,0.04,buy,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx54,39.34,39.96,38.76,39.93,0.02,sell,5082,1002947.56,202924.26,0.2,800023.3,0.0
2022-04-08,xxx54,39.81,41.99,38.9,40.94,0.03,keep,4066,1006921.1699232,166462.04,0.17,840459.13,0.97
2022-04-14,xxx54,41.3,42.43,40.89,42.29,0.03,sell,4066,1012410.2699232001,171951.14,0.17,840459.13,
2022-04-22,xxx54,42.28,44.48,41.89,43.18,0.02,keep,3253,1015288.3615004901,140464.54,0.14,874823.82,0.82
2022-04-29,xxx54,43.06,43.89,41.78,42.63,-0.01,sell,3253,1013499.2115004901,138675.39,0.14,874823.82,
2022-05-06,xxx54,42.72,43.67,41.29,43.59,0.02,sell,2603,1016049.4311589901,113464.77,0.11,902584.66,0.66
2022-05-13,xxx54,43.46,44.87,42.62,44.29,0.02,keep,2083,1017434.1948049901,92256.07,0.09,925178.12,0.54
2022-05-20,xxx54,44.38,44.53,37.75,38.37,-0.13,keep,2083,1005102.8348049901,79924.71,0.08,925178.12,
2022-05-27,xxx54,38.84,40.0,35.2,37.83,-0.01,sell,2083,1003978.0148049901,78799.89,0.08,925178.12,
2022-06-03,xxx54,37.66,38.18,34.76,36.3,-0.04,sell,1667,1001352.2463905901,60512.1,0.06,940840.15,0.38
2022-06-10,xxx54,36.37,38.06,36.21,37.45,0.03,keep,1334,1002906.0324981102,49958.3,0.05,952947.73,0.29
2022-06-17,xxx54,37.02,37.34,34.83,35.58,-0.05,keep,1334,1000411.4524981101,47463.72,0.05,952947.73,
2022-06-24,xxx54,35.85,38.5,35.65,38.4,0.08,keep,1334,1004173.3324981101,51225.6,0.05,952947.73,
2022-07-01,xxx54,38.37,39.01,37.55,38.64,0.01,keep,1334,1004493.4924981102,51545.76,0.05,952947.73,
2022-07-08,xxx54,38.48,38.65,37.47,38.37,-0.01,keep,1334,1004133.3124981101,51185.58,0.05,952947.73,
2022-07-15,xxx54,38.48,39.44,37.83,38.01,-0.01,keep,1334,1003653.0724981101,50705.34,0.05,952947.73,
2022-07-22,xxx54,38.23,39.12,37.82,38.32,0.01,keep,1334,1004066.6124981102,51118.88,0.05,952947.73,
2022-07-29,xxx54,38.37,38.68,35.3,36.83,-0.04,keep,1334,1002078.9524981101,49131.22,0.05,952947.73,
2022-08-05,xxx54,37.02,37.69,36.61,37.57,0.02,keep,1334,1003066.1124981102,50118.38,0.05,952947.73,
2022-08-12,xxx54,37.79,39.33,37.66,38.67,0.03,keep,1334,1004533.5124981102,51585.78,0.05,952947.73,
2022-08-19,xxx54,38.49,38.95,37.81,38.53,-0.0,keep,1334,1004346.7524981102,51399.02,0.05,952947.73,
2022-08-26,xxx54,38.48,39.02,38.1,38.11,-0.01,keep,1334,1003786.4724981101,50838.74,0.05,952947.73,
2022-09-02,xxx54,37.95,38.48,37.04,37.31,-0.02,keep,1334,1002719.2724981102,49771.54,0.05,952947.73,
2022-09-09,xxx54,37.4,37.61,35.82,36.46,-0.02,keep,1334,1001585.3724981102,48637.64,0.05,952947.73,
2022-09-16,xxx54,36.67,36.88,34.26,34.71,-0.05,keep,1334,999250.8724981102,46303.14,0.05,952947.73,
2022-09-23,xxx54,34.7,35.16,33.46,33.92,-0.02,keep,1334,998197.0124981102,45249.28,0.05,952947.73,
2022-09-30,xxx54,33.73,34.45,32.73,33.35,-0.02,keep,1334,997436.6324981102,44488.9,0.04,952947.73,
2022-10-07,xxx54,33.57,34.69,32.81,33.03,-0.01,keep,1334,997009.7524981102,44062.02,0.04,952947.73,
2022-10-14,xxx54,34.0,36.48,33.55,35.73,0.08,keep,1334,1000611.5524981101,47663.82,0.05,952947.73,
2022-10-21,xxx54,35.87,36.43,34.89,35.21,-0.01,sell,1334,999917.8724981102,46970.14,0.05,952947.73,
2022-10-28,xxx54,35.77,39.05,35.7,38.94,0.11,sell,1068,1004047.5810887503,41587.92,0.04,962459.66,0.23
2022-11-04,xxx54,38.93,39.04,37.49,38.02,-0.02,keep,855,1003256.5216525901,32507.1,0.03,970749.42,0.2
2022-11-11,xxx54,38.26,38.55,36.03,36.99,-0.03,keep,855,1002375.8716525901,31626.45,0.03,970749.42,
2022-11-18,xxx54,37.14,38.14,36.55,38.1,0.03,keep,855,1003324.9216525902,32575.5,0.03,970749.42,
2022-11-25,xxx54,38.25,39.18,38.03,38.9,0.02,keep,855,1004008.9216525902,33259.5,0.03,970749.42,
2022-12-02,xxx54,39.0,40.1,38.37,39.83,0.02,keep,855,1004804.0716525902,34054.65,0.03,970749.42,
2022-12-09,xxx54,39.56,40.44,39.25,39.94,0.0,keep,855,1004898.1216525901,34148.7,0.03,970749.42,
2022-12-16,xxx54,40.02,40.63,39.19,39.92,-0.0,keep,855,1004881.0216525901,34131.6,0.03,970749.42,
2022-12-23,xxx54,40.03,40.67,39.48,40.52,0.02,keep,855,1005394.0216525901,34644.6,0.03,970749.42,
2022-12-30,xxx54,40.62,41.19,40.32,40.71,0.0,keep,855,1005556.4716525902,34807.05,0.03,970749.42,
2023-01-06,xxx54,40.53,42.78,40.29,42.59,0.05,keep,855,1007163.8716525901,36414.45,0.04,970749.42,
2023-01-13,xxx54,42.39,42.8,42.14,42.42,-0.0,keep,855,1007018.5216525901,36269.1,0.04,970749.42,
2023-01-20,xxx54,42.36,42.62,39.31,39.88,-0.06,keep,855,1004846.8216525902,34097.4,0.03,970749.42,
2023-01-27,xxx54,40.03,40.46,39.08,39.69,-0.0,keep,855,1004684.3716525901,33934.95,0.03,970749.42,
2023-02-03,xxx54,39.78,40.79,39.22,39.38,-0.01,keep,855,1004419.3216525902,33669.9,0.03,970749.42,
2023-02-10,xxx54,39.35,39.96,38.68,39.63,0.01,keep,855,1004633.0716525902,33883.65,0.03,970749.42,
2023-02-17,xxx54,39.82,40.41,39.28,40.0,0.01,keep,855,1004949.4216525902,34200.0,0.03,970749.42,
2023-02-24,xxx54,40.0,40.25,39.28,39.61,-0.01,keep,855,1004615.9716525902,33866.55,0.03,970749.42,
2023-03-03,xxx54,39.81,40.02,38.1,39.04,-0.01,keep,855,1004128.6216525901,33379.2,0.03,970749.42,
2023-03-10,xxx54,38.95,39.06,37.62,37.94,-0.03,keep,855,1003188.1216525901,32438.7,0.03,970749.42,
2023-03-17,xxx54,37.73,38.74,37.43,37.63,-0.01,keep,855,1002923.0716525902,32173.65,0.03,970749.42,
2023-03-24,xxx54,37.69,38.34,37.22,38.18,0.01,keep,855,1003393.3216525902,32643.9,0.03,970749.42,
2023-03-31,xxx54,38.29,39.04,38.29,38.67,0.01,keep,855,1003812.2716525901,33062.85,0.03,970749.42,
2023-04-06,xxx54,38.71,39.36,38.17,39.14,0.01,keep,855,1004214.1216525901,33464.7,0.03,970749.42,
2023-04-14,xxx54,39.2,39.52,38.7,39.1,-0.0,keep,855,1004179.9216525902,33430.5,0.03,970749.42,
2023-04-21,xxx54,39.19,39.56,38.95,39.22,0.0,keep,855,1004282.5216525901,33533.1,0.03,970749.42,
2023-04-28,xxx54,39.2,39.84,39.01,39.27,0.0,keep,855,1004325.2716525901,33575.85,0.03,970749.42,
2023-05-05,xxx54,39.35,41.47,39.15,41.32,0.05,keep,855,1006078.0216525901,35328.6,0.04,970749.42,
2023-05-12,xxx54,41.24,41.33,40.33,40.66,-0.02,keep,855,1005513.7216525902,34764.3,0.03,970749.42,
2023-05-19,xxx54,40.8,40.82,38.33,39.07,-0.04,keep,855,1004154.2716525901,33404.85,0.03,970749.42,
2023-05-26,xxx54,39.28,39.34,37.86,38.34,-0.02,keep,855,1003530.1216525901,32780.7,0.03,970749.42,
2023-06-02,xxx54,38.0,38.54,37.74,38.51,0.0,keep,855,1003675.4716525902,32926.05,0.03,970749.42,
2023-06-09,xxx54,38.0,38.36,36.67,36.88,-0.04,keep,855,1002281.8216525902,31532.4,0.03,970749.42,
2023-06-16,xxx54,36.79,37.14,36.28,36.99,0.0,keep,855,1002375.8716525901,31626.45,0.03,970749.42,
2023-06-23,xxx54,37.05,37.15,35.86,35.91,-0.03,keep,855,1001452.4716525902,30703.05,0.03,970749.42,
2023-06-30,xxx54,35.93,35.93,34.83,35.5,-0.01,keep,855,1001101.9216525902,30352.5,0.03,970749.42,
2023-07-07,xxx54,35.49,36.03,35.39,35.46,-0.0,keep,855,1001067.7216525902,30318.3,0.03,970749.42,
