date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash,commission
2022-01-07,xxx22,642.75,653.09,609.7,610.49,-0.06,,,,,,,
2022-01-14,xxx22,610.49,626.64,600.54,607.69,-0.0,,,,,,,
2022-01-21,xxx22,593.39,597.27,568.82,569.69,-0.06,,,,,,,
2022-01-28,xxx22,580.11,592.2,549.59,590.47,0.04,,,,,,,
2022-02-04,xxx22,588.99,621.0,584.5,608.92,0.03,,,,,,,
2022-02-11,xxx22,610.12,615.84,602.51,604.73,-0.01,,,,,,,
2022-02-18,xxx22,605.69,615.6,588.39,596.83,-0.01,,,,,,,
2022-02-25,xxx22,599.34,603.15,566.05,601.16,0.01,,,,,,,
2022-03-04,xxx22,593.77,605.4,546.62,549.93,-0.09,,,,,,,
2022-03-11,xxx22,553.02,574.54,545.33,559.29,0.02,,,,,,,
2022-03-18,xxx22,561.82,583.72,556.03,577.32,0.03,keep,0,1000000,0.0,0.0,1000000.0,
2022-03-25,xxx22,573.96,577.65,544.59,558.26,-0.03,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-01,xxx22,557.47,574.21,545.01,561.68,0.01,sell,0,1000000.0,0.0,0.0,1000000.0,0.0
2022-04-08,xxx22,559.38,574.65,542.82,557.6,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0,0.0
2022-04-14,xxx22,560.38,572.08,547.06,555.32,-0.0,keep,0,1000000.0,0.0,0.0,1000000.0,
2022-04-22,xxx22,552.75,560.84,505.15,511.37,-0.08,sell,0,1000000.0,0.0,0.0,1000000.0,
2022-04-29,xxx22,513.46,517.66,415.01,428.49,-0.16,buy,0,1000000.0,0.0,0.0,1000000.0,0.0
2022-05-06,xxx22,431.49,471.29,410.33,459.77,0.07,buy,463,1013089.01,212873.51,0.21,800215.5,0.0
2022-05-13,xxx22,456.23,481.79,443.18,471.39,0.03,keep,813,1023771.5700000001,383240.07,0.37,640531.5,0.0
2022-05-20,xxx22,469.37,485.7,456.0,479.03,0.02,keep,813,1029982.8899999999,389451.39,0.38,640531.5,
2022-05-27,xxx22,482.65,515.66,468.01,509.94,0.06,keep,813,1055112.72,414581.22,0.39,640531.5,
2022-06-03,xxx22,507.86,514.21,489.5,491.07,-0.04,keep,813,1039771.4099999999,399239.91,0.38,640531.5,
2022-06-10,xxx22,493.16,498.06,470.01,474.19,-0.03,keep,813,1026047.97,385516.47,0.38,640531.5,
2022-06-17,xxx22,467.23,468.98,407.75,441.96,-0.07,sell,813,999844.98,359313.48,0.36,640531.5,
2022-06-24,xxx22,444.02,465.22,434.04,463.12,0.05,buy,651,1013950.71019998,301491.12,0.3,712459.59,1.53
2022-07-01,xxx22,463.12,483.2,454.09,480.92,0.04,keep,958,1031000.0401999799,460721.36,0.45,570278.68,0.0
2022-07-08,xxx22,473.53,484.31,457.85,463.55,-0.04,keep,958,1014359.58019998,444080.9,0.44,570278.68,
2022-07-15,xxx22,462.47,480.42,450.68,476.6,0.03,keep,958,1026861.48019998,456582.8,0.44,570278.68,
2022-07-22,xxx22,475.09,496.37,469.72,485.7,0.02,keep,958,1035579.2801999799,465300.6,0.45,570278.68,
2022-07-29,xxx22,489.77,489.94,425.0,432.1,-0.11,keep,958,984230.48019998,413951.8,0.42,570278.68,
2022-08-05,xxx22,424.55,469.99,421.16,462.98,0.07,keep,958,1013813.5201999799,443534.84,0.44,570278.68,
2022-08-12,xxx22,469.01,479.1,449.62,478.12,0.03,keep,958,1028317.64019998,458038.96,0.45,570278.68,
2022-08-19,xxx22,470.0,484.27,449.82,454.46,-0.05,keep,958,1005651.36019998,435372.68,0.43,570278.68,
2022-08-26,xxx22,452.83,457.31,425.35,425.77,-0.06,keep,958,978166.34019998,407887.66,0.42,570278.68,
2022-09-02,xxx22,423.39,429.68,405.35,407.14,-0.04,keep,958,960318.8001999799,390040.12,0.41,570278.68,
2022-09-09,xxx22,406.33,410.4,391.81,405.91,-0.0,keep,958,959140.46019998,388861.78,0.41,570278.68,
2022-09-16,xxx22,409.99,413.7,371.61,377.58,-0.07,keep,958,932000.3201999799,361721.64,0.39,570278.68,
2022-09-23,xxx22,374.77,377.55,318.53,321.66,-0.15,sell,958,878428.96019998,308150.28,0.35,570278.68,
2022-09-30,xxx22,321.44,324.74,302.94,303.35,-0.06,sell,767,864339.9482152499,232669.45,0.27,631670.5,1.31
2022-10-07,xxx22,307.99,332.02,304.17,312.53,0.03,sell,614,870683.8504685098,191893.42,0.22,678790.43,1.01
2022-10-14,xxx22,314.46,331.95,297.66,323.31,0.03,keep,492,876221.03032961,159068.52,0.18,717152.51,0.82
2022-10-21,xxx22,328.28,343.82,320.44,330.4,0.02,keep,492,879709.31032961,162556.8,0.18,717152.51,
