date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx87,39.06,39.06,36.32,37.45,-0.04,,,,,,
2018-02-28,xxx87,38.51,39.29,35.03,36.3,-0.03,,,,,,
2018-03-29,xxx87,36.31,37.81,34.44,35.65,-0.02,,,,,,
2018-04-30,xxx87,35.58,36.39,32.47,32.7,-0.08,,,,,,
2018-05-31,xxx87,32.75,32.91,31.17,32.32,-0.01,,,,,,
2018-06-29,xxx87,32.48,34.53,31.4,32.11,-0.01,,,,,,
2018-07-31,xxx87,32.16,32.8,30.13,31.97,-0.0,,,,,,
2018-08-31,xxx87,32.2,33.58,31.72,31.94,-0.0,,,,,,
2018-09-28,xxx87,31.78,34.28,31.48,33.58,0.05,,,,,,
2018-10-31,xxx87,33.66,34.3,28.85,30.68,-0.09,,,,,,
2018-11-30,xxx87,30.99,31.43,29.35,31.24,0.02,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx87,31.74,32.01,26.8,28.54,-0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx87,28.5,31.38,28.3,30.06,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx87,30.21,31.43,28.92,31.12,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx87,31.2,31.64,29.67,31.36,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx87,31.6,32.52,30.05,30.96,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx87,31.05,33.08,30.13,30.58,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx87,30.72,33.55,30.68,33.51,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx87,33.81,34.64,31.52,34.05,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx87,34.48,35.5,33.19,35.26,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx87,35.08,38.75,34.92,37.84,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx87,37.95,38.87,36.54,38.49,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx87,38.95,39.7,36.4,37.38,-0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx87,37.48,39.43,36.91,39.08,0.05,,0,1000000.0,0.0,0.0,1000000.0
