date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx27,187.23,199.88,183.88,194.87,0.05,,,,,,
2018-02-28,xxx27,193.41,195.52,175.79,190.9,-0.02,,,,,,
2018-03-29,xxx27,191.31,192.99,180.83,188.43,-0.01,,,,,,
2018-04-30,xxx27,186.91,199.04,180.94,197.16,0.05,,,,,,
2018-05-31,xxx27,196.49,201.77,190.18,198.24,0.01,,,,,,
2018-06-29,xxx27,195.45,212.46,195.0,208.98,0.05,,,,,,
2018-07-31,xxx27,208.42,224.62,206.05,218.71,0.05,,,,,,
2018-08-31,xxx27,218.65,233.52,215.01,233.13,0.07,,,,,,
2018-09-28,xxx27,233.14,245.16,231.51,234.88,0.01,,,,,,
2018-10-31,xxx27,235.81,237.57,217.0,228.63,-0.03,,,,,,
2018-11-30,xxx27,228.18,240.88,217.45,231.28,0.01,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx27,230.72,233.86,189.51,203.71,-0.12,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx27,200.5,215.56,199.85,214.63,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx27,214.0,219.69,205.75,218.74,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx27,219.76,242.44,215.77,242.14,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx27,243.07,248.7,240.31,245.53,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx27,245.34,251.01,233.05,239.58,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx27,239.78,268.94,238.08,264.26,0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx27,266.43,284.31,261.67,275.63,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx27,275.75,299.95,262.71,294.76,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx27,292.57,307.34,284.4,288.11,-0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx27,288.04,304.88,281.6,297.11,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx27,297.99,307.1,295.17,299.81,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx27,299.75,300.2,289.1,293.92,-0.02,,0,1000000.0,0.0,0.0,1000000.0
