date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx95,120.04,135.53,119.61,127.32,0.07,,,,,,
2018-02-28,xxx95,119.22,121.0,103.81,104.41,-0.18,,,,,,
2018-03-29,xxx95,104.96,111.2,101.45,104.66,0.0,,,,,,
2018-04-30,xxx95,104.33,114.46,102.4,113.5,0.08,,,,,,
2018-05-31,xxx95,113.55,118.77,108.16,116.12,0.02,,,,,,
2018-06-29,xxx95,116.69,119.17,105.1,106.23,-0.09,,,,,,
2018-07-31,xxx95,105.87,121.36,104.94,119.89,0.13,,,,,,
2018-08-31,xxx95,119.89,124.44,117.72,122.88,0.02,,,,,,
2018-09-28,xxx95,123.79,125.09,115.73,116.75,-0.05,,,,,,
2018-10-31,xxx95,118.55,119.22,103.83,106.54,-0.09,,,,,,
2018-11-30,xxx95,106.89,115.44,105.48,115.29,0.08,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx95,116.62,117.29,89.89,97.53,-0.15,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx95,96.12,108.0,94.19,105.4,0.08,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx95,105.72,112.28,105.26,110.2,0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx95,110.94,112.9,104.94,111.74,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx95,113.19,115.03,103.02,106.22,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx95,106.06,106.95,92.65,92.92,-0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx95,92.84,103.69,92.83,103.27,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx95,104.58,121.3,101.16,119.47,0.16,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx95,118.87,120.77,110.51,118.66,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx95,117.66,123.63,116.19,119.82,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx95,120.25,120.7,111.78,115.17,-0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx95,116.46,125.31,116.11,119.73,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx95,120.09,121.32,114.25,117.06,-0.02,,0,1000000.0,0.0,0.0,1000000.0
