date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx85,48.01,48.07,43.16,45.11,-0.06,,,,,,
2018-02-28,xxx85,45.11,45.3,42.38,43.06,-0.05,,,,,,
2018-03-29,xxx85,43.08,45.1,43.02,44.66,0.04,,,,,,
2018-04-30,xxx85,44.73,46.75,43.75,46.12,0.03,,,,,,
2018-05-31,xxx85,46.0,46.58,42.42,44.9,-0.03,,,,,,
2018-06-29,xxx85,44.81,46.85,42.73,46.31,0.03,,,,,,
2018-07-31,xxx85,46.42,48.65,46.02,48.6,0.05,,,,,,
2018-08-31,xxx85,48.42,49.43,43.63,43.78,-0.1,,,,,,
2018-09-28,xxx85,43.77,45.98,42.57,43.6,-0.0,,,,,,
2018-10-31,xxx85,43.49,46.33,42.51,45.03,0.03,,,,,,
2018-11-30,xxx85,45.04,47.69,44.33,47.33,0.05,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx85,47.08,47.98,42.5,43.92,-0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx85,43.89,48.68,43.26,48.6,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx85,48.54,50.54,47.81,49.69,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx85,49.79,52.65,49.35,51.68,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx85,51.68,53.29,50.89,53.22,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx85,52.23,54.77,52.16,53.5,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx85,53.5,56.54,53.15,55.28,0.03,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx85,55.1,57.08,54.44,56.2,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx85,56.25,58.84,55.38,58.26,0.04,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx85,58.28,62.36,58.24,61.77,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx85,61.6,62.88,60.45,62.66,0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx85,62.87,63.29,60.38,61.99,-0.01,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx85,61.84,64.25,60.09,63.7,0.03,,0,1000000.0,0.0,0.0,1000000.0
