date,code,open,high,low,close,change,decision,hold_num,equity,stock_value,actual_pos,cash
2018-01-31,xxx14,29.75,32.45,29.61,32.0,0.08,,,,,,
2018-02-28,xxx14,32.0,32.85,29.13,32.1,0.0,,,,,,
2018-03-29,xxx14,32.07,33.05,29.01,29.99,-0.07,,,,,,
2018-04-30,xxx14,29.8,31.17,28.75,29.92,-0.0,,,,,,
2018-05-31,xxx14,29.92,31.36,28.43,29.04,-0.03,,,,,,
2018-06-29,xxx14,29.49,30.41,28.01,28.19,-0.03,,,,,,
2018-07-31,xxx14,28.08,31.45,27.63,30.88,0.1,,,,,,
2018-08-31,xxx14,31.22,31.91,30.16,30.93,0.0,,,,,,
2018-09-28,xxx14,30.91,31.37,29.42,29.46,-0.05,,,,,,
2018-10-31,xxx14,29.68,30.79,25.88,27.5,-0.07,,,,,,
2018-11-30,xxx14,27.77,29.12,26.78,28.4,0.03,keep,0,1000000,0.0,0.0,1000000.0
2018-12-31,xxx14,28.99,29.04,22.66,24.64,-0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2019-01-31,xxx14,24.08,29.72,24.01,28.47,0.16,keep,0,1000000.0,0.0,0.0,1000000.0
2019-02-28,xxx14,28.6,29.67,27.86,29.08,0.02,keep,0,1000000.0,0.0,0.0,1000000.0
2019-03-29,xxx14,29.33,30.14,26.61,27.59,-0.05,keep,0,1000000.0,0.0,0.0,1000000.0
2019-04-30,xxx14,27.9,31.17,27.85,30.58,0.11,keep,0,1000000.0,0.0,0.0,1000000.0
2019-05-31,xxx14,30.56,30.89,26.48,26.6,-0.13,keep,0,1000000.0,0.0,0.0,1000000.0
2019-06-28,xxx14,26.59,29.27,26.4,29.0,0.09,keep,0,1000000.0,0.0,0.0,1000000.0
2019-07-31,xxx14,29.48,31.06,28.86,30.68,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-08-30,xxx14,30.55,31.07,26.21,27.51,-0.1,keep,0,1000000.0,0.0,0.0,1000000.0
2019-09-30,xxx14,27.21,30.32,26.61,29.17,0.06,keep,0,1000000.0,0.0,0.0,1000000.0
2019-10-31,xxx14,29.44,32.23,27.16,31.27,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-11-29,xxx14,31.7,33.6,31.37,33.32,0.07,keep,0,1000000.0,0.0,0.0,1000000.0
2019-12-31,xxx14,33.45,35.72,32.55,35.22,0.06,,0,1000000.0,0.0,0.0,1000000.0
