date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx601668_convert,4.99,5.28,4.96,5.24,0.048,,,,,,,,
2022-01-14,xx601668_convert,5.32,5.44,5.0,5.02,-0.042,,,,,,,,
2022-01-21,xx601668_convert,5.01,5.45,4.96,5.33,0.0618,,,,,,,,
2022-01-28,xx601668_convert,5.35,5.52,5.2,5.2,-0.0244,,,,,,,,
2022-02-11,xx601668_convert,5.27,5.77,5.27,5.6,0.0769,,,,,,,,
2022-02-18,xx601668_convert,5.6,5.63,5.26,5.5,-0.0179,,,,,,,,
2022-02-25,xx601668_convert,5.45,5.5,5.04,5.07,-0.0782,,,,,,,,
2022-03-04,xx601668_convert,5.06,5.5,5.03,5.45,0.075,,,,,,,,
2022-03-11,xx601668_convert,5.44,5.57,5.04,5.19,-0.0477,,,,,,,,
2022-03-18,xx601668_convert,5.13,5.32,4.67,4.98,-0.0405,,,,,,,,
2022-03-25,xx601668_convert,5.03,5.38,4.9,5.26,0.0562,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx601668_convert,5.22,5.55,5.2,5.51,0.0475,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx601668_convert,5.56,6.22,5.54,6.12,0.1107,buy,0,1000000,1000000.0,0.0,0.0,,
2022-04-15,xx601668_convert,6.11,6.24,5.84,6.04,-0.0131,sell,32600,800438.12,997342.12,196904.0,0.1974,49.88,
2022-04-22,xx601668_convert,6.05,6.23,5.72,5.89,-0.0248,keep,26080,839769.6900000001,993380.89,153611.2,0.1546,9.85,39.38
2022-04-29,xx601668_convert,5.8,6.3,5.65,6.28,0.0662,keep,26080,839769.6900000001,1003552.0900000001,163782.4,0.1632,,
2022-05-06,xx601668_convert,6.29,6.4,5.87,5.97,-0.0494,keep,26080,839769.6900000001,995467.29,155697.6,0.1564,,
2022-05-13,xx601668_convert,5.96,6.06,5.7,5.87,-0.0168,keep,26080,839769.6900000001,992859.29,153089.6,0.1542,,
2022-05-20,xx601668_convert,5.95,6.01,5.71,5.91,0.0068,keep,26080,839769.6900000001,993902.4900000001,154132.8,0.1551,,
2022-05-27,xx601668_convert,5.88,5.9,5.57,5.64,-0.0457,sell,26080,839769.6900000001,986860.89,147091.2,0.149,,
2022-06-02,xx601668_convert,5.65,5.7,5.42,5.45,-0.0337,sell,20864,869151.16,982859.9600000001,113708.8,0.1157,7.35,29.42
2022-06-10,xx601668_convert,5.45,5.49,5.27,5.48,0.0055,sell,16692,891818.4700000001,983290.6300000001,91472.16,0.093,5.67,22.7
2022-06-17,xx601668_convert,5.49,5.61,5.25,5.43,-0.0091,sell,13354,910087.42,982599.64,72512.22,0.0738,5.0,18.29
2022-06-24,xx601668_convert,5.44,5.63,5.38,5.43,-0.0,keep,10684,924566.02,982580.14,58014.12,0.059,5.0,14.5
2022-07-01,xx601668_convert,5.43,5.59,5.26,5.47,0.0551,keep,11190,924566.02,985775.3200000001,61209.3,0.0621,,
2022-07-08,xx601668_convert,5.45,5.47,5.29,5.39,-0.0146,keep,11190,924566.02,984880.12,60314.1,0.0612,,
2022-07-15,xx601668_convert,5.38,5.75,5.28,5.28,-0.0204,sell,11190,924566.02,983649.22,59083.2,0.0601,,
2022-07-22,xx601668_convert,5.3,5.39,5.07,5.11,-0.0322,keep,8952,936388.2000000001,982132.92,45744.72,0.0466,5.0,11.84
2022-07-29,xx601668_convert,5.11,5.27,5.03,5.04,-0.0137,sell,8952,936388.2000000001,981506.28,45118.08,0.046,,
2022-08-05,xx601668_convert,5.03,5.04,4.82,4.91,-0.0258,sell,7162,945360.0100000001,980525.4300000002,35165.42,0.0359,5.0,8.99
2022-08-12,xx601668_convert,4.9,4.96,4.8,4.92,0.002,sell,5730,952350.4900000001,980542.0900000001,28191.6,0.0288,5.0,7.0
2022-08-19,xx601668_convert,4.91,4.99,4.87,4.95,0.0061,sell,4584,957955.2700000001,980646.0700000002,22690.8,0.0231,5.0,5.62
2022-08-26,xx601668_convert,4.95,5.03,4.91,5.01,0.0121,keep,3668,962470.7800000001,980847.4600000002,18376.68,0.0187,5.0,4.53
2022-09-02,xx601668_convert,4.96,5.2,4.93,5.11,0.02,keep,3668,962470.7800000001,981214.2600000001,18743.48,0.0191,,
2022-09-09,xx601668_convert,5.1,5.38,5.08,5.36,0.0489,keep,3668,962470.7800000001,982131.2600000001,19660.48,0.02,,
2022-09-16,xx601668_convert,5.34,5.41,5.15,5.15,-0.0392,keep,3668,962470.7800000001,981360.9800000001,18890.2,0.0192,,
2022-09-23,xx601668_convert,5.17,5.29,5.05,5.22,0.0136,keep,3668,962470.7800000001,981617.7400000001,19146.96,0.0195,,
2022-09-30,xx601668_convert,5.21,5.26,4.98,5.15,-0.0134,keep,3668,962470.7800000001,981360.9800000001,18890.2,0.0192,,
2022-10-14,xx601668_convert,5.16,5.35,5.11,5.22,0.0136,keep,3668,962470.7800000001,981617.7400000001,19146.96,0.0195,,
2022-10-21,xx601668_convert,5.22,5.25,5.08,5.16,-0.0115,keep,3668,962470.7800000001,981397.6600000001,18926.88,0.0193,,
2022-10-28,xx601668_convert,5.15,5.16,4.83,4.9,-0.0504,keep,3668,962470.7800000001,980443.9800000001,17973.2,0.0183,,
2022-11-04,xx601668_convert,4.91,4.95,4.68,4.82,-0.0163,sell,3668,962470.7800000001,980150.5400000002,17679.76,0.018,,
2022-11-11,xx601668_convert,4.8,5.23,4.8,5.18,0.0747,keep,2935,965973.3400000001,981176.6400000001,15203.3,0.0155,5.0,3.51
2022-11-18,xx601668_convert,5.28,5.38,5.2,5.23,0.0097,keep,2935,965973.3400000001,981323.3900000001,15350.05,0.0156,,
2022-11-25,xx601668_convert,5.19,5.78,5.11,5.74,0.0975,buy,2935,965973.3400000001,982820.2400000001,16846.9,0.0171,,
2022-12-02,xx601668_convert,5.61,5.98,5.53,5.68,-0.0105,buy,37235,773159.1500000001,984653.9500000002,211494.8,0.2148,48.19,
2022-12-09,xx601668_convert,5.82,6.17,5.73,5.94,0.0458,buy,63735,618625.5300000001,997211.4300000002,378585.9,0.3796,38.62,
2022-12-16,xx601668_convert,5.9,5.95,5.58,5.69,-0.0421,keep,84635,495075.65000000014,976648.8000000002,481573.15,0.4931,30.88,
2022-12-23,xx601668_convert,5.67,5.74,5.37,5.42,-0.0475,keep,84635,495075.65000000014,953797.3500000001,458721.7,0.4809,,
2022-12-30,xx601668_convert,5.42,5.5,5.29,5.43,0.0018,keep,84635,495075.65000000014,954643.7000000002,459568.05,0.4814,,
2023-01-06,xx601668_convert,5.44,5.65,5.37,5.52,0.0166,buy,84635,495075.65000000014,962260.8500000001,467185.2,0.4855,,
2023-01-13,xx601668_convert,5.54,5.56,5.35,5.45,-0.0127,keep,102435,396260.9500000001,954531.7000000002,558270.75,0.5849,24.7,
2023-01-20,xx601668_convert,5.44,5.57,5.31,5.57,0.022,keep,102435,396260.9500000001,966823.9000000001,570562.95,0.5901,,
2023-02-03,xx601668_convert,5.6,5.62,5.39,5.41,-0.0287,keep,102435,396260.9500000001,950434.3,554173.35,0.5831,,
2023-02-10,xx601668_convert,5.37,5.52,5.34,5.43,0.0037,keep,102435,396260.9500000001,952483.0,556222.05,0.584,,
2023-02-17,xx601668_convert,5.41,5.57,5.36,5.37,-0.011,keep,102435,396260.9500000001,946336.9000000001,550075.95,0.5813,,
2023-02-24,xx601668_convert,5.38,5.79,5.37,5.62,0.0466,keep,102435,396260.9500000001,971945.6500000001,575684.7,0.5923,,
2023-03-03,xx601668_convert,5.59,6.16,5.52,6.11,0.0872,keep,102435,396260.9500000001,1022138.8,625877.85,0.6123,,
2023-03-10,xx601668_convert,6.21,6.28,5.83,5.84,-0.0442,keep,102435,396260.9500000001,994481.3500000001,598220.4,0.6015,,
2023-03-17,xx601668_convert,5.95,6.32,5.92,6.23,0.0668,buy,102435,396260.9500000001,1034431.0000000002,638170.05,0.6169,,
2023-03-24,xx601668_convert,6.27,6.54,5.9,5.92,-0.0498,keep,115035,317113.1700000001,998120.3700000001,681007.2,0.6823,19.78,
2023-03-31,xx601668_convert,5.91,5.97,5.72,5.8,-0.0203,sell,115035,317113.1700000001,984316.1700000002,667203.0,0.6778,,
2023-04-07,xx601668_convert,5.79,6.19,5.73,6.12,0.0552,keep,92028,449927.40000000014,1013138.7600000001,563211.36,0.5559,33.25,132.98
2023-04-14,xx601668_convert,6.11,6.53,6.05,6.49,0.0605,keep,92028,449927.40000000014,1047189.1200000001,597261.72,0.5703,,
2023-04-21,xx601668_convert,6.46,6.65,6.29,6.37,-0.0185,keep,92028,449927.40000000014,1036145.7600000001,586218.36,0.5658,,
2023-04-28,xx601668_convert,6.4,6.58,6.07,6.57,0.0314,keep,92028,449927.40000000014,1054551.3600000003,604623.96,0.5733,,
2023-05-05,xx601668_convert,6.5,7.05,6.45,6.92,0.0533,buy,92028,449927.40000000014,1086761.1600000001,636833.76,0.586,,
2023-05-12,xx601668_convert,6.92,7.35,6.53,6.53,-0.0564,keep,104928,360508.05000000016,1045687.8900000002,685179.84,0.6552,22.35,
2023-05-19,xx601668_convert,6.52,6.54,6.11,6.18,-0.0536,keep,104928,360508.05000000016,1008963.0900000001,648455.04,0.6427,,
2023-05-26,xx601668_convert,6.19,6.24,5.69,5.75,-0.0696,sell,104928,360508.05000000016,963844.0500000002,603336.0,0.626,,
2023-06-02,xx601668_convert,5.78,6.11,5.75,6.08,0.0574,keep,83943,481440.15000000014,991813.5900000001,510373.44,0.5146,30.27,121.08
2023-06-09,xx601668_convert,6.06,6.22,5.96,6.18,0.0164,,83943,481440.15000000014,1000207.8900000001,518767.74,0.5187,,
