date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx002410_convert,64.5,64.76,59.72,61.48,-0.0391,,,,,,,,
2022-01-14,xx002410_convert,61.26,61.85,59.13,59.55,-0.0314,,,,,,,,
2022-01-21,xx002410_convert,59.88,65.28,59.6,63.9,0.073,,,,,,,,
2022-01-28,xx002410_convert,63.88,65.25,59.9,61.5,-0.0376,,,,,,,,
2022-02-11,xx002410_convert,62.27,63.21,55.8,57.5,-0.065,,,,,,,,
2022-02-18,xx002410_convert,57.09,57.89,54.39,56.64,-0.015,,,,,,,,
2022-02-25,xx002410_convert,57.01,58.05,54.58,55.63,-0.0178,,,,,,,,
2022-03-04,xx002410_convert,55.63,56.98,51.3,51.48,-0.0746,,,,,,,,
2022-03-11,xx002410_convert,51.0,51.0,46.0,48.95,-0.0491,,,,,,,,
2022-03-18,xx002410_convert,48.39,49.25,43.03,48.7,-0.0051,,,,,,,,
2022-03-25,xx002410_convert,48.7,51.0,48.38,48.76,0.0012,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx002410_convert,48.09,53.13,47.14,52.88,0.0845,buy,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx002410_convert,53.69,53.69,50.0,50.73,-0.0407,sell,3700,801260.33,988961.33,187701.0,0.1898,49.67,
2022-04-15,xx002410_convert,50.54,50.9,45.9,49.01,-0.0339,keep,2960,838605.7899999999,983675.3899999999,145069.6,0.1475,9.35,37.39
2022-04-22,xx002410_convert,48.12,49.84,46.12,46.77,-0.0457,sell,2960,838605.7899999999,977044.99,138439.2,0.1417,,
2022-04-29,xx002410_convert,46.8,47.25,40.91,45.97,-0.0171,keep,2368,866270.85,975127.8099999999,108856.96,0.1116,6.92,27.7
2022-05-06,xx002410_convert,45.97,49.38,45.56,48.46,0.0542,keep,2368,866270.85,981024.13,114753.28,0.117,,
2022-05-13,xx002410_convert,47.64,49.36,45.17,46.88,-0.0263,keep,2383,866270.85,977985.89,111715.04,0.1142,,
2022-05-20,xx002410_convert,47.1,48.48,45.55,47.42,0.0115,keep,2383,866270.85,979272.71,113001.86,0.1154,,
2022-05-27,xx002410_convert,47.41,47.5,43.28,46.44,-0.0207,sell,2383,866270.85,976937.37,110666.52,0.1133,,
2022-06-02,xx002410_convert,47.4,54.65,47.4,52.3,0.1262,keep,1907,888800.2899999999,988536.3899999999,99736.1,0.1009,5.64,22.56
2022-06-10,xx002410_convert,52.34,53.76,51.36,52.11,-0.0036,keep,1907,888800.2899999999,988174.0599999999,99373.77,0.1006,,
2022-06-17,xx002410_convert,51.96,53.2,50.51,52.73,0.0119,keep,1907,888800.2899999999,989356.3999999999,100556.11,0.1016,,
2022-06-24,xx002410_convert,53.38,58.0,52.9,57.62,0.0927,keep,1907,888800.2899999999,998681.6299999999,109881.34,0.11,,
2022-07-01,xx002410_convert,57.36,58.68,52.74,53.22,-0.0764,buy,1907,888800.2899999999,990290.83,101490.54,0.1025,,
2022-07-08,xx002410_convert,53.62,54.61,51.97,52.72,-0.0094,keep,5207,711777.0499999999,986290.0899999999,274513.04,0.2783,44.24,
2022-07-15,xx002410_convert,52.41,52.41,46.5,47.41,-0.1007,keep,5207,711777.0499999999,958640.9199999999,246863.87,0.2575,,
2022-07-22,xx002410_convert,47.76,50.09,47.0,47.89,0.0101,sell,5207,711777.0499999999,961140.2799999999,249363.23,0.2594,,
2022-07-29,xx002410_convert,47.88,48.48,46.03,46.38,-0.0315,sell,4166,761547.43,954766.51,193219.08,0.2024,12.46,49.83
2022-08-05,xx002410_convert,46.76,48.21,45.11,47.42,0.0224,keep,3333,800441.5000000001,958492.3600000001,158050.86,0.1649,9.74,38.94
2022-08-12,xx002410_convert,48.3,50.3,47.01,49.82,0.0506,keep,3333,800441.5000000001,966491.56,166050.06,0.1718,,
2022-08-19,xx002410_convert,49.82,50.25,47.48,48.67,-0.0231,sell,3333,800441.5000000001,962658.6100000001,162217.11,0.1685,,
2022-08-26,xx002410_convert,48.59,53.28,47.55,50.61,0.0399,keep,2667,832755.3400000002,967732.2100000002,134976.87,0.1395,8.09,32.35
2022-09-02,xx002410_convert,50.07,51.26,47.83,49.01,-0.0316,sell,2667,832755.3400000002,963465.0100000002,130709.67,0.1357,,
2022-09-09,xx002410_convert,48.55,49.2,47.3,48.62,-0.008,keep,2134,858594.8200000002,962349.9000000001,103755.08,0.1078,6.47,25.87
2022-09-16,xx002410_convert,49.0,49.5,47.4,48.35,-0.0056,keep,2134,858594.8200000002,961773.7200000002,103178.9,0.1073,,
2022-09-23,xx002410_convert,48.0,48.09,45.1,45.21,-0.0649,sell,2134,858594.8200000002,955072.9600000002,96478.14,0.101,,
2022-09-30,xx002410_convert,44.9,47.2,43.6,45.63,0.0093,keep,1708,877693.8400000002,955629.8800000002,77936.04,0.0816,5.0,19.12
2022-10-14,xx002410_convert,45.6,47.64,43.12,47.44,0.0397,keep,1708,877693.8400000002,958721.3600000002,81027.52,0.0845,,
2022-10-21,xx002410_convert,47.01,48.26,43.85,47.03,-0.0086,keep,1708,877693.8400000002,958021.0800000002,80327.24,0.0838,,
2022-10-28,xx002410_convert,47.02,51.01,43.91,49.98,0.0627,keep,1708,877693.8400000002,963059.6800000002,85365.84,0.0886,,
2022-11-04,xx002410_convert,49.39,50.79,45.91,47.97,-0.0402,keep,1708,877693.8400000002,959626.6000000002,81932.76,0.0854,,
2022-11-11,xx002410_convert,47.7,51.0,46.93,50.27,0.0479,keep,1708,877693.8400000002,963555.0000000002,85861.16,0.0891,,
2022-11-18,xx002410_convert,52.0,55.43,51.51,53.6,0.0662,keep,1708,877693.8400000002,969242.6400000002,91548.8,0.0945,,
