date,code,open,high,low,close,change,decision,hold_num,cash,equity,stock_value,actual_pos,commission,tax
2022-01-07,xx600893_convert,63.71,64.48,56.0,56.18,-0.1147,,,,,,,,
2022-01-14,xx600893_convert,55.5,56.17,52.44,52.8,-0.0602,,,,,,,,
2022-01-21,xx600893_convert,52.5,54.93,48.66,50.23,-0.0487,,,,,,,,
2022-01-28,xx600893_convert,50.06,51.69,47.58,48.18,-0.0408,,,,,,,,
2022-02-11,xx600893_convert,49.1,50.3,46.44,48.03,-0.0031,,,,,,,,
2022-02-18,xx600893_convert,47.98,49.32,47.2,48.17,0.0029,,,,,,,,
2022-02-25,xx600893_convert,48.31,53.0,46.71,50.04,0.0388,,,,,,,,
2022-03-04,xx600893_convert,50.85,52.45,47.59,48.05,-0.0398,,,,,,,,
2022-03-11,xx600893_convert,48.75,48.93,40.3,44.13,-0.0816,,,,,,,,
2022-03-18,xx600893_convert,43.88,47.03,42.82,45.0,0.0197,,,,,,,,
2022-03-25,xx600893_convert,45.08,47.44,43.88,45.59,0.0131,keep,0,1000000,1000000,0.0,0.0,,
2022-04-01,xx600893_convert,44.99,47.3,43.56,44.35,-0.0272,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-08,xx600893_convert,44.37,44.44,41.5,41.86,-0.0561,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-15,xx600893_convert,40.8,40.8,37.45,38.0,-0.0922,keep,0,1000000,1000000.0,0.0,0.0,,
2022-04-22,xx600893_convert,37.68,39.65,36.41,36.66,-0.0353,buy,0,1000000,1000000.0,0.0,0.0,,
2022-04-29,xx600893_convert,35.8,37.88,31.7,37.78,0.0306,sell,5500,802995.76,1010785.76,207790.0,0.2056,49.24,
2022-05-06,xx600893_convert,37.69,39.8,37.0,39.09,0.0347,keep,4400,844391.9500000001,1016387.9500000001,171996.0,0.1692,10.36,41.45
2022-05-13,xx600893_convert,39.01,40.73,38.55,39.12,0.0008,keep,4400,844391.9500000001,1016519.9500000001,172128.0,0.1693,,
2022-05-20,xx600893_convert,39.72,40.22,38.17,39.68,0.0143,keep,4400,844391.9500000001,1018983.9500000001,174592.0,0.1713,,
2022-05-27,xx600893_convert,39.64,41.18,37.47,39.44,-0.006,sell,4400,844391.9500000001,1017927.9500000001,173536.0,0.1705,,
2022-06-02,xx600893_convert,39.69,41.15,38.79,41.02,0.0401,keep,3520,879266.7000000001,1023657.1000000001,144390.4,0.1411,8.73,34.92
2022-06-10,xx600893_convert,41.15,42.58,39.47,41.51,0.0119,keep,3520,879266.7000000001,1025381.9,146115.2,0.1425,,
2022-06-17,xx600893_convert,41.39,42.3,38.94,40.96,-0.0132,keep,3520,879266.7000000001,1023445.9000000001,144179.2,0.1409,,
2022-06-24,xx600893_convert,40.96,45.96,38.86,45.11,0.105,keep,3531,879266.7000000001,1038550.1100000001,159283.41,0.1534,,
2022-07-01,xx600893_convert,45.6,47.38,44.08,45.44,0.0073,buy,3531,879266.7000000001,1039715.3400000001,160448.64,0.1543,,
2022-07-08,xx600893_convert,45.4,53.8,45.2,52.3,0.151,buy,7331,706665.56,1090076.86,383411.3,0.3517,43.14,
2022-07-15,xx600893_convert,52.14,55.35,49.33,51.23,-0.0205,keep,10031,565825.3600000001,1079713.49,513888.13,0.4759,35.2,
2022-07-22,xx600893_convert,50.8,53.88,48.8,52.8,0.0306,keep,10031,565825.3600000001,1095462.1600000001,529636.8,0.4835,,
2022-07-29,xx600893_convert,53.5,54.01,49.5,49.77,-0.0574,keep,10031,565825.3600000001,1065068.2300000002,499242.87,0.4687,,
2022-08-05,xx600893_convert,49.88,53.8,48.29,51.22,0.0291,buy,10031,565825.3600000001,1079613.1800000002,513787.82,0.4759,,
2022-08-12,xx600893_convert,50.55,55.45,50.51,52.04,0.016,buy,12231,454565.5500000001,1091066.79,636501.24,0.5834,27.81,
2022-08-19,xx600893_convert,52.04,53.5,49.6,49.68,-0.0453,keep,13931,366058.4300000001,1058150.51,692092.08,0.6541,22.12,
2022-08-26,xx600893_convert,49.5,51.46,47.1,48.17,-0.0304,sell,13931,366058.4300000001,1037114.7000000002,671056.27,0.647,,
2022-09-02,xx600893_convert,47.7,50.53,44.79,45.22,-0.0612,sell,11145,498756.6900000002,1002733.5900000001,503976.9,0.5026,33.22,132.86
2022-09-09,xx600893_convert,44.8,48.96,44.8,48.03,0.0621,keep,8916,598468.8000000003,1026704.2800000003,428235.48,0.4171,24.96,99.84
2022-09-16,xx600893_convert,48.2,49.42,46.53,46.88,-0.0239,keep,8916,598468.8000000003,1016450.8800000004,417982.08,0.4112,,
2022-09-23,xx600893_convert,46.51,48.44,43.77,46.74,-0.003,keep,8916,598468.8000000003,1015202.6400000004,416733.84,0.4105,,
2022-09-30,xx600893_convert,46.22,47.17,41.84,41.95,-0.1025,sell,8916,598468.8000000003,972495.0000000002,374026.2,0.3846,,
2022-10-14,xx600893_convert,42.5,45.54,40.51,45.21,0.0777,sell,7133,674133.7700000004,996616.7000000004,322482.93,0.3236,18.94,75.76
2022-10-21,xx600893_convert,45.21,47.18,44.64,45.5,0.0064,keep,5707,738508.4000000004,998176.9000000004,259668.5,0.2601,16.11,64.46
2022-10-28,xx600893_convert,46.28,49.3,46.28,46.98,0.0325,keep,5707,738508.4000000004,1006623.2600000004,268114.86,0.2664,,
2022-11-04,xx600893_convert,44.9,49.23,43.0,48.07,0.0232,keep,5707,738508.4000000004,1012843.8900000004,274335.49,0.2709,,
2022-11-11,xx600893_convert,48.3,49.16,44.35,45.07,-0.0624,keep,5707,738508.4000000004,995722.8900000004,257214.49,0.2583,,
2022-11-18,xx600893_convert,44.9,45.49,43.08,43.85,-0.0271,sell,5707,738508.4000000004,988760.3500000003,250251.95,0.2531,,
2022-11-25,xx600893_convert,43.36,46.0,43.25,44.17,0.0073,keep,4566,787908.9200000004,989589.1400000004,201680.22,0.2038,12.37,49.46
