date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx55_convert,58.82,61.2,58.38,60.33,0.0189,,,,,85025,,,
2022-01-14,xxx55_convert,60.55,61.45,59.84,61.39,0.0175,,,,,93987,,,
2022-01-21,xxx55_convert,61.06,61.44,60.4,60.45,-0.0153,,,,,92871,,,
2022-01-28,xxx55_convert,59.9,60.93,58.57,60.84,0.0064,,,,,51807,,,
2022-02-04,xxx55_convert,60.3,61.78,60.15,60.96,0.0018,,,,,19141,,,
2022-02-11,xxx55_convert,61.38,62.33,60.15,60.29,-0.011,,,,,89926,,,
2022-02-18,xxx55_convert,60.16,62.82,59.28,62.54,0.0373,,,,,84265,,,
2022-02-25,xxx55_convert,62.43,62.9,59.22,62.85,0.005,,,,,22364,,,
2022-03-04,xxx55_convert,61.65,63.02,61.2,62.57,-0.0045,,,,,68890,,,
2022-03-11,xxx55_convert,62.01,62.07,57.5,57.92,-0.0743,,,,,72735,,,
2022-03-18,xxx55_convert,57.97,60.3,57.97,60.1,0.0376,keep,0,1000000,1000000,54019,0.0,0.0,
2022-03-25,xxx55_convert,60.5,61.61,60.0,61.53,0.0237,keep,0,1000000,1000000.0,66343,0.0,0.0,
2022-04-01,xxx55_convert,61.53,62.95,61.21,62.87,0.0217,keep,0,1000000,1000000.0,93789,0.0,0.0,
2022-04-08,xxx55_convert,62.6,64.04,61.72,63.83,0.0153,keep,0,1000000,1000000.0,47125,0.0,0.0,
2022-04-14,xxx55_convert,63.91,65.57,63.64,65.02,0.0187,keep,0,1000000,1000000.0,24245,0.0,0.0,
2022-04-22,xxx55_convert,64.77,67.0,64.18,65.25,0.0036,keep,0,1000000,1000000.0,83744,0.0,0.0,
2022-04-29,xxx55_convert,67.0,67.2,64.49,64.61,-0.0099,keep,0,1000000,1000000.0,27297,0.0,0.0,
2022-05-06,xxx55_convert,65.28,65.31,62.58,64.74,0.002,keep,0,1000000,1000000.0,39591,0.0,0.0,
2022-05-13,xxx55_convert,64.47,65.8,63.21,65.72,0.0152,keep,0,1000000,1000000.0,96510,0.0,0.0,
2022-05-20,xxx55_convert,65.44,66.38,59.66,60.98,-0.072,keep,0,1000000,1000000.0,39170,0.0,0.0,
2022-05-27,xxx55_convert,61.65,65.09,61.59,64.68,0.0607,keep,0,1000000,1000000.0,78628,0.0,0.0,
2022-06-03,xxx55_convert,64.08,64.31,62.11,62.97,-0.0264,keep,0,1000000,1000000.0,71897,0.0,0.0,
2022-06-10,xxx55_convert,63.33,63.77,60.46,61.41,-0.0248,keep,0,1000000,1000000.0,15919,0.0,0.0,
2022-06-17,xxx55_convert,60.75,62.29,58.25,59.43,-0.0323,keep,0,1000000,1000000.0,83107,0.0,0.0,
2022-06-24,xxx55_convert,59.49,63.06,59.01,63.04,0.0607,keep,0,1000000,1000000.0,19944,0.0,0.0,
2022-07-01,xxx55_convert,62.98,64.45,62.11,64.38,0.0213,keep,0,1000000,1000000.0,73253,0.0,0.0,
2022-07-08,xxx55_convert,64.18,64.18,62.42,63.14,-0.0192,keep,0,1000000,1000000.0,73798,0.0,0.0,
2022-07-15,xxx55_convert,62.99,63.46,61.3,62.5,-0.0102,keep,0,1000000,1000000.0,76254,0.0,0.0,
2022-07-22,xxx55_convert,62.52,62.65,60.79,61.59,-0.0146,keep,0,1000000,1000000.0,10698,0.0,0.0,
2022-07-29,xxx55_convert,61.55,64.29,61.31,64.17,0.0418,keep,0,1000000,1000000.0,84182,0.0,0.0,
2022-08-05,xxx55_convert,64.09,65.04,62.67,63.38,-0.0123,keep,0,1000000,1000000.0,41187,0.0,0.0,
2022-08-12,xxx55_convert,63.5,63.99,62.75,63.7,0.005,keep,0,1000000,1000000.0,36099,0.0,0.0,
2022-08-19,xxx55_convert,63.64,65.47,63.57,65.17,0.023,keep,0,1000000,1000000.0,77029,0.0,0.0,
