date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx101_convert,61.24,69.18,61.21,68.88,0.1256,,,,,86965,,,
2022-01-14,xxx101_convert,68.97,72.14,67.95,71.87,0.0435,,,,,31254,,,
2022-01-21,xxx101_convert,72.82,74.37,71.04,72.17,0.0042,,,,,77156,,,
2022-01-28,xxx101_convert,70.88,76.01,69.81,75.28,0.0431,,,,,17376,,,
2022-02-04,xxx101_convert,74.97,82.53,74.27,81.41,0.0813,,,,,70425,,,
2022-02-11,xxx101_convert,81.14,83.08,77.79,80.21,-0.0148,,,,,77231,,,
2022-02-18,xxx101_convert,79.58,79.84,76.42,77.36,-0.0354,,,,,50447,,,
2022-02-25,xxx101_convert,79.67,79.79,74.03,77.84,0.0063,,,,,86931,,,
2022-03-04,xxx101_convert,76.51,84.28,76.2,84.09,0.0803,,,,,83850,,,
2022-03-11,xxx101_convert,84.92,91.51,81.6,84.92,0.0098,,,,,91003,,,
2022-03-18,xxx101_convert,83.06,83.45,76.25,78.67,-0.0736,keep,0,1000000,1000000,10826,0.0,0.0,
2022-03-25,xxx101_convert,80.12,85.49,79.74,85.2,0.083,keep,0,1000000,1000000.0,15075,0.0,0.0,
2022-04-01,xxx101_convert,83.17,84.4,79.76,83.12,-0.0245,keep,0,1000000,1000000.0,81540,0.0,0.0,
2022-04-08,xxx101_convert,83.56,87.21,82.05,86.84,0.0446,keep,0,1000000,1000000.0,24809,0.0,0.0,
2022-04-14,xxx101_convert,85.78,88.46,83.5,87.83,0.0114,keep,0,1000000,1000000.0,41382,0.0,0.0,
2022-04-22,xxx101_convert,88.5,89.8,85.0,85.13,-0.0307,keep,0,1000000,1000000.0,80400,0.0,0.0,
2022-04-29,xxx101_convert,82.37,88.14,79.29,85.25,0.0014,keep,0,1000000,1000000.0,31309,0.0,0.0,
2022-05-06,xxx101_convert,85.01,92.05,84.63,91.69,0.0755,keep,0,1000000,1000000.0,78512,0.0,0.0,
2022-05-13,xxx101_convert,89.44,89.56,83.4,88.86,-0.0309,keep,0,1000000,1000000.0,67992,0.0,0.0,
2022-05-20,xxx101_convert,88.98,93.59,88.97,91.86,0.0337,buy,0,1000000,1000000.0,13643,0.0,0.0,
2022-05-27,xxx101_convert,92.66,97.93,92.32,97.59,0.0623,buy,2158,800018.14,1010617.36,31633,210599.22,0.2084,0.0
2022-06-03,xxx101_convert,98.56,99.78,95.71,99.09,0.0154,keep,3781,640039.03,1014698.3200000001,44434,374659.29,0.3692,0.0
2022-06-10,xxx101_convert,99.18,105.57,98.67,100.46,0.0138,keep,3781,640039.03,1019878.29,23979,379839.26,0.3724,
2022-06-17,xxx101_convert,97.52,98.67,85.66,86.12,-0.1428,sell,3781,640039.03,965658.75,37722,325619.72,0.3372,
2022-06-24,xxx101_convert,88.58,92.53,83.52,86.9,0.0089,sell,3025,706996.45389868,969868.95389868,38902,262872.5,0.271,1.4961
