date,code,open,high,low,close,change,decision,hold_num,cash,equity,follower number,stock_value,actual_pos,commission
2022-01-07,xxx75_convert,87.33,89.58,85.55,87.51,0.0035,,,,,26162,,,
2022-01-14,xxx75_convert,87.38,89.52,86.66,87.69,0.002,,,,,14108,,,
2022-01-21,xxx75_convert,86.87,86.97,82.03,82.22,-0.0624,,,,,23415,,,
2022-01-28,xxx75_convert,81.22,82.42,78.57,80.48,-0.0212,,,,,22265,,,
2022-02-04,xxx75_convert,80.49,82.91,79.64,82.11,0.0202,,,,,76190,,,
2022-02-11,xxx75_convert,82.14,83.78,79.53,79.75,-0.0289,,,,,64834,,,
2022-02-18,xxx75_convert,79.58,79.92,74.28,74.57,-0.0649,,,,,41793,,,
2022-02-25,xxx75_convert,73.82,76.83,70.23,76.35,0.0239,,,,,85209,,,
2022-03-04,xxx75_convert,75.57,79.04,75.02,76.49,0.0018,,,,,15565,,,
2022-03-11,xxx75_convert,76.29,79.9,73.11,77.82,0.0174,,,,,62834,,,
2022-03-18,xxx75_convert,77.92,81.99,75.44,81.68,0.0497,keep,0,1000000,1000000,51314,0.0,0.0,
2022-03-25,xxx75_convert,81.28,82.84,80.22,81.73,0.0007,keep,0,1000000,1000000.0,72557,0.0,0.0,
2022-04-01,xxx75_convert,81.74,84.51,81.47,82.01,0.0035,keep,0,1000000,1000000.0,17542,0.0,0.0,
2022-04-08,xxx75_convert,82.25,84.52,80.26,80.94,-0.0131,keep,0,1000000,1000000.0,44397,0.0,0.0,
2022-04-14,xxx75_convert,80.63,81.13,78.63,79.45,-0.0185,keep,0,1000000,1000000.0,28618,0.0,0.0,
2022-04-22,xxx75_convert,79.15,81.86,76.16,76.21,-0.0408,keep,0,1000000,1000000.0,47348,0.0,0.0,
2022-04-29,xxx75_convert,76.2,77.06,73.15,73.4,-0.0368,keep,0,1000000,1000000.0,49802,0.0,0.0,
2022-05-06,xxx75_convert,73.93,75.35,71.63,72.49,-0.0124,keep,0,1000000,1000000.0,26461,0.0,0.0,
2022-05-13,xxx75_convert,71.64,73.62,68.97,71.17,-0.0183,keep,0,1000000,1000000.0,59057,0.0,0.0,
2022-05-20,xxx75_convert,70.69,71.9,66.72,68.63,-0.0357,keep,0,1000000,1000000.0,42032,0.0,0.0,
2022-05-27,xxx75_convert,69.31,72.84,68.31,72.78,0.0604,keep,0,1000000,1000000.0,88022,0.0,0.0,
2022-06-03,xxx75_convert,72.23,73.27,71.01,71.79,-0.0136,keep,0,1000000,1000000.0,47188,0.0,0.0,
2022-06-10,xxx75_convert,72.63,74.84,66.96,67.14,-0.0647,keep,0,1000000,1000000.0,76637,0.0,0.0,
2022-06-17,xxx75_convert,65.78,72.43,63.76,67.72,0.0087,keep,0,1000000,1000000.0,18911,0.0,0.0,
2022-06-24,xxx75_convert,68.61,70.78,66.31,70.7,0.044,keep,0,1000000,1000000.0,13178,0.0,0.0,
2022-07-01,xxx75_convert,69.37,71.07,68.21,70.87,0.0024,keep,0,1000000,1000000.0,47069,0.0,0.0,
2022-07-08,xxx75_convert,70.38,72.74,70.18,71.87,0.0142,keep,0,1000000,1000000.0,39301,0.0,0.0,
2022-07-15,xxx75_convert,71.0,71.97,68.23,70.74,-0.0157,keep,0,1000000,1000000.0,38261,0.0,0.0,
2022-07-22,xxx75_convert,71.25,75.29,70.14,74.9,0.0587,keep,0,1000000,1000000.0,34078,0.0,0.0,
2022-07-29,xxx75_convert,75.1,78.16,73.7,77.84,0.0393,keep,0,1000000,1000000.0,52548,0.0,0.0,
2022-08-05,xxx75_convert,77.18,77.85,76.0,77.35,-0.0062,keep,0,1000000,1000000.0,84134,0.0,0.0,
2022-08-12,xxx75_convert,76.92,79.42,75.84,79.15,0.0232,keep,0,1000000,1000000.0,16314,0.0,0.0,
2022-08-19,xxx75_convert,78.84,79.88,78.44,78.66,-0.0061,keep,0,1000000,1000000.0,88473,0.0,0.0,
2022-08-26,xxx75_convert,77.93,77.93,74.57,74.65,-0.0509,keep,0,1000000,1000000.0,79006,0.0,0.0,
2022-09-02,xxx75_convert,74.11,76.77,73.46,74.68,0.0003,keep,0,1000000,1000000.0,84652,0.0,0.0,
2022-09-09,xxx75_convert,74.7,76.01,73.42,75.91,0.0164,keep,0,1000000,1000000.0,14499,0.0,0.0,
2022-09-16,xxx75_convert,76.63,79.41,68.25,68.83,-0.0934,keep,0,1000000,1000000.0,63826,0.0,0.0,
2022-09-23,xxx75_convert,68.2,69.13,63.87,64.55,-0.0622,keep,0,1000000,1000000.0,56770,0.0,0.0,
2022-09-30,xxx75_convert,64.33,64.92,60.78,61.07,-0.0539,keep,0,1000000,1000000.0,45985,0.0,0.0,
2022-10-07,xxx75_convert,60.99,67.19,60.81,63.29,0.0364,keep,0,1000000,1000000.0,12543,0.0,0.0,
2022-10-14,xxx75_convert,63.61,66.62,61.65,64.31,0.0161,keep,0,1000000,1000000.0,78511,0.0,0.0,
2022-10-21,xxx75_convert,65.88,72.79,65.78,72.7,0.1303,keep,0,1000000,1000000.0,58031,0.0,0.0,
2022-10-28,xxx75_convert,72.93,77.68,71.78,77.36,0.0641,keep,0,1000000,1000000.0,15280,0.0,0.0,
2022-11-04,xxx75_convert,76.5,79.23,74.05,76.0,-0.0176,keep,0,1000000,1000000.0,70458,0.0,0.0,
2022-11-11,xxx75_convert,76.11,78.47,75.0,77.74,0.023,keep,0,1000000,1000000.0,93472,0.0,0.0,
2022-11-18,xxx75_convert,77.48,80.68,77.34,79.73,0.0257,keep,0,1000000,1000000.0,35624,0.0,0.0,
2022-11-25,xxx75_convert,79.57,83.49,78.9,82.72,0.0375,keep,0,1000000,1000000.0,18739,0.0,0.0,
2022-12-02,xxx75_convert,82.11,84.53,80.0,83.35,0.0077,keep,0,1000000,1000000.0,83178,0.0,0.0,
2022-12-09,xxx75_convert,82.41,82.42,78.06,79.86,-0.0417,keep,0,1000000,1000000.0,36612,0.0,0.0,
2022-12-16,xxx75_convert,80.31,85.58,79.46,79.58,-0.0036,keep,0,1000000,1000000.0,17982,0.0,0.0,
2022-12-23,xxx75_convert,79.92,82.14,79.43,80.85,0.016,keep,0,1000000,1000000.0,91812,0.0,0.0,
2022-12-30,xxx75_convert,80.88,81.93,80.2,81.74,0.011,keep,0,1000000,1000000.0,59136,0.0,0.0,
2023-01-06,xxx75_convert,82.47,86.34,82.26,85.66,0.048,keep,0,1000000,1000000.0,14691,0.0,0.0,
2023-01-13,xxx75_convert,86.84,89.47,85.57,89.2,0.0413,keep,0,1000000,1000000.0,90311,0.0,0.0,
2023-01-20,xxx75_convert,89.19,89.44,85.26,87.25,-0.0219,keep,0,1000000,1000000.0,55778,0.0,0.0,
